COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,"REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District",REP County Chair,REP County Chair,REP County Chair,REP County Chair
COLL,143,PCT 143,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,144,PCT 144,2913,69,0,0,0,0,0,43,22,0,4,0,0,0,0,16,53,0,0,0,0,0,0,23,38,0,8,32,26,0,11
COLL,144,PCT 144,2913,163,0,0,0,0,0,114,40,0,9,0,0,0,0,54,108,0,1,0,0,0,0,78,69,0,16,114,38,0,11
COLL,144,PCT 144,2913,13,0,0,0,0,0,3,7,0,3,0,0,0,0,7,6,0,0,0,0,0,0,9,2,0,2,5,3,0,5
COLL,144,PCT 144,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,144,PCT 144,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,145,PCT 145,1749,14,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,5,9,0,0
COLL,145,PCT 145,1749,17,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,1,9,8,0,0
COLL,145,PCT 145,1749,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0
COLL,145,PCT 145,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,145,PCT 145,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,146,PCT 146,4765,42,0,0,0,0,0,19,22,0,1,17,24,0,1,0,0,0,0,0,0,0,0,21,20,0,1,25,15,0,2
COLL,146,PCT 146,4765,68,0,0,0,0,0,28,37,0,3,26,41,0,1,0,0,0,0,0,0,0,0,38,24,0,6,39,20,0,9
COLL,146,PCT 146,4765,4,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
COLL,146,PCT 146,4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,146,PCT 146,4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,147,PCT 147,2206,11,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,5,6,0,0
COLL,147,PCT 147,2206,24,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,15,7,0,2
COLL,147,PCT 147,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,147,PCT 147,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,147,PCT 147,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,148,PCT 148,937,17,0,0,0,0,0,10,7,0,0,0,0,0,0,6,11,0,0,0,0,0,0,14,3,0,0,7,10,0,0
COLL,148,PCT 148,937,52,0,0,0,0,0,23,26,0,3,0,0,0,0,19,33,0,0,0,0,0,0,34,11,0,7,34,12,0,6
COLL,148,PCT 148,937,7,1,0,0,0,0,4,2,0,1,0,0,0,0,3,3,0,1,0,0,0,0,2,3,0,2,3,2,0,2
COLL,148,PCT 148,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,148,PCT 148,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,149,PCT 149,4523,115,0,0,0,0,0,58,47,0,10,0,0,0,0,0,0,0,0,85,29,0,1,88,15,0,12,66,32,0,17
COLL,149,PCT 149,4523,259,0,0,0,0,0,120,120,0,19,0,0,0,0,0,0,0,0,182,75,0,2,188,49,0,22,113,106,0,40
COLL,149,PCT 149,4523,11,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,10,1,0,0,9,2,0,0,2,7,0,2
COLL,149,PCT 149,4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,149,PCT 149,4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,150,PCT 150,3951,97,0,0,0,0,0,51,37,0,9,0,0,0,0,0,0,0,0,63,33,0,1,63,21,0,13,42,40,0,15
COLL,150,PCT 150,3951,293,0,0,0,0,0,167,110,0,16,0,0,0,0,0,0,0,0,224,68,0,1,216,59,0,18,160,102,0,31
COLL,150,PCT 150,3951,9,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,7,0,0,2,9,0,0,0,5,2,0,2
COLL,150,PCT 150,3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,150,PCT 150,3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,151,PCT 151,1809,13,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,8,5,0,0
COLL,151,PCT 151,1809,16,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,6,9,0,1
COLL,151,PCT 151,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,151,PCT 151,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,151,PCT 151,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,152,PCT 152,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,152,PCT 152,193,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,152,PCT 152,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,152,PCT 152,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,152,PCT 152,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,153,PCT 153,5130,76,0,0,0,0,0,26,40,0,10,0,0,0,0,28,48,0,0,0,0,0,0,25,36,0,15,18,48,0,10
COLL,153,PCT 153,5130,196,0,0,0,0,0,98,88,0,10,0,0,0,0,70,125,0,1,0,0,0,0,113,57,0,26,74,93,0,29
COLL,153,PCT 153,5130,11,0,0,0,0,0,4,4,0,3,0,0,0,0,6,5,0,0,0,0,0,0,4,4,0,3,5,6,0,0
COLL,153,PCT 153,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,153,PCT 153,5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,154,PCT 154,2482,43,0,0,0,0,0,14,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,38,0,0,13,20,0,10
COLL,154,PCT 154,2482,105,0,0,0,0,0,41,48,0,16,0,0,0,0,0,0,0,0,0,0,0,0,21,84,0,0,52,30,0,23
COLL,154,PCT 154,2482,7,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,2,0,1
COLL,154,PCT 154,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,154,PCT 154,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,155,PCT 155,2937,59,0,0,0,0,0,30,27,0,2,0,0,0,0,0,0,0,0,40,19,0,0,35,22,0,2,32,23,0,4
COLL,155,PCT 155,2937,185,0,0,0,0,0,90,78,0,17,0,0,0,0,0,0,0,0,127,57,0,1,109,58,0,18,90,61,0,34
COLL,155,PCT 155,2937,9,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,8,1,0,0,6,3,0,0,7,2,0,0
COLL,155,PCT 155,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,155,PCT 155,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,156,PCT 156,3725,89,0,0,0,0,0,45,44,0,0,0,0,0,0,0,0,0,0,61,28,0,0,58,26,0,5,49,28,0,12
COLL,156,PCT 156,3725,172,0,0,0,0,0,93,72,0,7,0,0,0,0,0,0,0,0,115,55,0,2,115,47,0,10,87,59,0,26
COLL,156,PCT 156,3725,7,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,4,0,0,4,3,0,0
COLL,156,PCT 156,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,156,PCT 156,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,157,PCT 157,4169,32,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,15,11,0,6
COLL,157,PCT 157,4169,44,1,0,0,0,0,23,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,8,0,2,28,12,0,4
COLL,157,PCT 157,4169,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COLL,157,PCT 157,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,157,PCT 157,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,158,PCT 158,2805,16,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,16,0,0,0
COLL,158,PCT 158,2805,47,0,0,0,0,0,11,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,6,42,5,0,0
COLL,158,PCT 158,2805,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,158,PCT 158,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,158,PCT 158,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,159,PCT 159,3332,13,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,7,6,0,0
COLL,159,PCT 159,3332,18,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,1,6,11,0,1
COLL,159,PCT 159,3332,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0
COLL,159,PCT 159,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,159,PCT 159,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,160,PCT 160,489,15,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,9,6,0,0,5,9,0,1,5,6,0,4
COLL,160,PCT 160,489,36,0,0,0,0,0,12,18,0,6,0,0,0,0,0,0,0,0,29,5,0,2,17,19,0,0,10,13,0,13
COLL,160,PCT 160,489,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
COLL,160,PCT 160,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,160,PCT 160,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,161,PCT 161,295,12,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,10,2,0,0,8,4,0,0,9,1,0,2
COLL,161,PCT 161,295,19,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,16,3,0,0,15,3,0,1,9,10,0,0
COLL,161,PCT 161,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,161,PCT 161,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,161,PCT 161,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,162,PCT 162,536,9,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,6,3,0,0,7,1,0,1,6,1,0,2
COLL,162,PCT 162,536,27,0,0,0,0,0,10,15,0,2,0,0,0,0,0,0,0,0,25,2,0,0,17,8,0,2,14,7,0,6
COLL,162,PCT 162,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,162,PCT 162,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,162,PCT 162,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,163,PCT 163,2180,22,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,12,10,0,0,14,8,0,0,12,10,0,0
COLL,163,PCT 163,2180,81,0,0,0,0,0,37,38,0,6,0,0,0,0,0,0,0,0,55,23,0,3,64,11,0,6,42,23,0,16
COLL,163,PCT 163,2180,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,4,0,0,0
COLL,163,PCT 163,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,163,PCT 163,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,164,PCT 164,2175,29,2,0,0,0,0,10,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,4,17,7,0,5
COLL,164,PCT 164,2175,63,0,0,0,0,0,38,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,19,0,4,37,18,0,8
COLL,164,PCT 164,2175,75,3,0,0,0,0,53,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,23,0,5,37,31,0,7
COLL,164,PCT 164,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,164,PCT 164,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,165,PCT 165,957,20,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,1,8,11,0,1
COLL,165,PCT 165,957,16,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,6,10,0,0
COLL,165,PCT 165,957,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
COLL,165,PCT 165,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,165,PCT 165,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,166,PCT 166,4303,52,0,0,0,0,0,19,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,22,0,0,31,20,0,1
COLL,166,PCT 166,4303,65,1,0,0,0,0,24,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,20,0,1,43,21,0,1
COLL,166,PCT 166,4303,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,166,PCT 166,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,166,PCT 166,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,167,PCT 167,5101,25,1,0,0,0,0,12,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,2,18,6,0,1
COLL,167,PCT 167,5101,59,0,0,0,0,0,19,37,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,22,0,3,41,14,0,4
COLL,167,PCT 167,5101,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0
COLL,167,PCT 167,5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,167,PCT 167,5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,168,PCT 168,1938,50,0,0,0,0,0,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0,1,15,31,0,4
COLL,168,PCT 168,1938,56,0,0,0,0,0,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,2,18,37,0,1
COLL,168,PCT 168,1938,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COLL,168,PCT 168,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,168,PCT 168,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,169,PCT 169,3442,65,0,0,0,0,0,42,21,0,2,0,0,0,0,0,0,0,0,39,26,0,0,39,20,0,6,30,27,0,8
COLL,169,PCT 169,3442,173,0,0,0,0,0,128,40,0,5,0,0,0,0,0,0,0,0,128,44,0,1,119,43,0,11,58,95,0,20
COLL,169,PCT 169,3442,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,2,0,0
COLL,169,PCT 169,3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,169,PCT 169,3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,170,PCT 170,1918,31,0,0,0,0,0,13,15,0,3,0,0,0,0,12,19,0,0,0,0,0,0,13,12,0,6,9,13,0,9
COLL,170,PCT 170,1918,88,0,0,0,0,0,33,45,0,10,0,0,0,0,28,60,0,0,0,0,0,0,53,21,0,14,35,35,0,18
COLL,170,PCT 170,1918,5,0,0,0,0,0,4,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,3,1,0,1,1,3,0,1
COLL,170,PCT 170,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,170,PCT 170,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,171,PCT 171,2803,11,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,5,3,0,3
COLL,171,PCT 171,2803,24,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,3,10,12,0,2
COLL,171,PCT 171,2803,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
COLL,171,PCT 171,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,171,PCT 171,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,172,PCT 172,2486,26,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,13,12,0,1
COLL,172,PCT 172,2486,35,0,0,0,0,0,14,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,2,22,10,0,3
COLL,172,PCT 172,2486,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0
COLL,172,PCT 172,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,172,PCT 172,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,173,PCT 173,638,26,0,0,0,0,0,7,17,0,2,0,0,0,0,0,0,0,0,19,7,0,0,17,5,0,4,13,11,0,2
COLL,173,PCT 173,638,71,0,0,0,0,0,48,18,0,5,0,0,0,0,0,0,0,0,53,18,0,0,45,21,0,5,28,33,0,10
COLL,173,PCT 173,638,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0
COLL,173,PCT 173,638,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
COLL,173,PCT 173,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,174,PCT 174,4544,23,0,0,0,0,0,12,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,2,12,9,0,2
COLL,174,PCT 174,4544,43,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,1,15,26,0,2
COLL,174,PCT 174,4544,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
COLL,174,PCT 174,4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,174,PCT 174,4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,175,PCT 175,2020,20,0,0,0,0,0,5,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,2,8,11,0,1
COLL,175,PCT 175,2020,41,0,0,0,0,0,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,4,14,23,0,4
COLL,175,PCT 175,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
COLL,175,PCT 175,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,175,PCT 175,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,176,PCT 176,3797,7,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0
COLL,176,PCT 176,3797,21,0,0,0,0,0,5,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,13,5,0,3
COLL,176,PCT 176,3797,11,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,5,0,0
COLL,176,PCT 176,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,176,PCT 176,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,177,PCT 177,3246,23,0,0,0,0,0,10,12,0,1,9,11,0,3,0,0,0,0,0,0,0,0,14,6,0,3,16,3,0,4
COLL,177,PCT 177,3246,57,0,0,0,0,0,26,29,0,2,28,28,0,1,0,0,0,0,0,0,0,0,33,20,0,4,34,18,0,5
COLL,177,PCT 177,3246,12,0,0,0,0,0,8,2,0,2,3,9,0,0,0,0,0,0,0,0,0,0,4,5,0,3,5,3,0,4
COLL,177,PCT 177,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,177,PCT 177,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,178,PCT 178,3185,27,0,0,0,0,0,13,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,4,13,8,0,6
COLL,178,PCT 178,3185,35,0,0,0,0,0,13,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,21,11,0,3
COLL,178,PCT 178,3185,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0
COLL,178,PCT 178,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,178,PCT 178,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,179,PCT 179,4641,137,1,0,0,0,0,77,58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,91,41,0,5,76,53,0,8
COLL,179,PCT 179,4641,260,0,0,0,0,0,198,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,184,72,0,4,169,79,0,12
COLL,179,PCT 179,4641,40,0,0,0,0,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,0,0,21,16,0,3
COLL,179,PCT 179,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,179,PCT 179,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
