political_subdivison,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes,Absentee Voting Votes,Early Voting Votes
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 4,For,,165,321,13,152
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 4,Against,,5,17,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 5,For,,158,330,13,145
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 5,Against,,11,15,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 6,For,,153,307,13,140
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 6,Against,,12,31,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 7,For,,166,347,13,153
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 7,Against,,3,1,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 8,For,,161,333,13,148
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 8,Against,,9,10,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 9,For,,157,304,13,144
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 9,Against,,13,37,0,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 10,For,,168,334,11,157
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,2,2874,PROPOSITION 10,Against,,4,7,2,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,U. S. REPRESENTATIVE DISTRICT 1,JOHN PORRO,,8,19,1,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,U. S. REPRESENTATIVE DISTRICT 1,"ADITYA ""A.D."" ATHOLI",,0,12,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,U. S. REPRESENTATIVE DISTRICT 1,JOE MCDANIEL,,28,43,0,28
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,U. S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,,62,105,1,61
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,GOVERNOR,KANDY KAYE HORN,,2,0,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,GOVERNOR,CHAD PRATHER,,3,3,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,GOVERNOR,DON HUFFINES,,8,15,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,GOVERNOR,ALLEN B. WEST,,9,31,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,GOVERNOR,PAUL BELEW,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,GOVERNOR,DANNY HARRISON,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,GOVERNOR,RICK PERRY,,4,10,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,GOVERNOR,GREG ABBOTT,,81,138,2,79
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,4,6,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,LIEUTENANT GOVERNOR,DANIEL MILLER,,10,15,0,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,LIEUTENANT GOVERNOR,ZACH VANCE,,2,3,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,LIEUTENANT GOVERNOR,DAN PATRICK,,85,143,2,83
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,LIEUTENANT GOVERNOR,AARON SORRELLS,,5,10,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,LIEUTENANT GOVERNOR,TODD M. BULLIS,,1,4,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,ATTORNEY GENERAL,EVA GUZMAN,,9,11,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,ATTORNEY GENERAL,LOUIE GOHMERT,,49,112,0,49
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,ATTORNEY GENERAL,GEORGE P. BUSH,,9,18,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,ATTORNEY GENERAL,KEN PAXTON,,36,54,2,34
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,22,38,0,22
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,71,129,2,69
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,4,10,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,20,25,1,19
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,2,3,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,7,12,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,37,52,0,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,2,3,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,7,13,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,13,38,1,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF AGRICULTURE,SID MILLER,,60,99,2,58
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,4,13,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,30,57,0,30
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,15,26,0,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,9,13,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,RAILROAD COMMISSIONER,SARAH STOGNER,,13,18,0,13
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,39,74,2,37
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,RAILROAD COMMISSIONER,TOM SLOCUM JR,,16,37,0,16
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,88,155,2,86
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,89,153,2,87
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,40,82,0,40
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,52,75,2,50
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,90,156,2,88
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,42,61,1,41
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,49,99,1,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,89,157,2,87
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,89,155,2,87
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,97,170,2,95
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,21,54,0,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,78,122,2,76
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,89,153,2,87
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,89,154,2,87
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,95,162,2,93
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,91,163,2,89
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COUNTY JUDGE,TODD TEFTELLER,,91,163,2,89
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,DISTRICT CLERK,KAREN BUNN,,58,100,1,57
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,DISTRICT CLERK,NICOLE HERNANDEZ,,39,78,1,38
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COUNTY CLERK,TERRI ROSS,,93,157,2,91
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COUNTY TREASURER,BRANDY VICK,,92,157,2,90
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,JUSTICE OF THE PEACE PRECINCT 1,WYONE MANES,,93,157,2,91
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COUNTY CHAIRMAN,CARL BYERS,,69,125,2,67
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,COUNTY CHAIRMAN,DE'BORAH STORMCLOUD DEAZ,,23,32,0,23
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 1,For,,103,184,2,101
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 1,Against,,3,13,0,3
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 2,For,,90,149,2,88
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 2,Against,,15,38,0,15
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 3,For,,100,187,2,98
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 3,Against,,6,6,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 4,For,,104,180,2,102
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 4,Against,,0,13,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 5,For,,93,184,1,92
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 5,Against,,8,11,1,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 6,For,,97,162,2,95
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 6,Against,,7,28,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 7,For,,106,191,2,104
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 7,Against,,0,3,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 8,For,,106,187,2,104
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 8,Against,,0,8,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 9,For,,97,176,1,96
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 9,Against,,8,18,1,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 10,For,,103,190,1,102
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,2,2,3,1487,PROPOSITION 10,Against,,3,4,1,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,U. S. REPRESENTATIVE DISTRICT 5,LANCE GOODEN,,55,115,4,51
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,GOVERNOR,KANDY KAYE HORN,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,GOVERNOR,CHAD PRATHER,,4,5,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,GOVERNOR,DON HUFFINES,,5,11,0,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,GOVERNOR,ALLEN B. WEST,,7,17,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,GOVERNOR,PAUL BELEW,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,GOVERNOR,DANNY HARRISON,,0,1,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,GOVERNOR,RICK PERRY,,0,0,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,GOVERNOR,GREG ABBOTT,,55,108,5,50
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,LIEUTENANT GOVERNOR,TRAYCE BRADFORD,,7,6,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,LIEUTENANT GOVERNOR,DANIEL MILLER,,3,10,2,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,LIEUTENANT GOVERNOR,ZACH VANCE,,1,3,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,LIEUTENANT GOVERNOR,DAN PATRICK,,51,98,3,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,LIEUTENANT GOVERNOR,AARON SORRELLS,,4,8,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,LIEUTENANT GOVERNOR,TODD M. BULLIS,,2,5,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,ATTORNEY GENERAL,EVA GUZMAN,,4,6,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,ATTORNEY GENERAL,LOUIE GOHMERT,,39,88,3,36
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,ATTORNEY GENERAL,GEORGE P. BUSH,,7,9,2,5
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,ATTORNEY GENERAL,KEN PAXTON,,21,41,0,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMPTROLLER OF PUBLIC ACCOUNTS,MARK V. GOLOBY,,12,40,0,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,,46,78,4,42
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF THE GENERAL LAND OFFICE,RUFUS LOPEZ,,1,3,0,1
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF THE GENERAL LAND OFFICE,TIM WESTLEY,,11,27,2,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF THE GENERAL LAND OFFICE,WESTON MARTINEZ,,2,3,0,2
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF THE GENERAL LAND OFFICE,VICTOR AVILA,,7,6,0,7
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,,14,40,2,12
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF THE GENERAL LAND OFFICE,BEN ARMENTA,,0,2,0,0
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF THE GENERAL LAND OFFICE,DON W. MINTON,,8,15,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF THE GENERAL LAND OFFICE,JON SPIERS,,10,20,0,10
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF AGRICULTURE,SID MILLER,,29,74,4,25
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF AGRICULTURE,CAREY A. COUNSIL,,4,7,0,4
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COMMISSIONER OF AGRICULTURE,JAMES WHITE,,27,41,0,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,RAILROAD COMMISSIONER,"MARVIN ""SARGE"" SUMMERS",,6,24,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,RAILROAD COMMISSIONER,DAWAYNE TIPTON,,8,11,0,8
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,RAILROAD COMMISSIONER,SARAH STOGNER,,6,11,0,6
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,,26,50,4,22
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,RAILROAD COMMISSIONER,TOM SLOCUM JR,,9,22,0,9
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,,57,113,4,53
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,,57,115,4,53
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUSTICE, SUPREME COURT, PLACE 9",DAVID J. SCHENCK,,24,53,0,24
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,,32,60,5,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 2",MARY LOU KEEL,,55,114,4,51
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",CLINT MORGAN,,21,55,0,21
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 5",SCOTT WALKER,,36,58,4,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 6","JESSE F. MCCLURE, III",,53,116,4,49
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",KEVEN M. ELLIS,,54,115,4,50
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"STATE SENATOR, DISTRICT 1",BRYAN HUGHES,,65,123,4,61
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,STATE REPRESENTATIVE DISTRICT 5,DEWEY R. COLLIER,,11,23,0,11
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,STATE REPRESENTATIVE DISTRICT 5,COLE HEFNER,,56,104,5,51
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"CHIEF JUSTICE, 6TH COURT OF APPEALS DISTRICT",SCOTT E. STEVENS,,54,116,4,50
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"JUSTICE, 12TH COURT OF APPEALS DISTRICT, PLACE 2",BRIAN HOYLE,,52,115,4,48
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,"DISTRICT JUDGE, 115TH JUDICIAL DISTRICT",DEAN FOWLER,,56,121,4,52
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,CRIMINAL DISTRICT ATTORNEY UPSHUR COUNTY,BILLY BYRD,,60,116,4,56
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COUNTY JUDGE,TODD TEFTELLER,,59,124,4,55
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,DISTRICT CLERK,KAREN BUNN,,32,62,5,27
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,DISTRICT CLERK,NICOLE HERNANDEZ,,32,62,0,32
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COUNTY CLERK,TERRI ROSS,,59,117,4,55
UPSHUR COUNTY,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,,4,1287,COUNTY TREASURER,BRANDY VICK,,59,117,4,55
