political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,NON Ballots Cast,race_name,candidate_name,Early Voting Votes,early_votes,election_votes
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,4,1,4
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,3,0,3
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,COMMISSIONER OF AGRICULTURE,Susan Hays,20,3,10
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,1,1,9
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,RAILROAD COMMISSIONER,Luke Warford,22,4,19
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,22,4,19
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,22,4,19
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,22,4,20
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,22,4,19
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,22,4,19
Brazos County,3/1/2022,Democratic Primary,,,7,1841,0,DISTRICT CLERK,Searcy L. Toliver,22,4,19
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,16,10,39
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,GOVERNOR,Michael Cooper,1,0,3
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,GOVERNOR,Joy Diaz,0,1,0
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,GOVERNOR,Beto O'Rourke,15,9,34
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,GOVERNOR,Rich Wakeland,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,LIEUTENANT GOVERNOR,Michelle Beckley,3,4,11
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,LIEUTENANT GOVERNOR,Mike Collier,5,5,16
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,LIEUTENANT GOVERNOR,Carla Brailey,7,1,11
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,ATTORNEY GENERAL,Mike Fields,4,2,2
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",2,0,0
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,2,1,18
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,ATTORNEY GENERAL,Joe Jaworski,7,6,9
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,ATTORNEY GENERAL,Lee Merritt,1,1,9
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,2,1,5
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,10,9,29
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,3,0,5
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,2,1,14
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,1,1,10
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,5,5,7
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,8,3,7
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMMISSIONER OF AGRICULTURE,Susan Hays,16,10,39
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,RAILROAD COMMISSIONER,Luke Warford,16,10,37
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,16,10,36
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,15,10,37
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,15,10,37
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,15,10,37
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,15,10,37
Brazos County,3/1/2022,Democratic Primary,,,8,1681,0,DISTRICT CLERK,Searcy L. Toliver,16,10,37
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,24,3,32
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,GOVERNOR,Michael Cooper,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,GOVERNOR,Joy Diaz,0,0,2
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,GOVERNOR,Beto O'Rourke,24,6,29
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,LIEUTENANT GOVERNOR,Michelle Beckley,9,1,12
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,LIEUTENANT GOVERNOR,Mike Collier,11,2,15
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,LIEUTENANT GOVERNOR,Carla Brailey,3,0,5
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,ATTORNEY GENERAL,Mike Fields,4,0,6
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",2,0,3
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,8,1,12
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,ATTORNEY GENERAL,Joe Jaworski,7,2,7
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,ATTORNEY GENERAL,Lee Merritt,2,0,4
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,3,0,4
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,18,3,23
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,2,1,5
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,3,1,10
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,1,0,4
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,6,2,10
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,13,0,8
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMMISSIONER OF AGRICULTURE,Susan Hays,19,3,31
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,4,0,1
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,RAILROAD COMMISSIONER,Luke Warford,24,3,32
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,24,3,32
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,24,3,32
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,24,3,32
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,24,3,32
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,24,3,32
Brazos County,3/1/2022,Democratic Primary,,,9,1582,0,DISTRICT CLERK,Searcy L. Toliver,24,4,31
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,49,7,52
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,GOVERNOR,Michael Cooper,2,0,4
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,GOVERNOR,Joy Diaz,0,0,1
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,GOVERNOR,Beto O'Rourke,49,8,45
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,GOVERNOR,Rich Wakeland,0,0,3
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,LIEUTENANT GOVERNOR,Michelle Beckley,19,2,13
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,LIEUTENANT GOVERNOR,Mike Collier,23,4,24
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,LIEUTENANT GOVERNOR,Carla Brailey,9,2,16
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,ATTORNEY GENERAL,Mike Fields,4,2,8
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",3,0,1
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,24,4,26
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,ATTORNEY GENERAL,Joe Jaworski,10,2,15
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,ATTORNEY GENERAL,Lee Merritt,8,0,3
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,10,1,13
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,33,7,31
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,7,0,8
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,15,2,12
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,6,2,11
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,14,3,15
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,15,1,14
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMMISSIONER OF AGRICULTURE,Susan Hays,41,8,40
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,8,0,11
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,RAILROAD COMMISSIONER,Luke Warford,48,7,52
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,48,7,51
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,48,7,51
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,48,7,51
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,48,7,51
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,48,7,51
Brazos County,3/1/2022,Democratic Primary,,,10,4098,0,DISTRICT CLERK,Searcy L. Toliver,48,7,50
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,34,9,68
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,0
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,GOVERNOR,Michael Cooper,2,1,1
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,GOVERNOR,Joy Diaz,1,0,5
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,GOVERNOR,Beto O'Rourke,32,8,62
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,LIEUTENANT GOVERNOR,Michelle Beckley,9,1,17
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,LIEUTENANT GOVERNOR,Mike Collier,13,8,27
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,LIEUTENANT GOVERNOR,Carla Brailey,11,0,20
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,ATTORNEY GENERAL,Mike Fields,5,1,8
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",1,0,0
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,15,5,34
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,ATTORNEY GENERAL,Joe Jaworski,6,2,7
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,ATTORNEY GENERAL,Lee Merritt,7,1,15
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,4,3,6
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,25,6,44
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,5,0,15
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,12,0,20
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,5,1,5
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,6,6,22
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,10,2,15
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMMISSIONER OF AGRICULTURE,Susan Hays,33,8,59
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,0,1,4
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,RAILROAD COMMISSIONER,Luke Warford,33,9,67
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,34,9,68
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,33,9,68
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,34,9,68
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,34,9,68
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,34,9,68
Brazos County,3/1/2022,Democratic Primary,1,,11,3063,0,DISTRICT CLERK,Searcy L. Toliver,34,9,68
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,56,22,98
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,GOVERNOR,Inocencio (Inno) Barrientez,0,1,0
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,GOVERNOR,Michael Cooper,3,0,3
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,GOVERNOR,Joy Diaz,4,1,2
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,GOVERNOR,Beto O'Rourke,55,20,97
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,GOVERNOR,Rich Wakeland,1,2,2
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,LIEUTENANT GOVERNOR,Michelle Beckley,18,7,32
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,LIEUTENANT GOVERNOR,Mike Collier,28,12,41
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,LIEUTENANT GOVERNOR,Carla Brailey,15,2,27
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,ATTORNEY GENERAL,Mike Fields,11,4,17
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",3,2,8
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,20,6,40
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,ATTORNEY GENERAL,Joe Jaworski,16,11,24
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,ATTORNEY GENERAL,Lee Merritt,12,1,12
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,9,0,19
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,40,22,58
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,13,0,23
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,17,8,28
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,10,4,20
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,19,7,30
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,14,2,21
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMMISSIONER OF AGRICULTURE,Susan Hays,49,18,84
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,13,5,15
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,RAILROAD COMMISSIONER,Luke Warford,59,21,98
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,58,21,100
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,59,20,99
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,59,20,99
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,60,21,99
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,58,20,98
Brazos County,3/1/2022,Democratic Primary,1,,12,4203,0,DISTRICT CLERK,Searcy L. Toliver,60,22,99
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,38,9,66
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,GOVERNOR,Michael Cooper,2,0,3
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,GOVERNOR,Joy Diaz,2,1,1
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,GOVERNOR,Beto O'Rourke,33,9,60
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,GOVERNOR,Rich Wakeland,1,0,2
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,LIEUTENANT GOVERNOR,Michelle Beckley,8,5,13
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,LIEUTENANT GOVERNOR,Mike Collier,22,4,30
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,LIEUTENANT GOVERNOR,Carla Brailey,7,1,21
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,ATTORNEY GENERAL,Mike Fields,3,3,8
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",2,0,1
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,13,2,34
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,ATTORNEY GENERAL,Joe Jaworski,14,3,12
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,ATTORNEY GENERAL,Lee Merritt,6,1,10
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,6,2,14
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,22,5,39
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,10,3,12
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,10,2,24
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,6,0,12
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,10,4,12
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,10,4,16
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMMISSIONER OF AGRICULTURE,Susan Hays,28,7,54
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,8,3,10
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,RAILROAD COMMISSIONER,Luke Warford,38,10,64
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,38,10,64
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,37,10,64
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,"JUSTICE, SUPREME COURT, PLACE 9",Julia Maldonado,38,10,64
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",Dana Huffman,38,10,64
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",Robert Johnson,38,9,64
Brazos County,3/1/2022,Democratic Primary,,,13,2325,0,DISTRICT CLERK,Searcy L. Toliver,36,9,64
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,"U.S. REPRESENTATIVE, DISTRICT 10",Linda Nuno,39,11,77
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,GOVERNOR,Inocencio (Inno) Barrientez,0,0,7
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,GOVERNOR,Michael Cooper,4,0,6
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,GOVERNOR,Joy Diaz,3,0,5
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,GOVERNOR,Beto O'Rourke,37,12,65
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,GOVERNOR,Rich Wakeland,0,0,0
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,LIEUTENANT GOVERNOR,Michelle Beckley,14,3,26
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,LIEUTENANT GOVERNOR,Mike Collier,10,7,25
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,LIEUTENANT GOVERNOR,Carla Brailey,18,2,30
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,ATTORNEY GENERAL,Mike Fields,8,2,16
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,ATTORNEY GENERAL,"S. ""TBone"" Raynor",6,1,5
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,17,7,37
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,ATTORNEY GENERAL,Joe Jaworski,5,2,7
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,ATTORNEY GENERAL,Lee Merritt,7,0,15
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMPTROLLER OF PUBLIC ACCOUNTS,Tim Mahoney,10,0,11
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,19,8,34
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,12,4,33
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,19,7,43
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Michael Lange,13,2,14
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,4,1,9
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jinny Suh,5,2,11
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMMISSIONER OF AGRICULTURE,Susan Hays,39,6,65
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,COMMISSIONER OF AGRICULTURE,Ed Ireson,3,6,14
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,RAILROAD COMMISSIONER,Luke Warford,40,11,80
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,"JUSTICE, SUPREME COURT, PLACE 3",Erin A Nowell,40,11,78
Brazos County,3/1/2022,Democratic Primary,,,14,3029,0,"JUSTICE, SUPREME COURT, PLACE 5",Amanda Reichek,40,12,76
