political_subdivision,election_date,election_name,total provisionals ballots,total provisionals ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,167,41,18,149
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,169,42,19,150
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,167,40,19,148
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,165,44,18,147
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,SHERIFF,Chad Roberts,Rep,99,29,13,86
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,SHERIFF,RUSTY SCHRAEDER,,69,13,6,63
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,SHERIFF,Rejected write-ins,,1,1,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,166,43,18,148
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,COUNTY COMMISSIONER PRECINCT 2-UNEXPIRED TERM,James Crenshaw,Rep,168,45,18,150
Eastland County,11/3/2020,2020 November 3rd General,113,23,3-Ranger,340,CONSTABLE PRECINCT 2,Jay Druesedow,Rep,167,41,18,149
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES SENATOR,John Cornyn,Rep,12,3,0,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,2,0,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,12,3,0,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,2,0,0,2
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,RAILROAD COMMISSIONER,Matt Sterett,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,12,3,0,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,12,3,0,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,12,3,0,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,14,3,0,14
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,SHERIFF,Chad Roberts,Rep,3,1,0,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,SHERIFF,RUSTY SCHRAEDER,,7,2,0,7
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,SHERIFF,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,COUNTY COMMISSIONER PRECINCT 2-UNEXPIRED TERM,James Crenshaw,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,4-Desdemona,19,CONSTABLE PRECINCT 2,Jay Druesedow,Rep,13,3,0,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,17,2,4,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES SENATOR,John Cornyn,Rep,16,2,4,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES SENATOR,David B. Collins,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,12,2,2,10
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,16,2,4,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,RAILROAD COMMISSIONER,Matt Sterett,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,Rep,15,2,4,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Jane Bland,Rep,12,2,1,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, SUPREME COURT, PLACE 6- UNEXPIRED TERM",Kathy Cheng,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,Rep,12,2,1,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,Rep,11,2,1,10
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,Lib,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Bert Richardson,Rep,12,2,1,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",Elizabeth Davis Frizell,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Kevin Patrick Yeary,Rep,13,2,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",Tina Clinton,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",David Newell,Rep,13,2,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",Brandon Birmingham,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,Rep,14,2,2,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,Dem,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"STATE SENATOR, DISTRICT 28",Charles Perry,Rep,13,2,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,STATE REPRESENTATIVE DISTRICT 60,Glenn Rogers,Rep,13,2,2,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",Bruce Williams,Rep,11,2,1,10
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3-UNEXPIRED TERM",W. Stacy Trotter,Rep,12,2,1,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,"DISTRICT JUDGE, 91ST JUDICIAL DISTRICT",Steven R. Herod,Rep,14,2,1,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,SHERIFF,Chad Roberts,Rep,8,2,0,8
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,SHERIFF,RUSTY SCHRAEDER,,4,0,1,3
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,SHERIFF,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,SHERIFF,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,COUNTY TAX ASSESSOR-COLLECTOR,Andrea Caye May,Rep,13,2,1,12
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,COUNTY COMMISSIONER PRECINCT 3,Ronnie Wilson,Rep,12,2,1,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,5-Gorman,16,CONSTABLE PRECINCT 2,Jay Druesedow,Rep,11,2,1,10
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,Donald J. Trump/Michael R. Pence,Rep,148,80,17,131
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,Joseph R. Biden/Kamala D. Harris,Dem,22,2,7,15
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,Howie Hawkins/Angela Walker,Grn,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,ABRAM LOEB/JENNIFER JAIRALA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,BRIAN CARROLL/AMAR PATEL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,GLORIA LA RIVA/LEONARD PELTIER,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,JESSE CUELLAR/JIMMY MONREAL,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,KASEY WELLS/RACHEL WELLS,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,PRESIDENT R. BODDIE/ERIC C. STONEHAM,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,ROBERT MORROW/ANNE BECKETT,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,TODD CELLA/TIM CELLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,TOM HOEFLING/ANDY PRIOR,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,PRESIDENT/VICE-PRESIDENT,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES SENATOR,John Cornyn,Rep,144,76,16,128
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES SENATOR,"Mary ""MJ"" Hegar",Dem,20,2,7,13
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES SENATOR,Kerry Douglas McKennon,Lib,1,1,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES SENATOR,David B. Collins,Grn,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES SENATOR,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES SENATOR,Rejected write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES SENATOR,Unassigned write-ins,,0,0,0,0
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES REPRESENTATIVE DISTRICT 11,August Pfluger,Rep,143,76,16,127
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES REPRESENTATIVE DISTRICT 11,Jon Mark Hogg,Dem,18,3,7,11
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,UNITED STATES REPRESENTATIVE DISTRICT 11,Wacey Alpha Cody,Lib,1,0,0,1
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,RAILROAD COMMISSIONER,"James ""Jim"" Wright",Rep,144,77,14,130
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,RAILROAD COMMISSIONER,Chrysta Castañeda,Dem,21,3,7,14
Eastland County,11/3/2020,2020 November 3rd General,113,23,6-Carbon,324,RAILROAD COMMISSIONER,Matt Sterett,Lib,2,1,2,0
