political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,#FormatVersion 1,,,,,,,,,
WISE,11/3/2020,GENERAL,1,0,02 - BOISD,14,10,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,8,0,6,2
WISE,11/3/2020,GENERAL,1,0,02 - BOISD,14,10,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,10,0,8,2
WISE,11/3/2020,GENERAL,1,0,02 - BOISD,14,10,COUNTY ATTORNEY,James M. Stainton,REP,8,0,6,2
WISE,11/3/2020,GENERAL,1,0,02 - BOISD,14,10,SHERIFF,Lane Akin,REP,9,0,7,2
WISE,11/3/2020,GENERAL,1,0,02 - BOISD,14,10,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,9,0,7,2
WISE,11/3/2020,GENERAL,1,0,02 - BOISD,14,10,"COUNTY COMMISSIONER, PRECINCT 1","John ""Biff"" Hayes",REP,8,0,6,2
WISE,11/3/2020,GENERAL,1,0,02 - BOISD,14,10,"CONSTABLE, PRECINCT 1",Rex Hoskins,REP,8,0,6,2
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,709,47,606,56
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,141,17,114,10
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,8,0,6,2
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,3,0,3,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,2,1,1,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,U.S. SENATOR,John Cornyn,REP,702,44,606,52
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,125,15,99,11
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,U.S. SENATOR,Kerry Douglas McKennon,LIB,15,1,11,3
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,U.S. SENATOR,David B. Collins,GRN,4,0,4,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,U.S. SENATOR,Rejected write-ins,,1,0,0,1
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"U.S. REPRESENTATIVE, DISTRICT 12",Kay Granger,REP,701,29,612,60
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"U.S. REPRESENTATIVE, DISTRICT 12",Lisa Welch,DEM,104,8,90,6
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"U.S. REPRESENTATIVE, DISTRICT 12",Trey Holcomb,LIB,20,1,17,2
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,698,45,597,56
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,116,11,97,8
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,RAILROAD COMMISSIONER,Matt Sterett,LIB,17,2,13,2
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,5,1,4,0
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,694,44,597,53
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,121,12,100,9
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,21,2,17,2
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,710,45,608,57
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,121,12,101,8
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,689,44,591,54
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,116,12,96,8
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,24,1,19,4
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,690,44,593,53
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,118,12,97,9
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,22,1,17,4
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,702,44,602,56
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,120,13,98,9
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,702,45,602,55
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,117,12,96,9
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,699,45,599,55
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,120,12,100,8
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,672,24,592,56
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,124,10,107,7
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,671,22,594,55
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,104,7,88,9
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,23,1,19,3
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,738,34,642,62
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,696,36,604,56
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,115,9,98,8
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,733,34,637,62
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,717,21,637,59
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,742,24,656,62
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,COUNTY ATTORNEY,James M. Stainton,REP,722,21,642,59
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,SHERIFF,Lane Akin,REP,724,21,642,61
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,731,21,650,60
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"COUNTY COMMISSIONER, PRECINCT 1","John ""Biff"" Hayes",REP,729,20,647,62
WISE,11/3/2020,GENERAL,11,0,02 - DISD,1124,864,"CONSTABLE, PRECINCT 1",Rex Hoskins,REP,729,21,644,64
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,30,7,21,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,4,1,3,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,U.S. SENATOR,John Cornyn,REP,32,8,22,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,U.S. SENATOR,Kerry Douglas McKennon,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,U.S. SENATOR,David B. Collins,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"U.S. REPRESENTATIVE, DISTRICT 13",Ronny Jackson,REP,29,4,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"U.S. REPRESENTATIVE, DISTRICT 13",Gus Trujillo,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"U.S. REPRESENTATIVE, DISTRICT 13",Jack B. Westbrook,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,32,8,22,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,2,0,2,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,RAILROAD COMMISSIONER,Matt Sterett,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,33,8,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,33,8,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,33,8,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,33,8,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,33,8,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,33,8,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,33,8,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,29,4,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,29,4,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"STATE REPRESENTATIVE, DISTRICT 61",Christopher Cox,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"STATE REPRESENTATIVE, DISTRICT 61",J.K. Stephenson,LIB,0,0,0,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",Dana Womack,REP,32,7,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Mike Wallach,REP,32,7,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6 (UNEXPIRED TERM)",Delonia A. Watson,DEM,1,0,1,0
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",Brian Walker,REP,32,7,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",Greg Lowery,REP,28,3,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"JUDGE, COUNTY COURT AT LAW NUMBER 2",Stephen J. Wren,REP,28,3,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,COUNTY ATTORNEY,James M. Stainton,REP,28,3,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,SHERIFF,Lane Akin,REP,28,3,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,COUNTY TAX ASSESSOR-COLLECTOR,Monte S. Shaw,REP,28,3,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"COUNTY COMMISSIONER, PRECINCT 1","John ""Biff"" Hayes",REP,28,3,23,2
WISE,11/3/2020,GENERAL,0,0,03 - DISD,43,34,"CONSTABLE, PRECINCT 1",Rex Hoskins,REP,27,3,22,2
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Donald J. Trump/Michael R. Pence,REP,491,26,331,134
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Joseph R. Biden/Kamala D. Harris,DEM,75,14,46,15
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,3,0,3,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Howie Hawkins/Angela Walker,GRN,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Abram Loeb/Jennifer Jairala,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Brian Carroll/Amar Patel,,1,0,1,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Gloria La Riva/Leonard Peltier,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Kasey Wells/Rachel Wells,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,President R. Boddie/Eric C. Stoneham,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Robert  Morrow/Anne Beckett,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Todd Cella/Tim Cella,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Tom Hoefling/Andy Prior,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Rejected write-ins,,1,0,0,1
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,PRESIDENT/VICE PRESIDENT,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,U.S. SENATOR,John Cornyn,REP,476,26,319,131
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,U.S. SENATOR,"Mary ""MJ"" Hegar",DEM,81,13,53,15
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,U.S. SENATOR,Kerry Douglas McKennon,LIB,6,0,5,1
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,U.S. SENATOR,David B. Collins,GRN,1,0,1,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,U.S. SENATOR,Ricardo Turullols-Bonilla,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,U.S. SENATOR,Rejected write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,U.S. SENATOR,Unassigned write-ins,,0,0,0,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"U.S. REPRESENTATIVE, DISTRICT 13",Ronny Jackson,REP,484,25,328,131
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"U.S. REPRESENTATIVE, DISTRICT 13",Gus Trujillo,DEM,66,12,41,13
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"U.S. REPRESENTATIVE, DISTRICT 13",Jack B. Westbrook,LIB,9,0,9,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,RAILROAD COMMISSIONER,"James ""Jim"" Wright",REP,478,25,323,130
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,RAILROAD COMMISSIONER,Chrysta Castañeda,DEM,69,12,44,13
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,RAILROAD COMMISSIONER,Matt Sterett,LIB,6,0,6,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,RAILROAD COMMISSIONER,"Katija ""Kat"" Gruene",GRN,5,0,3,2
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"CHIEF JUSTICE, SUPREME COURT",Nathan Hecht,REP,482,25,324,133
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"CHIEF JUSTICE, SUPREME COURT",Amy Clark Meachum,DEM,70,12,47,11
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"CHIEF JUSTICE, SUPREME COURT",Mark Ash,LIB,8,0,7,1
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Jane Bland,REP,489,25,334,130
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUSTICE, SUPREME COURT, PLACE 6 (UNEXPIRED TERM)",Kathy Cheng,DEM,68,12,43,13
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUSTICE, SUPREME COURT, PLACE 7",Jeff Boyd,REP,479,25,325,129
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUSTICE, SUPREME COURT, PLACE 7",Staci Williams,DEM,68,12,43,13
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUSTICE, SUPREME COURT, PLACE 7",William Bryan Strange III,LIB,9,0,9,0
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUSTICE, SUPREME COURT, PLACE 8",Brett Busby,REP,477,25,325,127
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUSTICE, SUPREME COURT, PLACE 8",Gisela D. Triana,DEM,67,12,41,14
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUSTICE, SUPREME COURT, PLACE 8",Tom Oxford,LIB,12,0,11,1
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Bert Richardson,REP,487,25,332,130
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",Elizabeth Davis Frizell,DEM,72,12,46,14
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Kevin Patrick Yeary,REP,485,25,332,128
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",Tina Clinton,DEM,71,12,46,13
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",David Newell,REP,485,24,330,131
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",Brandon Birmingham,DEM,71,12,47,12
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Sue Melton-Malone,REP,483,24,331,128
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",Greg Alvord,DEM,74,12,47,15
WISE,11/3/2020,GENERAL,2,0,03 - SISD,783,572,"STATE REPRESENTATIVE, DISTRICT 61",Phil King,REP,474,25,320,129
