poltical_subdivision,election_date,election_name,total provisional ballots,toatal provisional ballots counted,precint_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,25,16,4,21
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,1,1,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,76,65,7,69
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,25,13,4,21
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,75,68,7,68
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,23,11,4,19
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,76,66,7,69
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,23,11,4,19
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"State Senator, District 21",Frank Pomeroy,REP,70,63,6,64
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"State Senator, District 21",Judith Zaffirini,DEM,31,14,6,25
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"State Representative, District No. 43",J.M. Lozano,REP,88,76,8,80
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Jaime Tijerina,REP,77,69,7,70
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Migdalia Lopez,DEM,23,11,4,19
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,76,69,7,69
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,23,11,4,19
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,87,76,7,80
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"District Attorney, 156th Judicial District",Jose Aliseda,REP,84,75,8,76
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,County Tax Assessor-Collector,Michelle Matus,REP,91,80,10,81
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,County Tax Assessor-Collector,Debbie Moreno,,5,1,0,5
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,County Tax Assessor-Collector,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,County Tax Assessor-Collector,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Coastal Bend College
Trustee, Place 1",Mercy Flynn,,77,76,5,72
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Coastal Bend College
Trustee, Place 2",Sid Arismendez,,43,39,2,41
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Coastal Bend College
Trustee, Place 2",Gerardo D. Quinones,,39,31,6,33
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Coastal Bend College
Trustee, Place 3",Jeff Massengill,,57,55,2,55
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Coastal Bend College
Trustee, Place 3","Eloy ""Pimpo"" Rodriguez",,30,20,6,24
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Pettus Independent School District
Trustee, At Large",Shannon Grayson,,56,61,7,49
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Pettus Independent School District
Trustee, At Large",Marissa Benavidez Gonzales,,64,73,11,53
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Pettus Independent School District
Trustee, At Large",John Hodge,,94,62,8,86
Bee County,11/3/2020,2020 November 3rd General Election,,,12 - BS15-12,311,"Pettus Independent School District
Trustee, At Large",Jaime Rodriguez,,64,50,9,55
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,420,95,30,390
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,274,46,66,208
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,4,3,1,3
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,"Howie Hawkins
Angela Walker",GRN,3,0,0,3
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Brian Carroll/Amar Patel,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Gloria La Riva/Leonard Peltier,,1,0,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Jesse Cuellar/Jimmy Monreal,,1,0,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Kasey Wells/Rachel Wells,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Robert Morrow/Anne Beckett,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Todd Cella/Tim Cella,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Tom Hoefling/Andy Prior,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,President and Vice President,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,United States Senator,John Cornyn,REP,397,87,34,363
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,United States Senator,"Mary ""MJ"" Hegar",DEM,254,41,56,198
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,United States Senator,Kerry Douglas McKennon,LIB,10,4,0,10
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,United States Senator,David B. Collins,GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,United States Senator,Ricardo Turullois-Bonilla,,0,1,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,United States Senator,Rejected write-ins,,0,1,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,United States Senator,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"United States Representative, District No. 34",Rey Gonzalez,REP,370,75,24,346
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"United States Representative, District No. 34",Filemon B. Vela,DEM,261,50,65,196
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"United States Representative, District No. 34",Anthony Cristo,LIB,12,2,1,11
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"United States Representative, District No. 34",Chris B. Royal,IND,14,5,0,14
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,Railroad Commissioner,"James ""Jim"" Wright",REP,385,77,32,353
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,Railroad Commissioner,Chrysta Castañeda,DEM,247,49,52,195
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,Railroad Commissioner,Matt Sterett,LIB,16,4,1,15
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,6,2,1,5
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Chief Justice, Supreme Court",Nathan Hecht,REP,369,70,27,342
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,263,59,59,204
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Chief Justice, Supreme Court",Mark Ash,LIB,14,2,0,14
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,391,81,30,361
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,247,49,55,192
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,379,76,27,352
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,246,52,58,188
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,16,3,0,16
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,378,74,29,349
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,251,49,57,194
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,12,4,1,11
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,385,79,28,357
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,254,50,59,195
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,389,83,28,361
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,258,47,59,199
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,394,79,27,367
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,247,49,60,187
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"State Senator, District 21",Frank Pomeroy,REP,336,60,20,316
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"State Senator, District 21",Judith Zaffirini,DEM,327,72,71,256
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"State Representative, District No. 43",J.M. Lozano,REP,506,114,50,456
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Jaime Tijerina,REP,390,80,28,362
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, 13th Court of Appeals District, Place No. 4
Unexpired Term",Migdalia Lopez,DEM,250,48,58,192
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,401,86,29,372
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,244,45,57,187
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,497,107,52,445
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"District Attorney, 156th Judicial District",Jose Aliseda,REP,508,109,60,448
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,County Tax Assessor-Collector,Michelle Matus,REP,496,93,52,444
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,County Tax Assessor-Collector,Debbie Moreno,,60,17,16,44
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,County Tax Assessor-Collector,Rejected write-ins,,1,1,0,1
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,County Tax Assessor-Collector,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"County Commissioner,
Precinct No. 1",Kristofer Linney,REP,407,77,33,374
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"County Commissioner,
Precinct No. 1",Carlos Salazar Jr.,DEM,275,61,61,214
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Coastal Bend College
Trustee, Place 1",Mercy Flynn,,522,107,62,460
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Coastal Bend College
Trustee, Place 2",Sid Arismendez,,329,75,41,288
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Coastal Bend College
Trustee, Place 2",Gerardo D. Quinones,,238,41,37,201
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Coastal Bend College
Trustee, Place 3",Jeff Massengill,,313,36,29,284
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Coastal Bend College
Trustee, Place 3","Eloy ""Pimpo"" Rodriguez",,298,85,58,240
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Beeville Independent School District
Trustee, At Large",Art Gamez,,341,76,63,278
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Beeville Independent School District
Trustee, At Large",Kevin D. Behr,,271,43,23,248
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Beeville Independent School District
Trustee, Sub Ward 2",Pete Martinez,,370,66,60,310
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS3,1390,"Beeville Independent School District
Trustee, Sub Ward 2",John Gonzales,,186,50,17,169
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,27,5,0,27
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,4,1,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Brian Carroll/Amar Patel,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Kasey Wells/Rachel Wells,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Robert Morrow/Anne Beckett,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Todd Cella/Tim Cella,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Tom Hoefling/Andy Prior,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,President and Vice President,Unassigned write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,United States Senator,John Cornyn,REP,25,5,0,25
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,United States Senator,"Mary ""MJ"" Hegar",DEM,4,1,3,1
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,United States Senator,Kerry Douglas McKennon,LIB,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,United States Senator,David B. Collins,GRN,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,United States Senator,Ricardo Turullois-Bonilla,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,United States Senator,Rejected write-ins,,0,0,0,0
Bee County,11/3/2020,2020 November 3rd General Election,,,13 - BS4,50,United States Senator,Unassigned write-ins,,0,0,0,0
