political_subdivision,election_date,election_name,total prov ballots,total prov counted,Precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/3/2020,General Election,,,122,803,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,122,803,"United States Representative, District No. 34",Rey Gonzalez,REP,299,39
San Patricio County,11/3/2020,General Election,,,122,803,"United States Representative, District No. 34",Filemon B. Vela,DEM,157,21
San Patricio County,11/3/2020,General Election,,,122,803,"United States Representative, District No. 34",Anthony Cristo,LIB,5,0
San Patricio County,11/3/2020,General Election,,,122,803,"United States Representative, District No. 34",Chris B. Royal,IND,2,1
San Patricio County,11/3/2020,General Election,,,122,803,Railroad Commissioner,"James ""Jim"" Wright",REP,300,38
San Patricio County,11/3/2020,General Election,,,122,803,Railroad Commissioner,Chrysta Castañeda,DEM,153,20
San Patricio County,11/3/2020,General Election,,,122,803,Railroad Commissioner,Matt Sterett,LIB,3,1
San Patricio County,11/3/2020,General Election,,,122,803,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,5,0
San Patricio County,11/3/2020,General Election,,,122,803,"Chief Justice, Supreme Court",Nathan Hecht,REP,299,41
San Patricio County,11/3/2020,General Election,,,122,803,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,154,20
San Patricio County,11/3/2020,General Election,,,122,803,"Chief Justice, Supreme Court",Mark Ash,LIB,7,0
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,306,42
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,155,19
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,301,43
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,153,19
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,5,0
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,305,44
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,146,17
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,6,0
San Patricio County,11/3/2020,General Election,,,122,803,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,307,43
San Patricio County,11/3/2020,General Election,,,122,803,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,148,18
San Patricio County,11/3/2020,General Election,,,122,803,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,304,42
San Patricio County,11/3/2020,General Election,,,122,803,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,150,20
San Patricio County,11/3/2020,General Election,,,122,803,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,307,43
San Patricio County,11/3/2020,General Election,,,122,803,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,148,19
San Patricio County,11/3/2020,General Election,,,122,803,"State Senator, District No. 21",Frank Pomeroy,REP,289,39
San Patricio County,11/3/2020,General Election,,,122,803,"State Senator, District No. 21",Judith Zaffirini,DEM,169,23
San Patricio County,11/3/2020,General Election,,,122,803,"State Representative, District No. 43",J.M. Lozano,REP,354,55
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,310,44
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,143,18
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,311,44
San Patricio County,11/3/2020,General Election,,,122,803,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,143,18
San Patricio County,11/3/2020,General Election,,,122,803,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,351,54
San Patricio County,11/3/2020,General Election,,,122,803,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,345,53
San Patricio County,11/3/2020,General Election,,,122,803,County Attorney,Tamara Cochran-May,REP,353,54
San Patricio County,11/3/2020,General Election,,,122,803,Sheriff,Oscar Rivera,REP,366,54
San Patricio County,11/3/2020,General Election,,,122,803,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,346,53
San Patricio County,11/3/2020,General Election,,,122,803,"County Commissioner, Precinct No. 3",Lilly Wilkinson,REP,314,39
San Patricio County,11/3/2020,General Election,,,122,803,"County Commissioner, Precinct No. 3",Alma  Villarreal Moreno,DEM,145,23
San Patricio County,11/3/2020,General Election,,,122,803,"Constable, Precinct No. 5",Valde Ramirez,DEM,294,47
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Donald J. Trump Michael R. Pence,REP,40,11
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,23,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Howie Hawkins Angela Walker,GRN,1,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,United States Senator,John Cornyn,REP,37,12
San Patricio County,11/3/2020,General Election,,,123,120,United States Senator,"Mary ""MJ"" Hegar",DEM,25,0
San Patricio County,11/3/2020,General Election,,,123,120,United States Senator,Kerry Douglas McKennon,LIB,0,0
San Patricio County,11/3/2020,General Election,,,123,120,United States Senator,David B. Collins,GRN,0,0
San Patricio County,11/3/2020,General Election,,,123,120,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,123,120,"United States Representative, District No. 27",Michael Cloud,REP,38,11
San Patricio County,11/3/2020,General Election,,,123,120,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,21,1
San Patricio County,11/3/2020,General Election,,,123,120,"United States Representative, District No. 27",Phil Gray,LIB,2,0
San Patricio County,11/3/2020,General Election,,,123,120,Railroad Commissioner,"James ""Jim"" Wright",REP,39,9
San Patricio County,11/3/2020,General Election,,,123,120,Railroad Commissioner,Chrysta Castañeda,DEM,20,1
San Patricio County,11/3/2020,General Election,,,123,120,Railroad Commissioner,Matt Sterett,LIB,2,0
San Patricio County,11/3/2020,General Election,,,123,120,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,1,1
San Patricio County,11/3/2020,General Election,,,123,120,"Chief Justice, Supreme Court",Nathan Hecht,REP,38,9
San Patricio County,11/3/2020,General Election,,,123,120,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,23,1
San Patricio County,11/3/2020,General Election,,,123,120,"Chief Justice, Supreme Court",Mark Ash,LIB,1,0
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,40,10
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,22,0
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,37,10
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,22,0
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,2,0
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,37,9
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,23,1
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,2,0
San Patricio County,11/3/2020,General Election,,,123,120,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,38,10
San Patricio County,11/3/2020,General Election,,,123,120,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,24,0
San Patricio County,11/3/2020,General Election,,,123,120,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,38,10
San Patricio County,11/3/2020,General Election,,,123,120,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,24,0
San Patricio County,11/3/2020,General Election,,,123,120,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,40,10
San Patricio County,11/3/2020,General Election,,,123,120,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,22,0
San Patricio County,11/3/2020,General Election,,,123,120,"State Senator, District No. 21",Frank Pomeroy,REP,37,9
San Patricio County,11/3/2020,General Election,,,123,120,"State Senator, District No. 21",Judith Zaffirini,DEM,25,1
San Patricio County,11/3/2020,General Election,,,123,120,"State Representative, District No. 43",J.M. Lozano,REP,51,10
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,38,9
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,23,1
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,41,9
San Patricio County,11/3/2020,General Election,,,123,120,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,20,1
San Patricio County,11/3/2020,General Election,,,123,120,"District Judge, 343rd Judicial District",Janna K. Whatley,REP,51,11
San Patricio County,11/3/2020,General Election,,,123,120,"District Attorney, 36th Judicial District",Samuel Smith Jr.,REP,50,10
San Patricio County,11/3/2020,General Election,,,123,120,County Attorney,Tamara Cochran-May,REP,51,10
San Patricio County,11/3/2020,General Election,,,123,120,Sheriff,Oscar Rivera,REP,53,10
San Patricio County,11/3/2020,General Election,,,123,120,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,REP,51,10
San Patricio County,11/3/2020,General Election,,,123,120,"County Commissioner, Precinct No. 3",Lilly Wilkinson,REP,42,9
San Patricio County,11/3/2020,General Election,,,123,120,"County Commissioner, Precinct No. 3",Alma  Villarreal Moreno,DEM,17,1
San Patricio County,11/3/2020,General Election,,,123,120,"Constable, Precinct No. 2",Francisco Cantu,DEM,38,10
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Donald J. Trump Michael R. Pence,REP,753,167
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,805,134
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,13,1
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Howie Hawkins Angela Walker,GRN,6,2
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Abram Loeb Jennifer Jairala,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Brian Carroll Amar Patel,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Gloria La Riva Leonard Peltier,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Jesse Cuellar Jimmy Monreal,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Kasey Wells Rachel Wells,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,President Boddie Eric C Stoneham,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Rober Morrow Anne Beckett,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Todd Cella Tim Cella,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Tom Hoefling Andy Prior,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Rejected write-ins,,1,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,President and Vice President,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,United States Senator,John Cornyn,REP,711,160
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,United States Senator,"Mary ""MJ"" Hegar",DEM,791,120
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,United States Senator,Kerry Douglas McKennon,LIB,22,3
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,United States Senator,David B. Collins,GRN,17,6
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,United States Senator,Ricardo Turullols-Bonilla,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,United States Senator,Rejected write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,United States Senator,Unassigned write-ins,,0,0
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,"United States Representative, District No. 34",Rey Gonzalez,REP,692,155
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,"United States Representative, District No. 34",Filemon B. Vela,DEM,804,127
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,"United States Representative, District No. 34",Anthony Cristo,LIB,14,5
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,"United States Representative, District No. 34",Chris B. Royal,IND,19,4
San Patricio County,11/3/2020,General Election,,,124 - SINT-SISD,3417,Railroad Commissioner,"James ""Jim"" Wright",REP,693,146
