political subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Brian Carroll/Amar Patel,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Kasey Wells/Rachel Wells,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Robert Morrow/Anne Beckett,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Todd Cella/Tim Cella,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Tom Hoefling/Andy Prior,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Rejected write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,President and Vice President,Unassigned write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,United States Senator,John Cornyn,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,United States Senator,"Mary ""MJ"" Hegar",DEM,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,United States Senator,Kerry Douglas McKennon,LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,United States Senator,David B. Collins,GRN,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,United States Senator,Ricardo Turullols-Bonilla,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,United States Senator,Rejected write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,United States Senator,Unassigned write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"United States Representative, District No. 23",Tony Gonzales,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"United States Representative, District No. 23",Gina Ortiz Jones,DEM,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"United States Representative, District No. 23",Beto Villela,LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,Railroad Commissioner,"James ""Jim"" Wright",REP,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,Railroad Commissioner,Chrysta Castañeda,DEM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,Railroad Commissioner,Matt Sterett,LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Chief Justice, Supreme Court",Nathan Hecht,REP,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Member State Board of Education, District No. 1",Jennifer Ivey,REP,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Member State Board of Education, District No. 1",Georgina Perez,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"State Senator, District No. 28",Charles Perry,REP,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"State Representative, District No. 72",Drew Darby,REP,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Chief Justice, 8th Court of Appeals District",Jeff Alley,REP,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"Chief Justice, 8th Court of Appeals District",Yvonne Rodriguez,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"District Attorney, 112th Judicial District",Laurie K. English,REP,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,County Attorney,Michele Dodd,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,Sheriff,Jeff Garner,REP,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,County Tax Assessor-Collector,Cynthia Aguilar,REP,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,County Tax Assessor-Collector,Judy Gonzalez,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,County Tax Assessor-Collector,Rejected write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,County Tax Assessor-Collector,Unassigned write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,"County Commissioner, Precinct No. 3",Tommy Holt,REP,4,1 RCISD,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT Single Member District #2,Steven Turner,,4,0 RCISD,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,REAGAN COUNTY INDEPENDENT SCHOOL DISTRICT Single Member District #2,Rudy Barrera Jr.,,1,1 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,CITY OF BIG LAKE Mayor,David Melms,,4,0 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,CITY OF BIG LAKE Mayor,Phil Pool,,1,1 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,CITY OF BIG LAKE Council Members At-Large,Frank White,,2,0 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,CITY OF BIG LAKE Council Members At-Large,Deona Thompson,,3,1 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,CITY OF BIG LAKE Council Members At-Large,Cliff Miller,,1,0 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,CITY OF BIG LAKE Council Members At-Large,Cindy O'Bryan,,2,1 CITY OF BIG LAKE,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 2,9,CITY OF BIG LAKE Council Members At-Large,David Valenzuela,,1,0
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Donald J. Trump Michael R. Pence,REP,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Brian Carroll/Amar Patel,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Kasey Wells/Rachel Wells,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Robert Morrow/Anne Beckett,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Todd Cella/Tim Cella,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Tom Hoefling/Andy Prior,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Rejected write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,President and Vice President,Unassigned write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,United States Senator,John Cornyn,REP,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,United States Senator,"Mary ""MJ"" Hegar",DEM,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,United States Senator,Kerry Douglas McKennon,LIB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,United States Senator,David B. Collins,GRN,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,United States Senator,Ricardo Turullols-Bonilla,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,United States Senator,Rejected write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,United States Senator,Unassigned write-ins,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reagan,11/3/20,GENERAL,0,0,3 COUNTY - CITY ISD 3,30,"United States Representative, District No. 23",Tony Gonzales,REP,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
