political_subdivision,election_date,election_name,total provisional ballots ,total provisionals counted,precinct_number,reg_voters,race_name,candidate_name,party code,early-votes,election_votes
Brazos County,3/3/2020,Primary,,,45,155,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,15,16
Brazos County,3/3/2020,Primary,,,45,155,"District Judge, 272ND Judicial District",John Brick,REP,5,6
Brazos County,3/3/2020,Primary,,,45,155,"District Judge, 272ND Judicial District",George J. Wise,REP,9,10
Brazos County,3/3/2020,Primary,,,45,155,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,15,16
Brazos County,3/3/2020,Primary,,,45,155,County Attorney,Earl Gray,REP,10,10
Brazos County,3/3/2020,Primary,,,45,155,County Attorney,Eric Quisenberry,REP,6,5
Brazos County,3/3/2020,Primary,,,45,155,County Attorney,Freddie Medina,DEM,3,2
Brazos County,3/3/2020,Primary,,,45,155,Sheriff,Wayne Dicky,REP,10,4
Brazos County,3/3/2020,Primary,,,45,155,Sheriff,Jason James,REP,6,12
Brazos County,3/3/2020,Primary,,,45,155,Sheriff,Patrick Logan,DEM,3,2
Brazos County,3/3/2020,Primary,,,45,155,County Tax Assessor-Collector,Kristeen Roe,REP,15,15
Brazos County,3/3/2020,Primary,,,45,155,County Chair,David Hilburn,REP,14,16
Brazos County,3/3/2020,Primary,,,45,155,County Chair,Wanda J. Watson,DEM,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #1,Yes,,2,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #1,No,,1,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #2,Yes,,3,1
Brazos County,3/3/2020,Primary,,,45,155,Proposition #2,No,,0,1
Brazos County,3/3/2020,Primary,,,45,155,Proposition #3,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #3,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #4,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #4,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #5,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #5,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #6,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #6,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #7,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #7,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #8,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #8,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #9,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #9,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #10,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #10,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition #11,Yes,,3,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition #11,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition 1,Yes,,15,14
Brazos County,3/3/2020,Primary,,,45,155,Proposition 1,No,,1,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition 2,Yes,,13,10
Brazos County,3/3/2020,Primary,,,45,155,Proposition 2,No,,3,5
Brazos County,3/3/2020,Primary,,,45,155,Proposition 3,Yes,,15,14
Brazos County,3/3/2020,Primary,,,45,155,Proposition 3,No,,0,2
Brazos County,3/3/2020,Primary,,,45,155,Proposition 4,Yes,,16,15
Brazos County,3/3/2020,Primary,,,45,155,Proposition 4,No,,0,1
Brazos County,3/3/2020,Primary,,,45,155,Proposition 5,Yes,,14,16
Brazos County,3/3/2020,Primary,,,45,155,Proposition 5,No,,2,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition 6,Yes,,14,11
Brazos County,3/3/2020,Primary,,,45,155,Proposition 6,No,,2,5
Brazos County,3/3/2020,Primary,,,45,155,Proposition 7,Yes,,16,16
Brazos County,3/3/2020,Primary,,,45,155,Proposition 7,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition 8,Yes,,16,16
Brazos County,3/3/2020,Primary,,,45,155,Proposition 8,No,,0,0
Brazos County,3/3/2020,Primary,,,45,155,Proposition 9,Yes,,16,15
Brazos County,3/3/2020,Primary,,,45,155,Proposition 9,No,,0,1
Brazos County,3/3/2020,Primary,,,45,155,Proposition 10,Yes,,15,15
Brazos County,3/3/2020,Primary,,,45,155,Proposition 10,No,,1,1
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Bob Ely,REP,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Donald J. Trump,REP,26,32
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Joe Walsh,REP,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Matthew John Matern,REP,1,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Bill Weld,REP,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Uncommitted,REP,0,1
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Tom Steyer,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Amy Klobuchar,DEM,1,1
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Joseph R. Biden,DEM,5,8
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Elizabeth Warren,DEM,1,2
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Bernie Sanders,DEM,2,7
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Pete Buttigieg,DEM,2,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Michael R. Bloomberg,DEM,3,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,US Senator,John Anthony Castro,REP,1,4
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Virgil Bierschwale,REP,0,1
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Dwayne Stovall,REP,3,4
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Mark Yancey,REP,4,1
Brazos County,3/3/2020,Primary,,,46,343,US Senator,John Cornyn,REP,16,20
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Cristina Tzintzun Ramirez,DEM,2,5
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Sema Hernandez,DEM,2,3
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Royce West,DEM,0,4
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Jack Daniel Foster Jr,DEM,0,2
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Adrian Ocegueda,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,US Senator,D.R. Hunter,DEM,0,0
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Victor Hugo Harris,DEM,1,0
Brazos County,3/3/2020,Primary,,,46,343,US Senator,"Mary ""MJ"" Hegar",DEM,5,0
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Michael Cooper,DEM,0,1
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Chris Bell,DEM,3,0
Brazos County,3/3/2020,Primary,,,46,343,US Senator,Amanda K. Edwards,DEM,1,0
Brazos County,3/3/2020,Primary,,,46,343,US Senator,"Annie ""Mamá"" Garcia",DEM,0,1
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Pete Sessions,REP,13,17
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Scott Bland,REP,0,1
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Trent Sutton,REP,1,1
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,George W. Hindman,REP,4,5
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Laurie Godfrey McReynolds,REP,0,2
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Kristen Alamo Rowin,REP,0,0
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Ahmad Adnan,REP,0,0
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Elianor Vessali,REP,1,3
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Renée Swann,REP,4,1
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Jeff Oppenheim,REP,0,0
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Todd Kent,REP,0,1
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,David Saucedo,REP,1,0
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,William Foster III,DEM,3,4
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,David Anthony Jaramillo,DEM,5,5
Brazos County,3/3/2020,Primary,,,46,343,US Representative District 17,Rick Kennedy,DEM,6,8
Brazos County,3/3/2020,Primary,,,46,343,Railroad Commissioner,Ryan Sitton,REP,10,12
Brazos County,3/3/2020,Primary,,,46,343,Railroad Commissioner,"James ""Jim"" Wright",REP,10,18
Brazos County,3/3/2020,Primary,,,46,343,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,2,4
Brazos County,3/3/2020,Primary,,,46,343,Railroad Commissioner,Kelly Stone,DEM,2,6
Brazos County,3/3/2020,Primary,,,46,343,Railroad Commissioner,Chrysta Castañeda,DEM,4,1
Brazos County,3/3/2020,Primary,,,46,343,Railroad Commissioner,Mark Watson,DEM,5,6
Brazos County,3/3/2020,Primary,,,46,343,"Chief Justice, Supreme Court",Nathan Hecht,REP,21,29
Brazos County,3/3/2020,Primary,,,46,343,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,2,4
Brazos County,3/3/2020,Primary,,,46,343,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,12,13
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 6",Jane Bland,REP,21,30
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Larry Praeger,DEM,5,3
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 6 UNEXPIRED TERM",Kathy Cheng,DEM,9,13
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,21,29
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,9,6
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 7",Staci Williams,DEM,5,11
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 8",Brett Busby,REP,20,30
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,8,11
Brazos County,3/3/2020,Primary,,,46,343,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,5,6
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 3",Gina Parker,REP,11,15
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,10,14
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 3",Elizabeth Davis Frizell,DEM,7,10
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 3",William Pieratt Demond,DEM,2,3
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 3",Dan Wood,DEM,5,4
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 4",Kevin Patrick Yeary,REP,21,27
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 4",Steven Miears,DEM,5,3
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 4",Tina Clinton,DEM,9,13
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 9",David Newell,REP,21,28
Brazos County,3/3/2020,Primary,,,46,343,"Judge, Court of Criminal Appeals Place 9",Brandon Birmingham,DEM,12,17
Brazos County,3/3/2020,Primary,,,46,343,Member State Board of Education District 8,Audrey Young,REP,20,29
Brazos County,3/3/2020,Primary,,,46,343,State Representative District 12,Kyle Kacal,REP,22,31
Brazos County,3/3/2020,Primary,,,46,343,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,19,29
Brazos County,3/3/2020,Primary,,,46,343,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,19,29
Brazos County,3/3/2020,Primary,,,46,343,"District Judge, 272ND Judicial District",John Brick,REP,17,10
Brazos County,3/3/2020,Primary,,,46,343,"District Judge, 272ND Judicial District",George J. Wise,REP,7,20
Brazos County,3/3/2020,Primary,,,46,343,"District Attorney, 85TH Judicial District",Jarvis Parsons,REP,19,30
Brazos County,3/3/2020,Primary,,,46,343,County Attorney,Earl Gray,REP,17,22
Brazos County,3/3/2020,Primary,,,46,343,County Attorney,Eric Quisenberry,REP,4,9
Brazos County,3/3/2020,Primary,,,46,343,County Attorney,Freddie Medina,DEM,13,15
Brazos County,3/3/2020,Primary,,,46,343,Sheriff,Wayne Dicky,REP,11,15
Brazos County,3/3/2020,Primary,,,46,343,Sheriff,Jason James,REP,11,17
Brazos County,3/3/2020,Primary,,,46,343,Sheriff,Patrick Logan,DEM,12,17
Brazos County,3/3/2020,Primary,,,46,343,County Tax Assessor-Collector,Kristeen Roe,REP,20,30
Brazos County,3/3/2020,Primary,,,46,343,County Chair,David Hilburn,REP,20,29
Brazos County,3/3/2020,Primary,,,46,343,County Chair,Wanda J. Watson,DEM,13,15
Brazos County,3/3/2020,Primary,,,46,343,Proposition #1,Yes,,11,19
Brazos County,3/3/2020,Primary,,,46,343,Proposition #1,No,,3,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition #2,Yes,,11,19
Brazos County,3/3/2020,Primary,,,46,343,Proposition #2,No,,3,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition #3,Yes,,14,18
Brazos County,3/3/2020,Primary,,,46,343,Proposition #3,No,,0,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition #4,Yes,,12,18
Brazos County,3/3/2020,Primary,,,46,343,Proposition #4,No,,1,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition #5,Yes,,11,18
Brazos County,3/3/2020,Primary,,,46,343,Proposition #5,No,,2,1
Brazos County,3/3/2020,Primary,,,46,343,Proposition #6,Yes,,12,18
Brazos County,3/3/2020,Primary,,,46,343,Proposition #6,No,,1,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition #7,Yes,,12,17
Brazos County,3/3/2020,Primary,,,46,343,Proposition #7,No,,1,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition #8,Yes,,13,19
Brazos County,3/3/2020,Primary,,,46,343,Proposition #8,No,,0,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition #9,Yes,,12,18
Brazos County,3/3/2020,Primary,,,46,343,Proposition #9,No,,1,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition #10,Yes,,10,14
Brazos County,3/3/2020,Primary,,,46,343,Proposition #10,No,,3,3
Brazos County,3/3/2020,Primary,,,46,343,Proposition #11,Yes,,12,17
Brazos County,3/3/2020,Primary,,,46,343,Proposition #11,No,,1,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition 1,Yes,,22,26
Brazos County,3/3/2020,Primary,,,46,343,Proposition 1,No,,3,7
Brazos County,3/3/2020,Primary,,,46,343,Proposition 2,Yes,,23,27
Brazos County,3/3/2020,Primary,,,46,343,Proposition 2,No,,1,6
Brazos County,3/3/2020,Primary,,,46,343,Proposition 3,Yes,,24,32
Brazos County,3/3/2020,Primary,,,46,343,Proposition 3,No,,2,1
Brazos County,3/3/2020,Primary,,,46,343,Proposition 4,Yes,,26,31
Brazos County,3/3/2020,Primary,,,46,343,Proposition 4,No,,0,1
Brazos County,3/3/2020,Primary,,,46,343,Proposition 5,Yes,,25,29
Brazos County,3/3/2020,Primary,,,46,343,Proposition 5,No,,1,3
Brazos County,3/3/2020,Primary,,,46,343,Proposition 6,Yes,,25,32
Brazos County,3/3/2020,Primary,,,46,343,Proposition 6,No,,1,1
Brazos County,3/3/2020,Primary,,,46,343,Proposition 7,Yes,,26,32
Brazos County,3/3/2020,Primary,,,46,343,Proposition 7,No,,0,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition 8,Yes,,26,33
Brazos County,3/3/2020,Primary,,,46,343,Proposition 8,No,,0,0
Brazos County,3/3/2020,Primary,,,46,343,Proposition 9,Yes,,23,31
Brazos County,3/3/2020,Primary,,,46,343,Proposition 9,No,,2,1
Brazos County,3/3/2020,Primary,,,46,343,Proposition 10,Yes,,24,31
Brazos County,3/3/2020,Primary,,,46,343,Proposition 10,No,,0,2
Brazos County,3/3/2020,Primary,1,,47,465,President / Vice President,Bob Ely,REP,0,1
Brazos County,3/3/2020,Primary,1,,47,465,President / Vice President,Donald J. Trump,REP,25,18
Brazos County,3/3/2020,Primary,1,,47,465,President / Vice President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Brazos County,3/3/2020,Primary,1,,47,465,President / Vice President,Joe Walsh,REP,0,1
Brazos County,3/3/2020,Primary,1,,47,465,President / Vice President,Zoltan G. Istvan,REP,0,0
Brazos County,3/3/2020,Primary,1,,47,465,President / Vice President,Matthew John Matern,REP,0,0
Brazos County,3/3/2020,Primary,1,,47,465,President / Vice President,Bill Weld,REP,1,0
Brazos County,3/3/2020,Primary,1,,47,465,President / Vice President,Uncommitted,REP,1,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Tom Steyer,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Amy Klobuchar,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Andrew Yang,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Cory Booker,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Michael Bennet,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Joseph R. Biden,DEM,4,9
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Robby Wells,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Elizabeth Warren,DEM,1,2
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Tulsi Gabbard,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Julián Castro,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Bernie Sanders,DEM,1,5
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Pete Buttigieg,DEM,3,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Deval Patrick,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Michael R. Bloomberg,DEM,2,1
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,John K. Delaney,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,"Roque ""Rocky"" De La Fuente",DEM,1,0
Brazos County,3/3/2020,Primary,,,47,465,President / Vice President,Marianne Williamson,DEM,0,0
Brazos County,3/3/2020,Primary,1,,47,465,US Senator,John Anthony Castro,REP,1,3
Brazos County,3/3/2020,Primary,1,,47,465,US Senator,Virgil Bierschwale,REP,0,0
Brazos County,3/3/2020,Primary,1,,47,465,US Senator,Dwayne Stovall,REP,2,1
Brazos County,3/3/2020,Primary,1,,47,465,US Senator,Mark Yancey,REP,2,1
Brazos County,3/3/2020,Primary,1,,47,465,US Senator,John Cornyn,REP,21,13
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Cristina Tzintzun Ramirez,DEM,4,8
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Sema Hernandez,DEM,4,2
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Royce West,DEM,0,1
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Jack Daniel Foster Jr,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Adrian Ocegueda,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,US Senator,D.R. Hunter,DEM,0,3
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Victor Hugo Harris,DEM,0,0
Brazos County,3/3/2020,Primary,,,47,465,US Senator,"Mary ""MJ"" Hegar",DEM,0,1
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Michael Cooper,DEM,1,0
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Chris Bell,DEM,0,1
Brazos County,3/3/2020,Primary,,,47,465,US Senator,Amanda K. Edwards,DEM,1,1
Brazos County,3/3/2020,Primary,,,47,465,US Senator,"Annie ""Mamá"" Garcia",DEM,0,0
Brazos County,3/3/2020,Primary,1,,47,465,US Representative District 17,Pete Sessions,REP,7,6
Brazos County,3/3/2020,Primary,1,,47,465,US Representative District 17,Scott Bland,REP,0,0
Brazos County,3/3/2020,Primary,1,,47,465,US Representative District 17,Trent Sutton,REP,1,3
Brazos County,3/3/2020,Primary,1,,47,465,US Representative District 17,George W. Hindman,REP,6,5
Brazos County,3/3/2020,Primary,1,,47,465,US Representative District 17,Laurie Godfrey McReynolds,REP,1,1
Brazos County,3/3/2020,Primary,1,,47,465,US Representative District 17,Kristen Alamo Rowin,REP,1,1
