political_subdivision,election_date,election_name,total Prov ballots,total prov ballots counted,precinct_number,reg_voters,reg_voters,race_name,candidate_name,party  code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 5,Yes,,113,126,1,112
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 5,No,,9,14,1,8
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 6,Yes,,115,134,2,113
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 6,No,,6,6,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 7,Yes,,124,141,2,122
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 7,No,,1,3,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 8,Yes,,123,137,2,121
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 8,No,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 9,Yes,,119,135,2,117
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 9,No,,4,9,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 10,Yes,,111,132,2,109
San Patricio County,3/3/2020,Republican Primary Election,,,121,2113,2113,Proposition 10,No,,12,8,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,President,Joe Walsh,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,President,"Roque ""Rocky"" De La Fuente Guerra",,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,President,Donald J. Trump,,41,63,3,38
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,President,Bill Weld,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,President,Uncommitted,,2,2,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,United States Senator,Mark Yancey,,3,2,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,United States Senator,Virgil Bierschwale,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,United States Senator,Dwayne Stovall,,9,4,0,9
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,United States Senator,John Cornyn,,24,45,3,21
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,United States Senator,John Anthony Castro,,3,4,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"United States Representative,
District No. 34",Rey Gonzalez,,16,24,2,14
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"United States Representative,
District No. 34",Rod Lingsch,,19,30,0,19
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Railroad Commissioner,Ryan Sitton,,12,12,1,11
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Railroad Commissioner,"James ""Jim"" Wright",,22,40,0,22
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Chief Justice, Supreme Court",Nathan Hecht,,32,58,1,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,32,56,1,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Justice, Supreme Court, Place 7",Jeff Boyd,,32,56,1,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Justice, Supreme Court, Place 8",Brett Busby,,32,56,1,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,18,32,0,18
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,15,21,1,14
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,33,56,1,32
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Judge, Court of Criminal Appeals, Place 9",David Newell,,32,57,1,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"State Senator, District 21",Frank Pomeroy,,33,56,2,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"State Representative, District 43",J. M. Lozano,,34,56,2,32
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,30,53,1,29
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,32,53,1,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"District Judge, 343rd Judicial District",Janna K. Whatley,,33,56,1,32
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"District Attorney, 36th Judicial District",Samuel Smith Jr,,32,55,1,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,County Attorney,Tamara Cochran-May,,32,58,1,31
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Sheriff,Oscar Rivera,,15,20,2,13
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Sheriff,Daniel Lorberau,,29,42,0,29
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,33,59,1,32
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"County Commissioner, Precinct 3",Lilly Wilkinson,,26,39,1,25
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,"County Commissioner, Precinct 3",Raul Lopez Jr,,10,19,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,County Chairman,Michael Carter,,33,57,1,32
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 1,Yes,,40,55,3,37
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 1,No,,5,9,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 2,Yes,,38,46,3,35
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 2,No,,6,18,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 3,Yes,,40,61,3,37
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 3,No,,4,2,0,4
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 4,Yes,,43,61,3,40
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 4,No,,1,3,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 5,Yes,,39,59,3,36
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 5,No,,5,4,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 6,Yes,,41,62,3,38
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 6,No,,2,0,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 7,Yes,,42,62,3,39
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 7,No,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 8,Yes,,42,63,3,39
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 8,No,,2,1,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 9,Yes,,43,59,3,40
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 9,No,,2,3,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 10,Yes,,40,59,3,37
San Patricio County,3/3/2020,Republican Primary Election,,,122,779,779,Proposition 10,No,,5,4,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,President,Joe Walsh,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,President,"Roque ""Rocky"" De La Fuente Guerra",,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,President,Donald J. Trump,,14,5,2,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,President,Bill Weld,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,President,Uncommitted,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,United States Senator,Mark Yancey,,2,1,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,United States Senator,Virgil Bierschwale,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,United States Senator,Dwayne Stovall,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,United States Senator,John Cornyn,,10,4,2,8
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,United States Senator,John Anthony Castro,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"United States Representative,
District No. 27",Michael Cloud,,13,5,1,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Railroad Commissioner,Ryan Sitton,,1,2,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Railroad Commissioner,"James ""Jim"" Wright",,12,2,2,10
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Chief Justice, Supreme Court",Nathan Hecht,,11,5,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,11,5,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Justice, Supreme Court, Place 7",Jeff Boyd,,11,5,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Justice, Supreme Court, Place 8",Brett Busby,,11,5,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,10,2,2,8
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,2,2,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,12,5,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Judge, Court of Criminal Appeals, Place 9",David Newell,,11,5,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"State Senator, District 21",Frank Pomeroy,,11,5,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"State Representative, District 43",J. M. Lozano,,12,5,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,10,5,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,10,5,0,10
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"District Judge, 343rd Judicial District",Janna K. Whatley,,14,4,1,13
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"District Attorney, 36th Judicial District",Samuel Smith Jr,,12,5,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,County Attorney,Tamara Cochran-May,,13,5,0,13
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Sheriff,Oscar Rivera,,6,0,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Sheriff,Daniel Lorberau,,9,5,2,7
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,11,5,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"County Commissioner, Precinct 3",Lilly Wilkinson,,11,4,2,9
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,"County Commissioner, Precinct 3",Raul Lopez Jr,,2,0,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,County Chairman,Michael Carter,,11,4,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 1,Yes,,15,5,2,13
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 1,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 2,Yes,,14,4,2,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 2,No,,1,1,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 3,Yes,,15,5,2,13
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 3,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 4,Yes,,14,5,2,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 4,No,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 5,Yes,,15,4,2,13
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 5,No,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 6,Yes,,14,4,2,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 6,No,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 7,Yes,,15,5,2,13
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 7,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 8,Yes,,15,5,2,13
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 8,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 9,Yes,,15,5,2,13
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 9,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 10,Yes,,14,5,2,12
San Patricio County,3/3/2020,Republican Primary Election,,,123,112,112,Proposition 10,No,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,President,Joe Walsh,,3,2,0,3
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,President,"Roque ""Rocky"" De La Fuente Guerra",,6,6,0,6
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,President,Matthew John Matern,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,President,Donald J. Trump,,169,174,3,166
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,President,Bill Weld,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,President,Bob Ely,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,President,Uncommitted,,21,18,1,20
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,United States Senator,Mark Yancey,,23,18,0,23
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,United States Senator,Virgil Bierschwale,,5,1,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,United States Senator,Dwayne Stovall,,25,15,0,25
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,United States Senator,John Cornyn,,107,112,4,103
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,United States Senator,John Anthony Castro,,26,38,0,26
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"United States Representative,
District No. 34",Rey Gonzalez,,103,104,0,103
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"United States Representative,
District No. 34",Rod Lingsch,,78,61,3,75
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Railroad Commissioner,Ryan Sitton,,47,48,0,47
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Railroad Commissioner,"James ""Jim"" Wright",,134,121,4,130
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Chief Justice, Supreme Court",Nathan Hecht,,153,164,2,151
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,154,156,2,152
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Justice, Supreme Court, Place 7",Jeff Boyd,,153,154,2,151
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Justice, Supreme Court, Place 8",Brett Busby,,151,151,2,149
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,100,85,1,99
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,77,75,1,76
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,150,149,2,148
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Judge, Court of Criminal Appeals, Place 9",David Newell,,150,145,2,148
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"State Senator, District 21",Frank Pomeroy,,154,146,2,152
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"State Representative, District 43",J. M. Lozano,,179,163,3,176
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,158,144,2,156
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,157,146,3,154
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"District Judge, 343rd Judicial District",Janna K. Whatley,,178,173,3,175
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"District Attorney, 36th Judicial District",Samuel Smith Jr,,156,150,2,154
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,County Attorney,Tamara Cochran-May,,163,155,3,160
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Sheriff,Oscar Rivera,,125,121,3,122
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Sheriff,Daniel Lorberau,,92,84,2,90
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,170,154,3,167
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,"County Commissioner, Precinct 1","William ""SKI"" Zagorski",,156,139,1,155
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,County Chairman,Michael Carter,,155,143,3,152
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 1,Yes,,173,157,3,170
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 1,No,,35,41,1,34
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 2,Yes,,148,142,3,145
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 2,No,,52,56,1,51
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 3,Yes,,178,164,4,174
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 3,No,,13,28,0,13
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 4,Yes,,179,173,4,175
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 4,No,,23,20,0,23
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 5,Yes,,177,173,4,173
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 5,No,,21,23,0,21
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 6,Yes,,184,172,4,180
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 6,No,,11,14,0,11
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 7,Yes,,199,189,4,195
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 7,No,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 8,Yes,,193,185,4,189
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 8,No,,5,3,0,5
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 9,Yes,,190,182,4,186
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 9,No,,12,11,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 10,Yes,,188,169,4,184
San Patricio County,3/3/2020,Republican Primary Election,,,124,3450,3450,Proposition 10,No,,12,15,0,12
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,President,Joe Walsh,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,President,"Roque ""Rocky"" De La Fuente Guerra",,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,President,Matthew John Matern,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,President,Donald J. Trump,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,President,Bill Weld,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,President,Zoltan G. Istvan,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,President,Bob Ely,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,President,Uncommitted,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,United States Senator,Mark Yancey,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,United States Senator,Virgil Bierschwale,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,United States Senator,Dwayne Stovall,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,United States Senator,John Cornyn,,1,4,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,United States Senator,John Anthony Castro,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"United States Representative,
District No. 27",Michael Cloud,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Railroad Commissioner,Ryan Sitton,,1,0,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Railroad Commissioner,"James ""Jim"" Wright",,1,5,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Chief Justice, Supreme Court",Nathan Hecht,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Justice, Supreme Court, Place 7",Jeff Boyd,,1,4,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Justice, Supreme Court, Place 8",Brett Busby,,2,2,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,,1,4,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,,1,1,0,1
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Judge, Court of Criminal Appeals, Place 9",David Newell,,2,2,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"State Senator, District 21",Frank Pomeroy,,2,3,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"State Representative, District 43",J. M. Lozano,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",Jaime Tijerina,,2,2,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"Justice, 13th Court of Appeals District, Place 6",Clarissa Silva,,2,2,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"District Judge, 343rd Judicial District",Janna K. Whatley,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"District Attorney, 36th Judicial District",Samuel Smith Jr,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,County Attorney,Tamara Cochran-May,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Sheriff,Oscar Rivera,,0,3,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Sheriff,Daniel Lorberau,,2,2,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,County Tax Assessor-Collector,Marcela (Marcy) Thormaehlen,,2,3,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"County Commissioner, Precinct 3",Lilly Wilkinson,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,"County Commissioner, Precinct 3",Raul Lopez Jr,,2,1,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,County Chairman,Michael Carter,,2,3,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 1,Yes,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 1,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 2,Yes,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 2,No,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 3,Yes,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 3,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 4,Yes,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 4,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 5,Yes,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 5,No,,0,1,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 6,Yes,,2,4,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 6,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 7,Yes,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 7,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 8,Yes,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 8,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 9,Yes,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 9,No,,0,0,0,0
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 10,Yes,,2,5,0,2
San Patricio County,3/3/2020,Republican Primary Election,,,125,50,50,Proposition 10,No,,0,0,0,0
