Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_Number,Reg_Voters,Race_Name,Candidate_Name,Party_Code,Early_votes,Election_Votes
San Patricio County,3/6/2018,Republican Primary,,,116,3940,Proposition 10,YES,REP,347,301
San Patricio County,3/6/2018,Republican Primary,,,116,3940,Proposition 10,NO,REP,37,22
San Patricio County,3/6/2018,Republican Primary,,,116,3940,Proposition 11,YES,REP,328,266
San Patricio County,3/6/2018,Republican Primary,,,116,3940,Proposition 11,NO,REP,66,59
San Patricio County,3/6/2018,Republican Primary,,,117,523,United States Senator,Stefano de Stefano,REP,1,0
San Patricio County,3/6/2018,Republican Primary,,,117,523,United States Senator,Mary Miller,REP,3,2
San Patricio County,3/6/2018,Republican Primary,,,117,523,United States Senator,Geraldine Sam,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,117,523,United States Senator,"Bruce Jacobson, Jr.",REP,2,1
San Patricio County,3/6/2018,Republican Primary,,,117,523,United States Senator,Ted Cruz,REP,29,39
San Patricio County,3/6/2018,Republican Primary,,,117,523,"United States Representative, District No. 34",Rey Gonzalez,REP,23,25
San Patricio County,3/6/2018,Republican Primary,,,117,523,Governor,SECEDE Kilgore,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,117,523,Governor,Barbara Krueger,REP,2,2
San Patricio County,3/6/2018,Republican Primary,,,117,523,Governor,Greg Abbott,REP,32,39
San Patricio County,3/6/2018,Republican Primary,,,117,523,Lieutenant Governor,Dan Patrick,REP,29,29
San Patricio County,3/6/2018,Republican Primary,,,117,523,Lieutenant Governor,Scott Milder,REP,5,10
San Patricio County,3/6/2018,Republican Primary,,,117,523,Attorney General,Ken Paxton,REP,30,29
San Patricio County,3/6/2018,Republican Primary,,,117,523,Comptroller of Public Accounts,Glenn Hegar,REP,29,28
San Patricio County,3/6/2018,Republican Primary,,,117,523,Commissioner of the General Land Office,Davey Edwards,REP,3,3
San Patricio County,3/6/2018,Republican Primary,,,117,523,Commissioner of the General Land Office,Rick Range,REP,4,2
San Patricio County,3/6/2018,Republican Primary,,,117,523,Commissioner of the General Land Office,Jerry Patterson,REP,10,16
San Patricio County,3/6/2018,Republican Primary,,,117,523,Commissioner of the General Land Office,George P. Bush,REP,17,16
San Patricio County,3/6/2018,Republican Primary,,,117,523,Commissioner of Agriculture,Sid Miller,REP,19,20
San Patricio County,3/6/2018,Republican Primary,,,117,523,Commissioner of Agriculture,Jim Hogan,REP,10,6
San Patricio County,3/6/2018,Republican Primary,,,117,523,Commissioner of Agriculture,Trey Blocker,REP,2,6
San Patricio County,3/6/2018,Republican Primary,,,117,523,Railroad Commissioner,Weston Martinez,REP,1,4
San Patricio County,3/6/2018,Republican Primary,,,117,523,Railroad Commissioner,Christi Craddick,REP,30,29
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,26,24
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Justice, Supreme Court, Place 4",John Devine,REP,26,24
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Justice, Supreme Court, Place 6",Jeff Brown,REP,26,23
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,19,20
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,10,8
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,26,21
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,11,13
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,3,3
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,11,13
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,22,25
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Member, State Board of Education, District No. 2",Eric Garza,REP,7,6
San Patricio County,3/6/2018,Republican Primary,,,117,523,"State Representative,
District No. 43",J.M. Lozano,REP,29,32
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,23,22
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,23,23
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,22,22
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,23,21
San Patricio County,3/6/2018,Republican Primary,,,117,523,"District Judge, 36th Judicial District",Jason Keeney,REP,10,14
San Patricio County,3/6/2018,Republican Primary,,,117,523,"District Judge, 36th Judicial District",Starr Bauer,REP,21,23
San Patricio County,3/6/2018,Republican Primary,,,117,523,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,28,27
San Patricio County,3/6/2018,Republican Primary,,,117,523,County Judge,Terry Simpson,REP,13,25
San Patricio County,3/6/2018,Republican Primary,,,117,523,County Judge,David R Krebs,REP,24,15
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,17,25
San Patricio County,3/6/2018,Republican Primary,,,117,523,"Judge, County Court-at-Law",Elizabeth Welborn,REP,16,13
San Patricio County,3/6/2018,Republican Primary,,,117,523,District Clerk,Victoria Price Luke,REP,12,17
San Patricio County,3/6/2018,Republican Primary,,,117,523,District Clerk,Heather Marks,REP,22,23
San Patricio County,3/6/2018,Republican Primary,,,117,523,County Treasurer,Denise Janak,REP,28,32
San Patricio County,3/6/2018,Republican Primary,,,117,523,County Surveyor,Julius Petrus,REP,28,33
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 1,YES,REP,20,29
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 1,NO,REP,13,8
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 2,YES,REP,34,34
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 2,NO,REP,0,4
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 3,YES,REP,28,30
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 3,NO,REP,6,6
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 4,YES,REP,33,32
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 4,NO,REP,2,5
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 5,YES,REP,30,31
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 5,NO,REP,5,8
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 6,YES,REP,34,36
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 6,NO,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 7,YES,REP,27,27
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 7,NO,REP,7,11
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 8,YES,REP,32,40
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 8,NO,REP,3,0
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 9,YES,REP,32,32
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 9,NO,REP,3,8
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 10,YES,REP,33,34
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 10,NO,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 11,YES,REP,34,38
San Patricio County,3/6/2018,Republican Primary,,,117,523,Proposition 11,NO,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,118,2346,United States Senator,Stefano de Stefano,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,118,2346,United States Senator,Mary Miller,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,118,2346,United States Senator,Geraldine Sam,REP,0,0
San Patricio County,3/6/2018,Republican Primary,,,118,2346,United States Senator,"Bruce Jacobson, Jr.",REP,2,1
San Patricio County,3/6/2018,Republican Primary,,,118,2346,United States Senator,Ted Cruz,REP,22,40
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"United States Representative, District No. 34",Rey Gonzalez,REP,22,36
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Governor,SECEDE Kilgore,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Governor,Barbara Krueger,REP,0,5
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Governor,Greg Abbott,REP,23,37
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Lieutenant Governor,Dan Patrick,REP,21,34
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Lieutenant Governor,Scott Milder,REP,2,9
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Attorney General,Ken Paxton,REP,23,38
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Comptroller of Public Accounts,Glenn Hegar,REP,20,37
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Commissioner of the General Land Office,Davey Edwards,REP,2,2
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Commissioner of the General Land Office,Rick Range,REP,3,3
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Commissioner of the General Land Office,Jerry Patterson,REP,7,18
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Commissioner of the General Land Office,George P. Bush,REP,10,20
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Commissioner of Agriculture,Sid Miller,REP,11,21
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Commissioner of Agriculture,Jim Hogan,REP,6,9
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Commissioner of Agriculture,Trey Blocker,REP,7,10
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Railroad Commissioner,Weston Martinez,REP,4,9
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Railroad Commissioner,Christi Craddick,REP,19,31
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,20,38
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Justice, Supreme Court, Place 4",John Devine,REP,20,37
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Justice, Supreme Court, Place 6",Jeff Brown,REP,21,36
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Presiding Judge, Court of Criminal Appeals",David Bridges,REP,12,20
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,REP,10,18
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,REP,20,36
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,REP,11,19
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,REP,4,2
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,REP,7,16
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Member, State Board of Education, District No. 2","Charles ""Tad"" Hasse",REP,23,27
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Member, State Board of Education, District No. 2",Eric Garza,REP,1,13
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"State Representative,
District No. 43",J.M. Lozano,REP,18,38
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Chief Justice, 13th Court of Appeals District",Ernie Aliseda,REP,20,34
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Justice, 13th Court of Appeals District, Place No. 2",Greg Perkes,REP,21,35
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Justice, 13th Court of Appeals District, Place No. 4",Jaime Tijerina,REP,20,30
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Justice, 13th Court of Appeals District, Place No. 5",Clarissa Silva,REP,19,31
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"District Judge, 36th Judicial District",Jason Keeney,REP,10,18
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"District Judge, 36th Judicial District",Starr Bauer,REP,12,18
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"District Judge, 156th Judicial District",Patrick L. Flanigan,REP,19,35
San Patricio County,3/6/2018,Republican Primary,,,118,2346,County Judge,Terry Simpson,REP,14,29
San Patricio County,3/6/2018,Republican Primary,,,118,2346,County Judge,David R Krebs,REP,8,13
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Judge, County Court-at-Law",Viki Hesseltine Martino,REP,2,9
San Patricio County,3/6/2018,Republican Primary,,,118,2346,"Judge, County Court-at-Law",Elizabeth Welborn,REP,20,31
San Patricio County,3/6/2018,Republican Primary,,,118,2346,District Clerk,Victoria Price Luke,REP,4,17
San Patricio County,3/6/2018,Republican Primary,,,118,2346,District Clerk,Heather Marks,REP,17,24
San Patricio County,3/6/2018,Republican Primary,,,118,2346,County Treasurer,Denise Janak,REP,18,36
San Patricio County,3/6/2018,Republican Primary,,,118,2346,County Surveyor,Julius Petrus,REP,20,37
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 1,YES,REP,18,29
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 1,NO,REP,4,11
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 2,YES,REP,20,38
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 2,NO,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 3,YES,REP,19,37
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 3,NO,REP,4,7
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 4,YES,REP,23,43
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 4,NO,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 5,YES,REP,22,38
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 5,NO,REP,0,5
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 6,YES,REP,22,42
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 6,NO,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 7,YES,REP,18,32
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 7,NO,REP,5,10
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 8,YES,REP,23,44
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 8,NO,REP,0,1
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 9,YES,REP,23,42
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 9,NO,REP,0,2
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 10,YES,REP,22,43
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 10,NO,REP,1,1
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 11,YES,REP,20,39
San Patricio County,3/6/2018,Republican Primary,,,118,2346,Proposition 11,NO,REP,3,4
San Patricio County,3/6/2018,Republican Primary,,,119,1200,United States Senator,Stefano de Stefano,REP,0,6
San Patricio County,3/6/2018,Republican Primary,,,119,1200,United States Senator,Mary Miller,REP,9,14
San Patricio County,3/6/2018,Republican Primary,,,119,1200,United States Senator,Geraldine Sam,REP,4,1
San Patricio County,3/6/2018,Republican Primary,,,119,1200,United States Senator,"Bruce Jacobson, Jr.",REP,8,2
San Patricio County,3/6/2018,Republican Primary,,,119,1200,United States Senator,Ted Cruz,REP,96,77
San Patricio County,3/6/2018,Republican Primary,,,119,1200,"United States Representative, District No. 27",John Grunwald,REP,11,10
San Patricio County,3/6/2018,Republican Primary,,,119,1200,"United States Representative, District No. 27",Bech Bruun,REP,55,41
San Patricio County,3/6/2018,Republican Primary,,,119,1200,"United States Representative, District No. 27",Michael Cloud,REP,18,24
San Patricio County,3/6/2018,Republican Primary,,,119,1200,"United States Representative, District No. 27",Christopher K. Mapp,REP,11,9
San Patricio County,3/6/2018,Republican Primary,,,119,1200,"United States Representative, District No. 27",Eddie Gassman,REP,5,4
