Political_Subdivision,Precinct_name,Election_Date,Election_Name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,Total Provisional Ballots,Total Provisional Ballots Counted,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,26,26,4,,1,1,YES,C,1,REP,2,0,95,50,13,0,0,0,0,0,34,17,5,0,61,33,8,0
Castro County,401,3/1/2016,Republican Primary,1,5,7,7,532,0.18,26,26,4,,1,2,NO,C,2,REP,2,0,95,10,13,0,0,0,0,0,34,4,5,0,61,6,8,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,28,28,President,,1,1,Hillary Clinton,C,1,DEM,1,0,95,15,1,0,0,0,0,0,34,4,1,0,61,11,0,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,28,28,President,,1,2,"Roque ""Rocky"" De La Fuente",C,2,DEM,1,0,95,0,1,0,0,0,0,0,34,0,1,0,61,0,0,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,28,28,President,,1,3,Star Locke,C,3,DEM,1,0,95,0,1,0,0,0,0,0,34,0,1,0,61,0,0,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,28,28,President,,1,4,Keith Judd,C,4,DEM,1,0,95,0,1,0,0,0,0,0,34,0,1,0,61,0,0,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,28,28,President,,1,5,Willie L. Wilson,C,5,DEM,1,0,95,0,1,0,0,0,0,0,34,0,1,0,61,0,0,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,28,28,President,,1,6,Calvis L. Hawes,C,6,DEM,1,0,95,0,1,0,0,0,0,0,34,0,1,0,61,0,0,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,28,28,President,,1,7,Martin J. O'Malley,C,7,DEM,1,0,95,0,1,0,0,0,0,0,34,0,1,0,61,0,0,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,28,28,President,,1,8,Bernie Sanders,C,8,DEM,1,0,95,6,1,0,0,0,0,0,34,3,1,0,61,3,0,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,29,29,Railroad Commissioner,,1,1,Grady Yarbrough,C,1,DEM,1,0,95,13,3,0,0,0,0,0,34,5,1,0,61,8,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,29,29,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,1,0,95,6,3,0,0,0,0,0,34,2,1,0,61,4,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,29,29,Railroad Commissioner,,1,3,Lon Burnam,C,3,DEM,1,0,95,0,3,0,0,0,0,0,34,0,1,0,61,0,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,30,30,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,1,0,95,17,5,0,0,0,0,0,34,6,2,0,61,11,3,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,31,31,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,1,0,95,19,3,0,0,0,0,0,34,7,1,0,61,12,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,32,32,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,1,0,95,18,4,0,0,0,0,0,34,7,1,0,61,11,3,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,33,33,"Judge, Court of Criminal Appeals, Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,1,0,95,15,7,0,0,0,0,0,34,4,4,0,61,11,3,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,34,34,"Judge, Court of Criminal Appeals, Place 5",,1,1,Betsy Johnson,C,1,DEM,1,0,95,17,5,0,0,0,0,0,34,6,2,0,61,11,3,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,35,35,"Judge, Court of Criminal Appeals, Place 6",,1,1,Robert Burns,C,1,DEM,1,0,95,17,5,0,0,0,0,0,34,6,2,0,61,11,3,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,1,YES,C,1,DEM,1,0,95,17,3,0,0,0,0,0,34,7,1,0,61,10,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,2,NO,C,2,DEM,1,0,95,2,3,0,0,0,0,0,34,0,1,0,61,2,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,YES,C,1,DEM,1,0,95,17,3,0,0,0,0,0,34,6,1,0,61,11,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,NO,C,2,DEM,1,0,95,2,3,0,0,0,0,0,34,1,1,0,61,1,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,1,YES,C,1,DEM,1,0,95,14,3,0,0,0,0,0,34,7,1,0,61,7,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,2,NO,C,2,DEM,1,0,95,5,3,0,0,0,0,0,34,0,1,0,61,5,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,1,YES,C,1,DEM,1,0,95,18,3,0,0,0,0,0,34,7,1,0,61,11,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,2,NO,C,2,DEM,1,0,95,1,3,0,0,0,0,0,34,0,1,0,61,1,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,1,YES,C,1,DEM,1,0,95,15,3,0,0,0,0,0,34,5,1,0,61,10,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,2,NO,C,2,DEM,1,0,95,4,3,0,0,0,0,0,34,2,1,0,61,2,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,YES,C,1,DEM,1,0,95,14,3,0,0,0,0,0,34,4,1,0,61,10,2,0
Castro County,401,3/1/2016,Democratic Primary,1,5,7,7,532,0.18,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,NO,C,2,DEM,1,0,95,5,3,0,0,0,0,0,34,3,1,0,61,2,2,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,1,Ben Carson,C,1,REP,2,0,254,18,4,0,0,0,0,0,29,1,0,0,225,17,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,2,Carly Fiorina,C,2,REP,2,0,254,0,4,0,0,0,0,0,29,0,0,0,225,0,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,3,Chris Christie,C,3,REP,2,0,254,0,4,0,0,0,0,0,29,0,0,0,225,0,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,4,Donald J. Trump,C,4,REP,2,0,254,59,4,0,0,0,0,0,29,6,0,0,225,53,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,5,Elizabeth Gray,C,5,REP,2,0,254,0,4,0,0,0,0,0,29,0,0,0,225,0,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,6,Jeb Bush,C,6,REP,2,0,254,3,4,0,0,0,0,0,29,1,0,0,225,2,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,7,John R. Kasich,C,7,REP,2,0,254,4,4,0,0,0,0,0,29,3,0,0,225,1,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,8,Lindsey Graham,C,8,REP,2,0,254,0,4,0,0,0,0,0,29,0,0,0,225,0,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,9,Marco Rubio,C,9,REP,2,0,254,32,4,0,0,0,0,0,29,2,0,0,225,30,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,10,Mike Huckabee,C,10,REP,2,0,254,0,4,0,0,0,0,0,29,0,0,0,225,0,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,11,Rand Paul,C,11,REP,2,0,254,0,4,0,0,0,0,0,29,0,0,0,225,0,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,12,Rick Santorum,C,12,REP,2,0,254,0,4,0,0,0,0,0,29,0,0,0,225,0,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,13,Ted Cruz,C,13,REP,2,0,254,120,4,0,0,0,0,0,29,12,0,0,225,108,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,3,3,President,,1,14,Uncommitted,C,14,REP,2,0,254,1,4,0,0,0,0,0,29,0,0,0,225,1,4,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,1,DeRenda Warren,C,1,REP,2,0,254,11,40,0,0,0,0,0,29,4,4,0,225,7,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,2,Don Parrish,C,2,REP,2,0,254,16,40,0,0,0,0,0,29,2,4,0,225,14,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,3,Donald R. May,C,3,REP,2,0,254,11,40,0,0,0,0,0,29,1,4,0,225,10,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,4,Glen Robertson,C,4,REP,2,0,254,34,40,0,0,0,0,0,29,2,4,0,225,32,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,5,Greg Garrett,C,5,REP,2,0,254,26,40,0,0,0,0,0,29,2,4,0,225,24,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,6,Jason Corley,C,6,REP,2,0,254,2,40,0,0,0,0,0,29,0,4,0,225,2,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,7,Jodey Arrington,C,7,REP,2,0,254,61,40,0,0,0,0,0,29,9,4,0,225,52,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,8,John C. Key,C,8,REP,2,0,254,5,40,0,0,0,0,0,29,0,4,0,225,5,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,4,4,"United States Representative, District 19",,1,9,Michael Bob Starr,C,9,REP,2,0,254,35,40,0,0,0,0,0,29,1,4,0,225,34,36,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,5,5,Railroad Commissioner,,1,1,Doug Jeffrey,C,1,REP,2,0,254,20,67,0,0,0,0,0,29,2,6,0,225,18,61,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,5,5,Railroad Commissioner,,1,2,Gary Gates,C,2,REP,2,0,254,46,67,0,0,0,0,0,29,8,6,0,225,38,61,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,5,5,Railroad Commissioner,,1,3,John Greytok,C,3,REP,2,0,254,2,67,0,0,0,0,0,29,0,6,0,225,2,61,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,5,5,Railroad Commissioner,,1,4,Lance N. Christian,C,4,REP,2,0,254,32,67,0,0,0,0,0,29,4,6,0,225,28,61,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,5,5,Railroad Commissioner,,1,5,Ron Hale,C,5,REP,2,0,254,38,67,0,0,0,0,0,29,5,6,0,225,33,61,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,5,5,Railroad Commissioner,,1,6,Wayne Christian,C,6,REP,2,0,254,32,67,0,0,0,0,0,29,0,6,0,225,32,61,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,5,5,Railroad Commissioner,,1,7,Weston Martinez,C,7,REP,2,0,254,4,67,0,0,0,0,0,29,0,6,0,225,4,61,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,6,6,"Justice, Supreme Court, Place 3",,1,1,Debra Lehrmann,C,1,REP,2,0,254,68,64,0,0,0,0,0,29,8,7,0,225,60,57,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,6,6,"Justice, Supreme Court, Place 3",,1,2,Michael Massengale,C,2,REP,2,0,254,109,64,0,0,0,0,0,29,10,7,0,225,99,57,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,7,7,"Justice, Supreme Court, Place 5",,1,1,Paul Green,C,1,REP,2,0,254,109,74,0,0,0,0,0,29,12,9,0,225,97,65,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,7,7,"Justice, Supreme Court, Place 5",,1,2,Rick Green,C,2,REP,2,0,254,58,74,0,0,0,0,0,29,4,9,0,225,54,65,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,8,8,"Justice, Supreme Court, Place 9",,1,1,Eva Guzman,C,1,REP,2,0,254,82,65,0,0,0,0,0,29,9,6,0,225,73,59,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,8,8,"Justice, Supreme Court, Place 9",,1,2,Joe Pool,C,2,REP,2,0,254,94,65,0,0,0,0,0,29,10,6,0,225,84,59,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,1,Chris Oldner,C,1,REP,2,0,254,66,75,0,0,0,0,0,29,4,9,0,225,62,66,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,2,Mary Lou Keel,C,2,REP,2,0,254,56,75,0,0,0,0,0,29,6,9,0,225,50,66,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,9,9,"Judge, Court of Criminal Appeals, Place 2",,1,3,Ray Wheless,C,3,REP,2,0,254,44,75,0,0,0,0,0,29,6,9,0,225,38,66,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,1,Brent Webster,C,1,REP,2,0,254,41,78,0,0,0,0,0,29,4,9,0,225,37,69,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,2,Scott Walker,C,2,REP,2,0,254,61,78,0,0,0,0,0,29,5,9,0,225,56,69,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,3,Sid Harle,C,3,REP,2,0,254,25,78,0,0,0,0,0,29,3,9,0,225,22,69,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,10,10,"Judge, Court of Criminal Appeals, Place 5",,1,4,Steve Smith,C,4,REP,2,0,254,36,78,0,0,0,0,0,29,4,9,0,225,32,69,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,1,Michael E. Keasler,C,1,REP,2,0,254,95,86,0,0,0,0,0,29,10,10,0,225,85,76,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,11,11,"Judge, Court of Criminal Appeals, Place 6",,1,2,Richard Davis,C,2,REP,2,0,254,60,86,0,0,0,0,0,29,5,10,0,225,55,76,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,12,12,"Member, State Board of Education, District 15",,1,1,Marty Rowley,C,1,REP,2,0,254,157,84,0,0,0,0,0,29,16,9,0,225,141,75,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,13,13,"State Representative, District 88",,1,1,Ken King,C,1,REP,2,0,254,177,64,0,0,0,0,0,29,17,8,0,225,160,56,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,14,14,"Justice, 7th Court of Appeals District, Place 4",,1,1,Jim Campbell,C,1,REP,2,0,254,157,84,0,0,0,0,0,29,18,7,0,225,139,77,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,15,15,County Attorney,,1,1,Shalyn Hamlin,C,1,REP,2,0,254,177,64,0,0,0,0,0,29,18,7,0,225,159,57,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,16,16,Sheriff,,1,1,Sal Rivera,C,1,REP,2,0,254,191,50,0,0,0,0,0,29,21,4,0,225,170,46,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,17,17,County Tax Assessor-Collector,,1,1,Sheryl Brown,C,1,REP,2,0,254,16,8,0,0,0,0,0,29,0,1,0,225,16,7,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,17,17,County Tax Assessor-Collector,,1,2,Pamala Rickert,C,2,REP,2,0,254,101,8,0,0,0,0,0,29,16,1,0,225,85,7,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,17,17,County Tax Assessor-Collector,,1,3,Elaine Kern,C,3,REP,2,0,254,111,8,0,0,0,0,0,29,8,1,0,225,103,7,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,17,17,County Tax Assessor-Collector,,1,4,Candi E. Rodriguez,C,4,REP,2,0,254,5,8,0,0,0,0,0,29,0,1,0,225,5,7,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,18,18,"County Treasurer, Unexpired Term",,1,1,Elaine Davis Flynt,C,1,REP,2,0,254,188,53,0,0,0,0,0,29,19,6,0,225,169,47,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,20,21,Constable,,1,1,John W. Kropp,C,1,REP,2,0,254,176,65,0,0,0,0,0,29,18,7,0,225,158,58,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,23,23,1,,1,1,YES,C,1,REP,2,0,254,155,31,0,0,0,0,0,29,22,1,0,225,133,30,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,23,23,1,,1,2,NO,C,2,REP,2,0,254,55,31,0,0,0,0,0,29,2,1,0,225,53,30,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,24,24,2,,1,1,YES,C,1,REP,2,0,254,148,26,0,0,0,0,0,29,15,2,0,225,133,24,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,24,24,2,,1,2,NO,C,2,REP,2,0,254,67,26,0,0,0,0,0,29,8,2,0,225,59,24,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,25,25,3,,1,1,YES,C,1,REP,2,0,254,149,34,0,0,0,0,0,29,18,2,0,225,131,32,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,25,25,3,,1,2,NO,C,2,REP,2,0,254,58,34,0,0,0,0,0,29,5,2,0,225,53,32,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,26,26,4,,1,1,YES,C,1,REP,2,0,254,190,35,0,0,0,0,0,29,22,1,0,225,168,34,0
Castro County,408,3/1/2016,Republican Primary,1,8,8,8,535,0.47,26,26,4,,1,2,NO,C,2,REP,2,0,254,16,35,0,0,0,0,0,29,2,1,0,225,14,34,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,28,28,President,,1,1,Hillary Clinton,C,1,DEM,1,0,254,5,1,0,0,0,0,0,29,3,0,0,225,2,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,28,28,President,,1,2,"Roque ""Rocky"" De La Fuente",C,2,DEM,1,0,254,1,1,0,0,0,0,0,29,0,0,0,225,1,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,28,28,President,,1,3,Star Locke,C,3,DEM,1,0,254,0,1,0,0,0,0,0,29,0,0,0,225,0,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,28,28,President,,1,4,Keith Judd,C,4,DEM,1,0,254,0,1,0,0,0,0,0,29,0,0,0,225,0,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,28,28,President,,1,5,Willie L. Wilson,C,5,DEM,1,0,254,0,1,0,0,0,0,0,29,0,0,0,225,0,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,28,28,President,,1,6,Calvis L. Hawes,C,6,DEM,1,0,254,0,1,0,0,0,0,0,29,0,0,0,225,0,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,28,28,President,,1,7,Martin J. O'Malley,C,7,DEM,1,0,254,0,1,0,0,0,0,0,29,0,0,0,225,0,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,28,28,President,,1,8,Bernie Sanders,C,8,DEM,1,0,254,6,1,0,0,0,0,0,29,1,0,0,225,5,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,29,29,Railroad Commissioner,,1,1,Grady Yarbrough,C,1,DEM,1,0,254,6,2,0,0,0,0,0,29,3,0,0,225,3,2,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,29,29,Railroad Commissioner,,1,2,Cody Garrett,C,2,DEM,1,0,254,4,2,0,0,0,0,0,29,1,0,0,225,3,2,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,29,29,Railroad Commissioner,,1,3,Lon Burnam,C,3,DEM,1,0,254,1,2,0,0,0,0,0,29,0,0,0,225,1,2,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,30,30,"Justice, Supreme Court, Place 3",,1,1,Mike Westergren,C,1,DEM,1,0,254,12,1,0,0,0,0,0,29,4,0,0,225,8,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,31,31,"Justice, Supreme Court, Place 5",,1,1,Dori Contreras Garza,C,1,DEM,1,0,254,12,1,0,0,0,0,0,29,4,0,0,225,8,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,32,32,"Justice, Supreme Court, Place 9",,1,1,Savannah Robinson,C,1,DEM,1,0,254,11,2,0,0,0,0,0,29,4,0,0,225,7,2,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,33,33,"Judge, Court of Criminal Appeals, Place 2",,1,1,"Lawrence ""Larry"" Meyers",C,1,DEM,1,0,254,11,2,0,0,0,0,0,29,4,0,0,225,7,2,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,34,34,"Judge, Court of Criminal Appeals, Place 5",,1,1,Betsy Johnson,C,1,DEM,1,0,254,11,2,0,0,0,0,0,29,4,0,0,225,7,2,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,35,35,"Judge, Court of Criminal Appeals, Place 6",,1,1,Robert Burns,C,1,DEM,1,0,254,12,1,0,0,0,0,0,29,4,0,0,225,8,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,1,YES,C,1,DEM,1,0,254,10,0,0,0,0,0,0,29,4,0,0,225,6,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,38,38,REFERENDA ITEM #1: ON ECONOMIC SECURITY & PROSPERITY,,1,2,NO,C,2,DEM,1,0,254,3,0,0,0,0,0,0,29,0,0,0,225,3,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,1,YES,C,1,DEM,1,0,254,9,0,0,0,0,0,0,29,4,0,0,225,5,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,39,39,REFERENDA ITEM #2 ON A FAIR CRIMINAL JUSTICE SYSTEM,,1,2,NO,C,2,DEM,1,0,254,4,0,0,0,0,0,0,29,0,0,0,225,4,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,1,YES,C,1,DEM,1,0,254,10,0,0,0,0,0,0,29,3,0,0,225,7,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,40,40,REFERENDA ITEM #3 ON CLIMATE,,1,2,NO,C,2,DEM,1,0,254,3,0,0,0,0,0,0,29,1,0,0,225,2,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,1,YES,C,1,DEM,1,0,254,8,2,0,0,0,0,0,29,3,1,0,225,5,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,41,41,REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT,,1,2,NO,C,2,DEM,1,0,254,3,2,0,0,0,0,0,29,0,1,0,225,3,1,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,1,YES,C,1,DEM,1,0,254,12,0,0,0,0,0,0,29,3,0,0,225,9,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,42,42,REFERENDA ITEM #5 ON CAMPUS CARRY,,1,2,NO,C,2,DEM,1,0,254,1,0,0,0,0,0,0,29,1,0,0,225,0,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,1,YES,C,1,DEM,1,0,254,9,0,0,0,0,0,0,29,3,0,0,225,6,0,0
Castro County,408,3/1/2016,Democratic Primary,1,8,8,8,535,0.47,43,43,REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM,,1,2,NO,C,2,DEM,1,0,254,4,0,0,0,0,0,0,29,1,0,0,225,3,0,0
