political_subdivision,election_date,election name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,63,65,Proposition 1,REPUBLICAN PARTY,1,2,NO,C,2,,295,62,36,0,0,0,0,0,54,10,4,0,241,52,32,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,64,66,Proposition 2,REPUBLICAN PARTY,1,1,YES,C,1,,295,140,31,1,0,0,0,0,54,24,5,0,241,116,26,1
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,64,66,Proposition 2,REPUBLICAN PARTY,1,2,NO,C,2,,295,104,31,1,0,0,0,0,54,24,5,0,241,80,26,1
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,65,67,Proposition 3,REPUBLICAN PARTY,1,1,YES,C,1,,295,194,33,0,0,0,0,0,54,37,5,0,241,157,28,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,65,67,Proposition 3,REPUBLICAN PARTY,1,2,NO,C,2,,295,49,33,0,0,0,0,0,54,11,5,0,241,38,28,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,66,68,Proposition 4,REPUBLICAN PARTY,1,1,YES,C,1,,295,236,34,0,0,0,0,0,54,46,6,0,241,190,28,0
Red River County,3/1/2016,2016 Primary Election,13,,1,15,6,6,1766,0.17,66,68,Proposition 4,REPUBLICAN PARTY,1,2,NO,C,2,,295,6,34,0,0,0,0,0,54,1,6,0,241,5,28,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,8,Marco Rubio,C,1,,148,9,5,0,0,0,0,0,22,0,1,0,126,9,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,4,Donald J. Trump,C,2,,148,37,5,0,0,0,0,0,22,4,1,0,126,33,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,2,Carly Fiorina,C,3,,148,0,5,0,0,0,0,0,22,0,1,0,126,0,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,9,Mike Huckabee,C,4,,148,1,5,0,0,0,0,0,22,0,1,0,126,1,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,7,Lindsey Graham,C,5,,148,0,5,0,0,0,0,0,22,0,1,0,126,0,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,3,Chris Christie,C,6,,148,0,5,0,0,0,0,0,22,0,1,0,126,0,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,11,Ted Cruz,C,7,,148,65,5,0,0,0,0,0,22,14,1,0,126,51,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,1,Ben Carson,C,8,,148,9,5,0,0,0,0,0,22,2,1,0,126,7,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,14,Rick Santorum,C,9,,148,0,5,0,0,0,0,0,22,0,1,0,126,0,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,10,Rand Paul,C,10,,148,0,5,0,0,0,0,0,22,0,1,0,126,0,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,6,John R. Kasich,C,11,,148,1,5,0,0,0,0,0,22,0,1,0,126,1,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,5,Jeb Bush,C,12,,148,3,5,0,0,0,0,0,22,0,1,0,126,3,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,13,Elizabeth Gray,C,13,,148,0,5,0,0,0,0,0,22,0,1,0,126,0,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,7,6,President,REPUBLICAN PARTY,1,12,Uncommitted,C,14,,148,0,5,0,0,0,0,0,22,0,1,0,126,0,4,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,1,Ray Hall,C,1,,148,22,14,0,0,0,0,0,22,3,2,0,126,19,12,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,2,John Ratcliffe,C,2,,148,76,14,0,0,0,0,0,22,13,2,0,126,63,12,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,3,Lou Gigliotti,C,3,,148,18,14,0,0,0,0,0,22,3,2,0,126,15,12,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,4,Ron Hale,C,1,,148,21,46,1,0,0,0,0,22,5,7,0,126,16,39,1
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,9,Doug Jeffrey,C,2,,148,8,46,1,0,0,0,0,22,2,7,0,126,6,39,1
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,2,Gary Gates,C,3,,148,27,46,1,0,0,0,0,22,5,7,0,126,22,39,1
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,3,John Greytok,C,4,,148,6,46,1,0,0,0,0,22,0,7,0,126,6,39,1
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,8,Lance N. Christian,C,5,,148,8,46,1,0,0,0,0,22,1,7,0,126,7,39,1
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,7,Weston Martinez,C,6,,148,3,46,1,0,0,0,0,22,0,7,0,126,3,39,1
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,9,8,Railroad Commissioner,REPUBLICAN PARTY,1,5,Wayne Christian,C,7,,148,10,46,1,0,0,0,0,22,1,7,0,126,9,39,1
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,2,Michael Massengale,C,1,,148,45,38,0,0,0,0,0,22,10,4,0,126,35,34,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,10,9,"Justice, Supreme Court, Place 3",REPUBLICAN PARTY,1,1,Debra Lehrmann,C,2,,148,47,38,0,0,0,0,0,22,7,4,0,126,40,34,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,1,Paul Green,C,1,,148,53,43,0,0,0,0,0,22,8,7,0,126,45,36,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,11,10,"Justice, Supreme Court, Place 5",REPUBLICAN PARTY,1,2,Rick Green,C,2,,148,34,43,0,0,0,0,0,22,6,7,0,126,28,36,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,1,Eva Guzman,C,1,,148,45,41,0,0,0,0,0,22,9,4,0,126,36,37,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,12,11,"Justice, Supreme Court, Place 9",REPUBLICAN PARTY,1,2,Joe Pool,C,2,,148,44,41,0,0,0,0,0,22,8,4,0,126,36,37,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,1,Mary Lou Keel,C,1,,148,36,45,0,0,0,0,0,22,3,5,0,126,33,40,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,3,Chris Oldner,C,2,,148,25,45,0,0,0,0,0,22,8,5,0,126,17,40,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,13,12,"Judge, Court of Criminal Appeals, Place 2",REPUBLICAN PARTY,1,2,Ray Wheless,C,3,,148,24,45,0,0,0,0,0,22,5,5,0,126,19,40,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,4,Steve Smith,C,1,,148,20,47,0,0,0,0,0,22,3,5,0,126,17,42,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,1,Brent Webster,C,2,,148,17,47,0,0,0,0,0,22,7,5,0,126,10,42,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,2,Sid Harle,C,3,,148,16,47,0,0,0,0,0,22,1,5,0,126,15,42,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,14,13,"Judge, Court of Criminal Appeals, Place 5",REPUBLICAN PARTY,1,3,Scott Walker,C,4,,148,30,47,0,0,0,0,0,22,5,5,0,126,25,42,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,1,Michael E. Keasler,C,1,,148,51,55,0,0,0,0,0,22,11,8,0,126,40,47,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,15,14,"Judge, Court of Criminal Appeals, Place 6",REPUBLICAN PARTY,1,2,Richard Davis,C,2,,148,24,55,0,0,0,0,0,22,2,8,0,126,22,47,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,1,Keven M. Ellis,C,1,,148,27,49,0,0,0,0,0,22,5,6,0,126,22,43,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,2,Hank Hering,C,2,,148,9,49,0,0,0,0,0,22,3,6,0,126,6,43,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,16,15,"Member, State Board of Education, District 9",REPUBLICAN PARTY,1,3,Mary Lou Bruner,C,3,,148,45,49,0,0,0,0,0,22,7,6,0,126,38,43,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,1,David Simpson,C,1,,148,21,24,0,0,0,0,0,22,4,3,0,126,17,21,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,2,Mike Lee,C,2,,148,15,24,0,0,0,0,0,22,3,3,0,126,12,21,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,3,Bryan Hughes,C,3,,148,45,24,0,0,0,0,0,22,7,3,0,126,38,21,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,17,16,"State Senator, District 1",REPUBLICAN PARTY,1,4,James K. Red Brown,C,4,,148,25,24,0,0,0,0,0,22,4,3,0,126,21,21,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,1,George Lavender,C,1,,148,20,6,0,0,0,0,0,22,5,0,0,126,15,6,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,18,17,"State Representative, District 1",REPUBLICAN PARTY,1,2,Gary VanDeaver,C,2,,148,104,6,0,0,0,0,0,22,16,0,0,126,88,6,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,22,18,"Chief Justice, 6th Court of Appeals District",REPUBLICAN PARTY,1,1,Josh Morriss,C,1,,148,61,69,0,0,0,0,0,22,9,12,0,126,52,57,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,1,Jeff Starnes,C,1,,148,52,15,0,0,0,0,0,22,6,3,0,126,46,12,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,20,20,"District Judge, 6th Judicial District",REPUBLICAN PARTY,1,2,R. Wesley Tidwell,C,2,,148,63,15,0,0,0,0,0,22,12,3,0,126,51,12,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,23,23,County Attorney,REPUBLICAN PARTY,1,1,Val Varley,C,1,,148,77,53,0,0,0,0,0,22,11,10,0,126,66,43,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,24,24,Sheriff,REPUBLICAN PARTY,1,1,Jim Caldwell,C,1,,148,85,45,0,0,0,0,0,22,13,8,0,126,72,37,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,25,25,Tax Assessor-Collector,REPUBLICAN PARTY,1,1,Tonya R. Martin,C,1,,148,90,40,0,0,0,0,0,22,14,7,0,126,76,33,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,28,28,Constable,REPUBLICAN PARTY,1,1,Barnaby Resendiz,C,1,,148,57,44,0,0,0,0,0,22,9,6,0,126,48,38,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,28,28,Constable,REPUBLICAN PARTY,1,2,Dustin San Jule,C,2,,148,29,44,0,0,0,0,0,22,6,6,0,126,23,38,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,32,32,County Chairman,REPUBLICAN PARTY,1,1,Vernon Eastepp,C,1,,148,63,67,0,0,0,0,0,22,9,12,0,126,54,55,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,34,33,President,DEMOCRATIC PARTY,1,6,"Roque ""Rocky"" De La Fuente",C,1,,148,0,0,0,0,0,0,0,22,0,0,0,126,0,0,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,34,33,President,DEMOCRATIC PARTY,1,5,Martin J. O'Malley,C,2,,148,0,0,0,0,0,0,0,22,0,0,0,126,0,0,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,34,33,President,DEMOCRATIC PARTY,1,1,Bernie Sanders,C,3,,148,1,0,0,0,0,0,0,22,0,0,0,126,1,0,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,34,33,President,DEMOCRATIC PARTY,1,7,Willie L. Wilson,C,4,,148,0,0,0,0,0,0,0,22,0,0,0,126,0,0,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,34,33,President,DEMOCRATIC PARTY,1,4,Keith Judd,C,5,,148,0,0,0,0,0,0,0,22,0,0,0,126,0,0,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,34,33,President,DEMOCRATIC PARTY,1,3,Hillary Clinton,C,6,,148,17,0,0,0,0,0,0,22,1,0,0,126,16,0,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,34,33,President,DEMOCRATIC PARTY,1,8,Star Locke,C,7,,148,0,0,0,0,0,0,0,22,0,0,0,126,0,0,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,34,33,President,DEMOCRATIC PARTY,1,2,Calvis L. Hawes,C,8,,148,0,0,0,0,0,0,0,22,0,0,0,126,0,0,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,2,Cody Garrett,C,1,,148,4,7,0,0,0,0,0,22,0,0,0,126,4,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,3,Lon Burnam,C,2,,148,2,7,0,0,0,0,0,22,0,0,0,126,2,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,36,35,Railroad Commissioner,DEMOCRATIC PARTY,1,1,Grady Yarbrough,C,3,,148,5,7,0,0,0,0,0,22,1,0,0,126,4,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,37,36,"Justice, Supreme Court, Place 3",DEMOCRATIC PARTY,1,1,Mike Westergren,C,1,,148,11,7,0,0,0,0,0,22,1,0,0,126,10,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,38,37,"Justice, Supreme Court, Place 5",DEMOCRATIC PARTY,1,1,Dori Contreras Garza,C,1,,148,11,7,0,0,0,0,0,22,1,0,0,126,10,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,39,38,"Justice, Supreme Court, Place 9",DEMOCRATIC PARTY,1,1,Savannah Robinson,C,1,,148,12,6,0,0,0,0,0,22,1,0,0,126,11,6,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,68,39,"Judge, Court of Criminal Appeals, Place 2",DEMOCRATIC PARTY,1,1,"Lawrence ""Larry"" Meyers",C,1,,148,10,8,0,0,0,0,0,22,0,1,0,126,10,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,69,40,"Judge, Court of Criminal Appeals, Place 5",DEMOCRATIC PARTY,1,1,Betsy Johnson,C,1,,148,12,6,0,0,0,0,0,22,1,0,0,126,11,6,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,67,41,"Judge, Court of Criminal Appeals, Place 6",DEMOCRATIC PARTY,1,1,Robert Burns,C,1,,148,11,7,0,0,0,0,0,22,1,0,0,126,10,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,40,42,"Member, State Board of Education, District 9",DEMOCRATIC PARTY,1,1,Amanda M. Rudolph,C,1,,148,10,8,0,0,0,0,0,22,1,0,0,126,9,8,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,44,46,"District Judge, 6th Judicial District",DEMOCRATIC PARTY,1,1,Gary Waite,C,1,,148,11,7,0,0,0,0,0,22,1,0,0,126,10,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,47,49,County Attorney,DEMOCRATIC PARTY,1,1,Jack Herrington,C,1,,148,12,6,0,0,0,0,0,22,1,0,0,126,11,6,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,52,54,Constable,DEMOCRATIC PARTY,1,1,Chris C. Turner,C,1,,148,11,7,0,0,0,0,0,22,1,0,0,126,10,7,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,1,For,C,1,,148,14,2,0,0,0,0,0,22,1,0,0,126,13,2,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,57,59,REFERENDA ITEM #1,DEMOCRATIC PARTY,1,2,Against,C,2,,148,2,2,0,0,0,0,0,22,0,0,0,126,2,2,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,1,For,C,1,,148,13,2,0,0,0,0,0,22,1,0,0,126,12,2,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,58,60,REFERENDA ITEM #2,DEMOCRATIC PARTY,1,2,Against,C,2,,148,3,2,0,0,0,0,0,22,0,0,0,126,3,2,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,1,For,C,1,,148,9,3,0,0,0,0,0,22,0,0,0,126,9,3,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,59,61,REFERENDA ITEM #3,DEMOCRATIC PARTY,1,2,Against,C,2,,148,6,3,0,0,0,0,0,22,1,0,0,126,5,3,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,1,For,C,1,,148,14,3,0,0,0,0,0,22,1,0,0,126,13,3,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,60,62,REFERENDA ITEM #4,DEMOCRATIC PARTY,1,2,Against,C,2,,148,1,3,0,0,0,0,0,22,0,0,0,126,1,3,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,1,For,C,1,,148,6,3,0,0,0,0,0,22,0,0,0,126,6,3,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,61,63,REFERENDA ITEM #5,DEMOCRATIC PARTY,1,2,Against,C,2,,148,9,3,0,0,0,0,0,22,1,0,0,126,8,3,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,1,For,C,1,,148,9,3,0,0,0,0,0,22,0,1,0,126,9,2,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,62,64,REFERENDA ITEM #6,DEMOCRATIC PARTY,1,2,Against,C,2,,148,6,3,0,0,0,0,0,22,0,1,0,126,6,2,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,63,65,Proposition 1,REPUBLICAN PARTY,1,1,YES,C,1,,148,88,15,0,0,0,0,0,22,14,3,0,126,74,12,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,63,65,Proposition 1,REPUBLICAN PARTY,1,2,NO,C,2,,148,27,15,0,0,0,0,0,22,4,3,0,126,23,12,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,64,66,Proposition 2,REPUBLICAN PARTY,1,1,YES,C,1,,148,71,17,0,0,0,0,0,22,12,3,0,126,59,14,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,64,66,Proposition 2,REPUBLICAN PARTY,1,2,NO,C,2,,148,42,17,0,0,0,0,0,22,6,3,0,126,36,14,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,65,67,Proposition 3,REPUBLICAN PARTY,1,1,YES,C,1,,148,91,15,0,0,0,0,0,22,14,4,0,126,77,11,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,65,67,Proposition 3,REPUBLICAN PARTY,1,2,NO,C,2,,148,24,15,0,0,0,0,0,22,3,4,0,126,21,11,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,66,68,Proposition 4,REPUBLICAN PARTY,1,1,YES,C,1,,148,103,19,0,0,0,0,0,22,17,4,0,126,86,15,0
Red River County,3/1/2016,2016 Primary Election,17,,1,15,7,7,784,0.19,66,68,Proposition 4,REPUBLICAN PARTY,1,2,NO,C,2,,148,8,19,0,0,0,0,0,22,0,4,0,126,8,15,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,8,Marco Rubio,C,1,,289,29,6,0,0,0,0,0,77,4,3,0,212,25,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,4,Donald J. Trump,C,2,,289,86,6,0,0,0,0,0,77,19,3,0,212,67,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,2,Carly Fiorina,C,3,,289,0,6,0,0,0,0,0,77,0,3,0,212,0,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,9,Mike Huckabee,C,4,,289,2,6,0,0,0,0,0,77,1,3,0,212,1,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,7,Lindsey Graham,C,5,,289,0,6,0,0,0,0,0,77,0,3,0,212,0,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,3,Chris Christie,C,6,,289,0,6,0,0,0,0,0,77,0,3,0,212,0,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,11,Ted Cruz,C,7,,289,83,6,0,0,0,0,0,77,17,3,0,212,66,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,1,Ben Carson,C,8,,289,12,6,0,0,0,0,0,77,5,3,0,212,7,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,14,Rick Santorum,C,9,,289,0,6,0,0,0,0,0,77,0,3,0,212,0,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,10,Rand Paul,C,10,,289,0,6,0,0,0,0,0,77,0,3,0,212,0,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,6,John R. Kasich,C,11,,289,2,6,0,0,0,0,0,77,0,3,0,212,2,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,5,Jeb Bush,C,12,,289,3,6,0,0,0,0,0,77,2,3,0,212,1,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,13,Elizabeth Gray,C,13,,289,0,6,0,0,0,0,0,77,0,3,0,212,0,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,7,6,President,REPUBLICAN PARTY,1,12,Uncommitted,C,14,,289,3,6,0,0,0,0,0,77,1,3,0,212,2,3,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,1,Ray Hall,C,1,,289,26,39,0,0,0,0,0,77,6,7,0,212,20,32,0
Red River County,3/1/2016,2016 Primary Election,19,,1,16,8,8,1404,0.21,8,7,"United States Representative, District 4",REPUBLICAN PARTY,1,2,John Ratcliffe,C,2,,289,130,39,0,0,0,0,0,77,29,7,0,212,101,32,0
