political_subdivision,election-date,election-name, ,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,3,5,Governor,,1,3,Brandon Parmer,C,4,GRN,114,1,1,0,0,0,0,0,15,0,0,0,99,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,3,5,Governor,,1,6,Sarah M. Pavitt,W,5,,114,0,1,0,0,0,0,0,15,0,0,0,99,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,4,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,114,61,1,0,0,0,0,0,15,11,0,0,99,50,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,4,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,114,50,1,0,0,0,0,0,15,3,0,0,99,47,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,4,6,Lieutenant Governor,,1,4,Robert D. Butler,C,3,LIB,114,2,1,0,0,0,0,0,15,1,0,0,99,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,4,6,Lieutenant Governor,,1,3,Chandrakantha Courtney,C,4,GRN,114,0,1,0,0,0,0,0,15,0,0,0,99,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,5,7,Attorney General,,1,1,Ken Paxton,C,1,REP,114,57,1,0,0,0,0,0,15,11,0,0,99,46,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,5,7,Attorney General,,1,2,Sam Houston,C,2,DEM,114,53,1,0,0,0,0,0,15,4,0,0,99,49,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,5,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,114,3,1,0,0,0,0,0,15,0,0,0,99,3,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,5,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,114,0,1,0,0,0,0,0,15,0,0,0,99,0,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,6,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,114,57,1,0,0,0,0,0,15,11,0,0,99,46,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,6,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,114,51,1,0,0,0,0,0,15,3,0,0,99,48,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,6,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,114,1,1,0,0,0,0,0,15,0,0,0,99,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,6,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,114,4,1,0,0,0,0,0,15,1,0,0,99,3,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,7,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,114,58,1,0,0,0,0,0,15,11,0,0,99,47,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,7,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,114,51,1,0,0,0,0,0,15,3,0,0,99,48,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,7,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,114,1,1,0,0,0,0,0,15,0,0,0,99,1,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,7,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,114,3,1,0,0,0,0,0,15,1,0,0,99,2,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,8,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,114,56,1,0,0,0,0,0,15,11,0,0,99,45,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,8,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,114,50,1,0,0,0,0,0,15,3,0,0,99,47,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,8,10,Commissioner of Agriculture,,1,3,David (Rocky) Palmquist,C,3,LIB,114,5,1,0,0,0,0,0,15,1,0,0,99,4,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,8,10,Commissioner of Agriculture,,1,5,Kenneth Kendrick,C,5,GRN,114,2,1,0,0,0,0,0,15,0,0,0,99,2,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,9,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,114,57,2,0,0,0,0,0,15,11,0,0,99,46,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,9,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,114,50,2,0,0,0,0,0,15,3,0,0,99,47,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,9,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,114,2,2,0,0,0,0,0,15,0,0,0,99,2,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,9,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,114,3,2,0,0,0,0,0,15,1,0,0,99,2,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,10,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,114,57,2,0,0,0,0,0,15,11,0,0,99,46,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,10,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,114,53,2,0,0,0,0,0,15,4,0,0,99,49,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,10,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,114,2,2,0,0,0,0,0,15,0,0,0,99,2,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,1,Jeff Brown,C,1,REP,114,58,1,0,0,0,0,0,15,11,0,0,99,47,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,114,53,1,0,0,0,0,0,15,4,0,0,99,49,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,33,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,3,Mark Ash,C,3,LIB,114,2,1,0,0,0,0,0,15,0,0,0,99,2,1,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,11,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,114,60,2,0,0,0,0,0,15,12,0,0,99,48,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,11,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,114,50,2,0,0,0,0,0,15,3,0,0,99,47,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,11,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,114,2,2,0,0,0,0,0,15,0,0,0,99,2,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,11,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,114,0,2,0,0,0,0,0,15,0,0,0,99,0,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,12,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,114,59,39,0,0,0,0,0,15,12,2,0,99,47,37,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,12,15,"Justice, Supreme Court, Place 8",,1,3,RS Roberto Koelsch,C,2,LIB,114,12,39,0,0,0,0,0,15,1,2,0,99,11,37,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,12,15,"Justice, Supreme Court, Place 8",,1,2,Jim Chisolm,C,3,GRN,114,4,39,0,0,0,0,0,15,0,2,0,99,4,37,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,13,16,"Judge, Court of Criminal Appeals Place 3",,1,1,Bert Richardson,C,1,REP,114,57,2,0,0,0,0,0,15,11,0,0,99,46,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,13,16,"Judge, Court of Criminal Appeals Place 3",,1,2,John Granberg,C,2,DEM,114,52,2,0,0,0,0,0,15,4,0,0,99,48,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,13,16,"Judge, Court of Criminal Appeals Place 3",,1,3,Mark W. Bennett,C,3,LIB,114,3,2,0,0,0,0,0,15,0,0,0,99,3,2,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,14,17,"Judge, Court of Criminal Appeals Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,114,61,38,0,0,0,0,0,15,12,2,0,99,49,36,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,14,17,"Judge, Court of Criminal Appeals Place 4",,1,2,Quanah Parker,C,2,LIB,114,11,38,0,0,0,0,0,15,0,2,0,99,11,36,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,14,17,"Judge, Court of Criminal Appeals Place 4",,1,4,Judith Sanders-Castro,C,4,GRN,114,4,38,0,0,0,0,0,15,1,2,0,99,3,36,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,15,18,"Judge, Court of Criminal Appeals Place 9",,1,1,David Newell,C,1,REP,114,61,39,0,0,0,0,0,15,12,2,0,99,49,37,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,15,18,"Judge, Court of Criminal Appeals Place 9",,1,3,"William Bryan Strange, III",C,2,LIB,114,11,39,0,0,0,0,0,15,1,2,0,99,10,37,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,15,18,"Judge, Court of Criminal Appeals Place 9",,1,2,George Joseph Altgelt,C,3,GRN,114,3,39,0,0,0,0,0,15,0,2,0,99,3,37,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,17,19,"State Representative, District 9",,1,1,Chris Paddie,C,1,REP,114,65,49,0,0,0,0,0,15,12,3,0,99,53,46,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,18,20,"Justice, 6th Court of Appeals District, Place 3",,1,1,Ralph K. Burgess,C,1,REP,114,65,49,0,0,0,0,0,15,12,3,0,99,53,46,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,19,21,"District Judge, 115th Judicial District",,1,1,"Lauren ""Laurie"" Parish",C,1,REP,114,64,50,0,0,0,0,0,15,12,3,0,99,52,47,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,39,22,"District Judge, 276th Judicial District",,1,1,Robert Rolston,C,1,REP,114,65,49,0,0,0,0,0,15,12,3,0,99,53,46,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,38,25,PROPOSITION 1,,1,1,For,C,1,,114,47,41,0,0,0,0,0,15,10,3,0,99,37,38,0
MARION COUNTY,11/4/2014,2014 General Election,10,,1,3,10,10,479,0.24,38,25,PROPOSITION 1,,1,2,Against,C,2,,114,26,41,0,0,0,0,0,15,2,3,0,99,24,38,0
