political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,precinct_name,reg_voters,race_name,candidate_name,early_votes,election_votes
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,50,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,48,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,36,30
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,13,5
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,49,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,50,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,52,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,51,35
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,49,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,DISTRICT CLERK - DEM,Velva L. Price,48,34
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COUNTY CLERK - DEM,Dana DeBeauvoir,49,33
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COUNTY TREASURER - DEM,Ramey Ko,33,23
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COUNTY TREASURER - DEM,Dolores Ortega Carter,21,14
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,COUNTY CHAIRMAN - DEM,Jan Soifer,46,32
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,IMMIGRATION REFORM,For,48,37
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,IMMIGRATION REFORM,Against,8,2
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,A LIVING WAGE FOR ALL TEXANS,For,54,39
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,A LIVING WAGE FOR ALL TEXANS,Against,3,3
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,MEDICAID EXPANSION,For,55,40
Travis County Democratic Primary Election,3/4/2014,Joint General Election,5,5,430,1580,MEDICAID EXPANSION,Against,2,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,430,1580,NON-DISCRIMINATION LEGISLATION,For,53,41
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,430,1580,NON-DISCRIMINATION LEGISLATION,Against,4,1
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,14,14,431,5876,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Margaret J. Gomez,92,79
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,14,14,431,5876,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Darla Wegner,51,34
Federal Ballots - DEM,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,59,42
Federal Ballots - DEM,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,Harry Kim,14,12
Federal Ballots - DEM,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,Kesha Rogers,21,18
Federal Ballots - DEM,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",6,7
Federal Ballots - DEM,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,David M. Alameel,53,44
JUSTICE OF THE PEACE 4 - D,3/4/2014,Joint General Election,14,14,431,5876,"PRECINCT 4, JUSTICE OF THE PEACE - DEM",Raul Arturo Gonzalez,140,105
LEGISLATIVE DISTRICT 51 - D,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT 51, STATE REPRESENTATIVE - DEM",Eddie Rodriguez,143,112
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,59,42
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,Harry Kim,14,12
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,Kesha Rogers,21,18
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",6,7
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,UNITED STATES SENATOR - DEM,David M. Alameel,53,44
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",11,4
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,GOVERNOR - DEM,Wendy R. Davis,155,132
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,151,125
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,ATTORNEY GENERAL - DEM,Sam Houston,148,118
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,146,116
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,143,115
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",64,55
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,36,32
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,53,38
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,RAILROAD COMMISSIONER - DEM,Dale Henry,53,38
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,RAILROAD COMMISSIONER - DEM,Steve Brown,91,73
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,139,108
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,131,102
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,135,105
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,131,104
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,138,104
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,137,106
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,136,104
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,135,105
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,137,104
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,136,102
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,133,106
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,135,105
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,133,105
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COUNTY JUDGE - DEM,Sarah Eckhardt,92,76
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COUNTY JUDGE - DEM,Andy Brown,68,55
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,133,105
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,131,105
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,107,72
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,32,36
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,137,104
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,133,105
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,134,104
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,138,104
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,"JUDGE, COUNTY PROBATE COURT - DEM",Guy Herman,137,105
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,DISTRICT CLERK - DEM,Velva L. Price,135,104
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COUNTY CLERK - DEM,Dana DeBeauvoir,142,108
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COUNTY TREASURER - DEM,Ramey Ko,73,60
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COUNTY TREASURER - DEM,Dolores Ortega Carter,80,63
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,COUNTY CHAIRMAN - DEM,Jan Soifer,137,103
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,IMMIGRATION REFORM,For,151,119
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,IMMIGRATION REFORM,Against,16,11
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,A LIVING WAGE FOR ALL TEXANS,For,156,125
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,A LIVING WAGE FOR ALL TEXANS,Against,13,8
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,MEDICAID EXPANSION,For,157,129
Travis County Democratic Primary Election,3/4/2014,Joint General Election,14,14,431,5876,MEDICAID EXPANSION,Against,8,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,14,14,431,5876,NON-DISCRIMINATION LEGISLATION,For,157,132
Travis County Republican Primary Election,3/4/2014,Joint General Election,14,14,431,5876,NON-DISCRIMINATION LEGISLATION,Against,9,4
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,1,1,432,2,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Margaret J. Gomez,0,0
COMMISSIONER PRECINCT 4 - D,3/4/2014,Joint General Election,1,1,432,2,"PRECINCT 4, COUNTY COMMISSIONER - DEM",Darla Wegner,0,1
CONGRESSIONAL DISTRICT 25 - D,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT 25, UNITED STATES REPRESENTATIVE - DEM",Marco Montoya,0,1
CONGRESSIONAL DISTRICT 25 - D,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT 25, UNITED STATES REPRESENTATIVE - DEM",Stuart Gourd,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,Harry Kim,0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,Kesha Rogers,0,1
Federal Ballots - DEM,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",0,0
Federal Ballots - DEM,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,David M. Alameel,0,0
JUSTICE OF THE PEACE 4 - D,3/4/2014,Joint General Election,1,1,432,2,"PRECINCT 4, JUSTICE OF THE PEACE - DEM",Raul Arturo Gonzalez,0,1
LEGISLATIVE DISTRICT 51 - D,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT 51, STATE REPRESENTATIVE - DEM",Eddie Rodriguez,0,1
SENATE DISTRICT 14 - D,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT 14, STATE SENATOR - DEM",Kirk Watson,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,Maxey Marie Scherr,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,Harry Kim,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,Kesha Rogers,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,"Michael ""Fjet"" Fjetland",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,UNITED STATES SENATOR - DEM,David M. Alameel,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,GOVERNOR - DEM,"Reynaldo ""Ray"" Madrigal",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,GOVERNOR - DEM,Wendy R. Davis,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,LIEUTENANT GOVERNOR - DEM,Leticia Van de Putte,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,ATTORNEY GENERAL - DEM,Sam Houston,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,COMPTROLLER OF PUBLIC ACCOUNTS - DEM,Mike Collier,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,COMMISSIONER OF THE GENERAL LAND OFFICE - DEM,John Cook,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,COMMISSIONER OF AGRICULTURE - DEM,"Richard ""Kinky"" Friedman",0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,COMMISSIONER OF AGRICULTURE - DEM,Jim Hogan,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,COMMISSIONER OF AGRICULTURE - DEM,Hugh Asa Fitzsimons III,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,RAILROAD COMMISSIONER - DEM,Dale Henry,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,RAILROAD COMMISSIONER - DEM,Steve Brown,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"CHIEF JUSTICE, SUPREME COURT - DEM",William Moody,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - DEM",Lawrence Edward Meyers,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"PLACE 7, JUSTICE, SUPREME COURT - DEM",Gina Benavides,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - DEM",John Granberg,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - DEM",Diane Henson,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT JUDGE, 147TH JUDICIAL DISTRICT - DEM",Cliff Brown,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT JUDGE, 201ST JUDICIAL DISTRICT - DEM",Amy Clark Meachum,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT JUDGE, 250TH JUDICIAL DISTRICT - DEM",Karin Crump,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT JUDGE, 261ST JUDICIAL DISTRICT - DEM",Lora Livingston,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT JUDGE, 299TH JUDICIAL DISTRICT - DEM",Karen Sage,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT JUDGE, 331ST JUDICIAL DISTRICT - DEM",David Crain,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT JUDGE, 403RD JUDICIAL DISTRICT - DEM",Brenda P. Kennedy,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"DISTRICT JUDGE, 419TH JUDICIAL DISTRICT - DEM",Orlinda Naranjo,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,COUNTY JUDGE - DEM,Sarah Eckhardt,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,COUNTY JUDGE - DEM,Andy Brown,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"COUNTY COURT AT LAW 1, JUDGE - DEM",Todd Wong,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"COUNTY COURT AT LAW 2, JUDGE - DEM",Eric Montgomery Shepperd,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"COUNTY COURT AT LAW 3, JUDGE - DEM",John Lipscombe,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"COUNTY COURT AT LAW 3, JUDGE - DEM",Paul Evans,0,0
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"COUNTY COURT AT LAW 4, JUDGE - DEM",Mike Denton,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"COUNTY COURT AT LAW 5, JUDGE - DEM",Nancy Hohengarten,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"COUNTY COURT AT LAW 6, JUDGE - DEM",Brandy Mueller,0,1
Travis County Democratic Primary Election,3/4/2014,Joint General Election,1,1,432,2,"COUNTY COURT AT LAW 7, JUDGE - DEM",Elisabeth Earle,0,1
