Contest	PrecinctName	VotingType	Choice	Party	Votes	VotesPercent	TotalVotes	TotalVotesPercent	CastTotal	CastTotalPercent	MainTotal	MainTotalPercent	UnderVotes	TotalUnderVotes	OverVotes	TotalOverVotes	InvalidVotes	TotalInvalidVotes	RejectedWriteInVotes	TotalRejectedWriteInVotes	UnresolvedWriteInVotes	TotalUnresolvedWriteInVotes
Lieutenant Governor	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Mike Collier	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Kerry Douglas McKennon	LIB	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Kerry Douglas McKennon	LIB	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Lieutenant Governor	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Kerry Douglas McKennon	LIB	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Ken Paxton	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Ken Paxton	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Ken Paxton	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Justin Nelson	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Justin Nelson	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Justin Nelson	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Michael Ray Harris	LIB	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Michael Ray Harris	LIB	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Attorney General	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Michael Ray Harris	LIB	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Glenn Hegar	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Glenn Hegar	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Glenn Hegar	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Joi Chevalier	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Joi Chevalier	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Joi Chevalier	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Ben Sanders	LIB	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Ben Sanders	LIB	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Comptroller of Public Accounts	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Ben Sanders	LIB	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	George P. Bush	REP	2	100.00%	6	100.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	George P. Bush	REP	3	100.00%	6	100.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	George P. Bush	REP	1	100.00%	6	100.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Miguel Suazo	DEM	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Miguel Suazo	DEM	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Miguel Suazo	DEM	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Matt Piña	LIB	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Matt Piña	LIB	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of the General Land Office	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Matt Piña	LIB	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Sid Miller	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Sid Miller	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Sid Miller	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Kim Olson	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Kim Olson	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Kim Olson	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Richard Carpenter	LIB	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Richard Carpenter	LIB	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Commissioner of Agriculture	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Richard Carpenter	LIB	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Christi Craddick	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Christi Craddick	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Christi Craddick	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Roman McAllen	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Roman McAllen	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Roman McAllen	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Mike Wright	LIB	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Mike Wright	LIB	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
Railroad Commissioner	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Mike Wright	LIB	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 2"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Jimmy Blacklock	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 2"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Jimmy Blacklock	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 2"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Jimmy Blacklock	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 2"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Steven Kirkland	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 2"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Steven Kirkland	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 2"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Steven Kirkland	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 4"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	John Devine	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 4"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	John Devine	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 4"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	John Devine	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 4"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	R.K. Sandill	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 4"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	R.K. Sandill	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 4"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	R.K. Sandill	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 6"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Jeff Brown	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 6"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Jeff Brown	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 6"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Jeff Brown	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 6"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Kathy Cheng	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 6"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Kathy Cheng	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, Supreme Court, Place 6"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Kathy Cheng	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Sharon Keller	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Sharon Keller	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Sharon Keller	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Maria T. (Terri) Jackson	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Maria T. (Terri) Jackson	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Maria T. (Terri) Jackson	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	William Bryan Strange III	LIB	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	William Bryan Strange III	LIB	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Presiding Judge, Court of Criminal Appeals"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	William Bryan Strange III	LIB	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 7"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Barbara Parker Hervey	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 7"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Barbara Parker Hervey	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 7"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Barbara Parker Hervey	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 7"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Ramona Franklin	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 7"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Ramona Franklin	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 7"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Ramona Franklin	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 8"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Michelle Slaughter	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 8"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Michelle Slaughter	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 8"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Michelle Slaughter	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 8"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Mark Ash	LIB	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 8"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Mark Ash	LIB	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Judge, Court of Criminal Appeals, Place 8"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Mark Ash	LIB	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Member, State Board of Education, District 7"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Matt Robinson	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Member, State Board of Education, District 7"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Matt Robinson	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Member, State Board of Education, District 7"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Matt Robinson	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Member, State Board of Education, District 7"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	"Elizabeth ""Eliz"" Markowitz"	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Member, State Board of Education, District 7"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	"Elizabeth ""Eliz"" Markowitz"	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Member, State Board of Education, District 7"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	"Elizabeth ""Eliz"" Markowitz"	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Mayes Middleton	REP	2	100.00%	6	100.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Mayes Middleton	REP	3	100.00%	6	100.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Mayes Middleton	REP	1	100.00%	6	100.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Amanda Jamrok	DEM	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Amanda Jamrok	DEM	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Amanda Jamrok	DEM	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Lawrence Johnson	LIB	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Lawrence Johnson	LIB	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"State Representative, District No. 23"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Lawrence Johnson	LIB	0	0.00%	0	0.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Jane Bland	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Jane Bland	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Jane Bland	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Gordon Goodman	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Gordon Goodman	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 2"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Gordon Goodman	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Harvey Brown	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Harvey Brown	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Harvey Brown	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Sarah Beth Landau	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Sarah Beth Landau	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 6"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Sarah Beth Landau	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Terry Yates	REP	2	100.00%	5	83.33%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Terry Yates	REP	3	100.00%	5	83.33%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Terry Yates	REP	0	0.00%	5	83.33%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Julie Countiss	DEM	0	0.00%	1	16.67%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Julie Countiss	DEM	0	0.00%	1	16.67%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 7"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Julie Countiss	DEM	1	100.00%	1	16.67%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Michael Massengale	REP	2	100.00%	6	100.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Michael Massengale	REP	3	100.00%	6	100.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 14C - Anahuac Airport/TBCD 3	Election Day Voting	Michael Massengale	REP	1	100.00%	6	100.00%	1	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 14C - Anahuac Airport/TBCD 3	Absentee Voting	Richard Hightower	DEM	0	0.00%	0	0.00%	2	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
"Justice, 1st Court of Appeals District, Place No. 8"	Precinct 14C - Anahuac Airport/TBCD 3	Early Voting	Richard Hightower	DEM	0	0.00%	0	0.00%	3	100.00%	6	100.00%	0	0	0	0	0	0	0	0	0	0
