Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
Attorney General - Vote for One,421,Election Day Voting,Ken Paxton,REP,59,30.57%,154,35.73%,193,100.00%,431,100.00%,0,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,421,Absentee Voting,Justin Nelson,DEM,15,53.57%,261,60.56%,28,100.00%,431,100.00%,0,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,421,Early Voting,Justin Nelson,DEM,118,56.19%,261,60.56%,210,100.00%,431,100.00%,3,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,421,Election Day Voting,Justin Nelson,DEM,128,66.32%,261,60.56%,193,100.00%,431,100.00%,0,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,421,Absentee Voting,Michael Ray Harris,LIB,0,0.00%,16,3.71%,28,100.00%,431,100.00%,0,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,421,Early Voting,Michael Ray Harris,LIB,10,4.76%,16,3.71%,210,100.00%,431,100.00%,3,3,0,0,0,0,0,0,0,0
Attorney General - Vote for One,421,Election Day Voting,Michael Ray Harris,LIB,6,3.11%,16,3.71%,193,100.00%,431,100.00%,0,3,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Absentee Voting,Glenn Hegar,REP,13,46.43%,151,35.28%,28,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Early Voting,Glenn Hegar,REP,80,38.65%,151,35.28%,207,100.00%,428,100.00%,6,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Election Day Voting,Glenn Hegar,REP,58,30.05%,151,35.28%,193,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Absentee Voting,Joi Chevalier,DEM,15,53.57%,261,60.98%,28,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Early Voting,Joi Chevalier,DEM,118,57.00%,261,60.98%,207,100.00%,428,100.00%,6,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Election Day Voting,Joi Chevalier,DEM,128,66.32%,261,60.98%,193,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Absentee Voting,Ben Sanders,LIB,0,0.00%,16,3.74%,28,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Early Voting,Ben Sanders,LIB,9,4.35%,16,3.74%,207,100.00%,428,100.00%,6,6,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Vote for One,421,Election Day Voting,Ben Sanders,LIB,7,3.63%,16,3.74%,193,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Absentee Voting,George P. Bush,REP,14,50.00%,150,35.13%,28,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Early Voting,George P. Bush,REP,78,37.86%,150,35.13%,206,100.00%,427,100.00%,7,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Election Day Voting,George P. Bush,REP,58,30.05%,150,35.13%,193,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Absentee Voting,Miguel Suazo,DEM,14,50.00%,262,61.36%,28,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Early Voting,Miguel Suazo,DEM,120,58.25%,262,61.36%,206,100.00%,427,100.00%,7,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Election Day Voting,Miguel Suazo,DEM,128,66.32%,262,61.36%,193,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Absentee Voting,Matt Pina,LIB,0,0.00%,15,3.51%,28,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Early Voting,Matt Pina,LIB,8,3.88%,15,3.51%,206,100.00%,427,100.00%,7,7,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Vote for One,421,Election Day Voting,Matt Pina,LIB,7,3.63%,15,3.51%,193,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Absentee Voting,Sid Miller,REP,13,46.43%,149,35.06%,28,100.00%,425,100.00%,0,9,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Early Voting,Sid Miller,REP,79,38.54%,149,35.06%,205,100.00%,425,100.00%,8,9,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Election Day Voting,Sid Miller,REP,57,29.69%,149,35.06%,192,100.00%,425,100.00%,1,9,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Absentee Voting,Kim Olson,DEM,15,53.57%,262,61.65%,28,100.00%,425,100.00%,0,9,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Early Voting,Kim Olson,DEM,120,58.54%,262,61.65%,205,100.00%,425,100.00%,8,9,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Election Day Voting,Kim Olson,DEM,127,66.15%,262,61.65%,192,100.00%,425,100.00%,1,9,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Absentee Voting,Richard Carpenter,LIB,0,0.00%,14,3.29%,28,100.00%,425,100.00%,0,9,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Early Voting,Richard Carpenter,LIB,6,2.93%,14,3.29%,205,100.00%,425,100.00%,8,9,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Vote for One,421,Election Day Voting,Richard Carpenter,LIB,8,4.17%,14,3.29%,192,100.00%,425,100.00%,1,9,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Absentee Voting,Christi Craddick,REP,14,50.00%,159,37.24%,28,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Early Voting,Christi Craddick,REP,84,40.38%,159,37.24%,208,100.00%,427,100.00%,5,7,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Election Day Voting,Christi Craddick,REP,61,31.94%,159,37.24%,191,100.00%,427,100.00%,2,7,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Absentee Voting,Roman McAllen,DEM,14,50.00%,255,59.72%,28,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Early Voting,Roman McAllen,DEM,116,55.77%,255,59.72%,208,100.00%,427,100.00%,5,7,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Election Day Voting,Roman McAllen,DEM,125,65.45%,255,59.72%,191,100.00%,427,100.00%,2,7,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Absentee Voting,Mike Wright,LIB,0,0.00%,13,3.04%,28,100.00%,427,100.00%,0,7,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Early Voting,Mike Wright,LIB,8,3.85%,13,3.04%,208,100.00%,427,100.00%,5,7,0,0,0,0,0,0,0,0
Railroad Commissioner - Vote for One,421,Election Day Voting,Mike Wright,LIB,5,2.62%,13,3.04%,191,100.00%,427,100.00%,2,7,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",421,Absentee Voting,Jimmy Blacklock,REP,14,50.00%,159,37.32%,28,100.00%,426,100.00%,0,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",421,Early Voting,Jimmy Blacklock,REP,84,40.58%,159,37.32%,207,100.00%,426,100.00%,6,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",421,Election Day Voting,Jimmy Blacklock,REP,61,31.94%,159,37.32%,191,100.00%,426,100.00%,2,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",421,Absentee Voting,Steven Kirkland,DEM,14,50.00%,267,62.68%,28,100.00%,426,100.00%,0,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",421,Early Voting,Steven Kirkland,DEM,123,59.42%,267,62.68%,207,100.00%,426,100.00%,6,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Vote for One",421,Election Day Voting,Steven Kirkland,DEM,130,68.06%,267,62.68%,191,100.00%,426,100.00%,2,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",421,Absentee Voting,John Devine,REP,15,53.57%,163,38.35%,28,100.00%,425,100.00%,0,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",421,Early Voting,John Devine,REP,86,41.55%,163,38.35%,207,100.00%,425,100.00%,6,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",421,Election Day Voting,John Devine,REP,62,32.63%,163,38.35%,190,100.00%,425,100.00%,3,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",421,Absentee Voting,R. K. Sandill,DEM,13,46.43%,262,61.65%,28,100.00%,425,100.00%,0,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",421,Early Voting,R. K. Sandill,DEM,121,58.45%,262,61.65%,207,100.00%,425,100.00%,6,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Vote for One",421,Election Day Voting,R. K. Sandill,DEM,128,67.37%,262,61.65%,190,100.00%,425,100.00%,3,9,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",421,Absentee Voting,Jeff Brown,REP,14,50.00%,160,37.56%,28,100.00%,426,100.00%,0,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",421,Early Voting,Jeff Brown,REP,86,41.75%,160,37.56%,206,100.00%,426,100.00%,7,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",421,Election Day Voting,Jeff Brown,REP,60,31.25%,160,37.56%,192,100.00%,426,100.00%,1,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",421,Absentee Voting,Kathy Cheng,DEM,14,50.00%,266,62.44%,28,100.00%,426,100.00%,0,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",421,Early Voting,Kathy Cheng,DEM,120,58.25%,266,62.44%,206,100.00%,426,100.00%,7,8,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Vote for One",421,Election Day Voting,Kathy Cheng,DEM,132,68.75%,266,62.44%,192,100.00%,426,100.00%,1,8,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Absentee Voting,Sharon Keller,REP,13,46.43%,147,34.27%,28,100.00%,429,100.00%,0,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Early Voting,Sharon Keller,REP,80,38.46%,147,34.27%,208,100.00%,429,100.00%,5,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Election Day Voting,Sharon Keller,REP,54,27.98%,147,34.27%,193,100.00%,429,100.00%,0,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Absentee Voting,Maria T. (Terri) Jackson,DEM,15,53.57%,267,62.24%,28,100.00%,429,100.00%,0,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Early Voting,Maria T. (Terri) Jackson,DEM,120,57.69%,267,62.24%,208,100.00%,429,100.00%,5,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Election Day Voting,Maria T. (Terri) Jackson,DEM,132,68.39%,267,62.24%,193,100.00%,429,100.00%,0,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Absentee Voting,William Bryan Strange III,LIB,0,0.00%,15,3.50%,28,100.00%,429,100.00%,0,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Early Voting,William Bryan Strange III,LIB,8,3.85%,15,3.50%,208,100.00%,429,100.00%,5,5,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Vote for One",421,Election Day Voting,William Bryan Strange III,LIB,7,3.63%,15,3.50%,193,100.00%,429,100.00%,0,5,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",421,Absentee Voting,Barbara Parker Hervey,REP,16,57.14%,164,38.32%,28,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",421,Early Voting,Barbara Parker Hervey,REP,87,42.03%,164,38.32%,207,100.00%,428,100.00%,6,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",421,Election Day Voting,Barbara Parker Hervey,REP,61,31.61%,164,38.32%,193,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",421,Absentee Voting,Ramona Franklin,DEM,12,42.86%,264,61.68%,28,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",421,Early Voting,Ramona Franklin,DEM,120,57.97%,264,61.68%,207,100.00%,428,100.00%,6,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Vote for One",421,Election Day Voting,Ramona Franklin,DEM,132,68.39%,264,61.68%,193,100.00%,428,100.00%,0,6,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",421,Absentee Voting,Michelle Slaughter,REP,16,76.19%,187,59.18%,21,100.00%,316,100.00%,7,118,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",421,Early Voting,Michelle Slaughter,REP,96,58.90%,187,59.18%,163,100.00%,316,100.00%,50,118,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",421,Election Day Voting,Michelle Slaughter,REP,75,56.82%,187,59.18%,132,100.00%,316,100.00%,61,118,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",421,Absentee Voting,Mark Ash,LIB,5,23.81%,129,40.82%,21,100.00%,316,100.00%,7,118,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",421,Early Voting,Mark Ash,LIB,67,41.10%,129,40.82%,163,100.00%,316,100.00%,50,118,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Vote for One",421,Election Day Voting,Mark Ash,LIB,57,43.18%,129,40.82%,132,100.00%,316,100.00%,61,118,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",421,Absentee Voting,Kel Seliger,REP,16,80.00%,185,56.40%,20,100.00%,328,100.00%,8,106,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",421,Early Voting,Kel Seliger,REP,90,54.22%,185,56.40%,166,100.00%,328,100.00%,47,106,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",421,Election Day Voting,Kel Seliger,REP,79,55.63%,185,56.40%,142,100.00%,328,100.00%,51,106,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",421,Absentee Voting,Jack B. Westbrook,LIB,4,20.00%,143,43.60%,20,100.00%,328,100.00%,8,106,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",421,Early Voting,Jack B. Westbrook,LIB,76,45.78%,143,43.60%,166,100.00%,328,100.00%,47,106,0,0,0,0,0,0,0,0
"State Senator, District 31 - Vote for One",421,Election Day Voting,Jack B. Westbrook,LIB,63,44.37%,143,43.60%,142,100.00%,328,100.00%,51,106,0,0,0,0,0,0,0,0
"State Representative, District 87 - Vote for One",421,Absentee Voting,Four Price,REP,16,100.00%,234,100.00%,16,100.00%,234,100.00%,12,200,0,0,0,0,0,0,0,0
"State Representative, District 87 - Vote for One",421,Early Voting,Four Price,REP,121,100.00%,234,100.00%,121,100.00%,234,100.00%,92,200,0,0,0,0,0,0,0,0
"State Representative, District 87 - Vote for One",421,Election Day Voting,Four Price,REP,97,100.00%,234,100.00%,97,100.00%,234,100.00%,96,200,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Vote for One",421,Absentee Voting,Judy Parker,REP,16,100.00%,231,100.00%,16,100.00%,231,100.00%,12,203,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Vote for One",421,Early Voting,Judy Parker,REP,118,100.00%,231,100.00%,118,100.00%,231,100.00%,95,203,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 2 - Vote for One",421,Election Day Voting,Judy Parker,REP,97,100.00%,231,100.00%,97,100.00%,231,100.00%,96,203,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Vote for One",421,Absentee Voting,Pat Pirtle,REP,16,100.00%,223,100.00%,16,100.00%,223,100.00%,12,211,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Vote for One",421,Early Voting,Pat Pirtle,REP,115,100.00%,223,100.00%,115,100.00%,223,100.00%,98,211,0,0,0,0,0,0,0,0
"Justice, 7th Court of Appeals District, Place 3 - Vote for One",421,Election Day Voting,Pat Pirtle,REP,92,100.00%,223,100.00%,92,100.00%,223,100.00%,101,211,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Vote for One",421,Absentee Voting,Dan L. Schaap,REP,16,100.00%,218,100.00%,16,100.00%,218,100.00%,12,216,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Vote for One",421,Early Voting,Dan L. Schaap,REP,115,100.00%,218,100.00%,115,100.00%,218,100.00%,98,216,0,0,0,0,0,0,0,0
"District Judge, 47th Judicial District - Vote for One",421,Election Day Voting,Dan L. Schaap,REP,87,100.00%,218,100.00%,87,100.00%,218,100.00%,106,216,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Vote for One",421,Absentee Voting,John B. Board,REP,16,100.00%,220,100.00%,16,100.00%,220,100.00%,12,214,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Vote for One",421,Early Voting,John B. Board,REP,115,100.00%,220,100.00%,115,100.00%,220,100.00%,98,214,0,0,0,0,0,0,0,0
"District Judge, 181st Judicial District - Vote for One",421,Election Day Voting,John B. Board,REP,89,100.00%,220,100.00%,89,100.00%,220,100.00%,104,214,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Vote for One",421,Absentee Voting,Ana Elizabeth Estevez,REP,16,100.00%,236,100.00%,16,100.00%,236,100.00%,12,198,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Vote for One",421,Early Voting,Ana Elizabeth Estevez,REP,122,100.00%,236,100.00%,122,100.00%,236,100.00%,91,198,0,0,0,0,0,0,0,0
"District Judge, 251st Judicial District - Vote for One",421,Election Day Voting,Ana Elizabeth Estevez,REP,98,100.00%,236,100.00%,98,100.00%,236,100.00%,95,198,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",421,Absentee Voting,Pamela Cook Sirmon,REP,16,100.00%,220,100.00%,16,100.00%,220,100.00%,12,214,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",421,Early Voting,Pamela Cook Sirmon,REP,113,100.00%,220,100.00%,113,100.00%,220,100.00%,100,214,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Vote for One",421,Election Day Voting,Pamela Cook Sirmon,REP,91,100.00%,220,100.00%,91,100.00%,220,100.00%,102,214,0,0,0,0,0,0,0,0
County Judge - Vote for One,421,Absentee Voting,Nancy Tanner,REP,16,100.00%,230,100.00%,16,100.00%,230,100.00%,12,204,0,0,0,0,0,0,0,0
County Judge - Vote for One,421,Early Voting,Nancy Tanner,REP,119,100.00%,230,100.00%,119,100.00%,230,100.00%,94,204,0,0,0,0,0,0,0,0
County Judge - Vote for One,421,Election Day Voting,Nancy Tanner,REP,95,100.00%,230,100.00%,95,100.00%,230,100.00%,98,204,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",421,Absentee Voting,Walt Weaver,REP,16,100.00%,222,100.00%,16,100.00%,222,100.00%,12,212,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",421,Early Voting,Walt Weaver,REP,114,100.00%,222,100.00%,114,100.00%,222,100.00%,99,212,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Vote for One",421,Election Day Voting,Walt Weaver,REP,92,100.00%,222,100.00%,92,100.00%,222,100.00%,101,212,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Vote for One",421,Absentee Voting,Matt Hand,REP,16,100.00%,222,100.00%,16,100.00%,222,100.00%,12,212,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Vote for One",421,Early Voting,Matt Hand,REP,116,100.00%,222,100.00%,116,100.00%,222,100.00%,97,212,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Vote for One",421,Election Day Voting,Matt Hand,REP,90,100.00%,222,100.00%,90,100.00%,222,100.00%,103,212,0,0,0,0,0,0,0,0
District Clerk - Vote for One,421,Absentee Voting,Carley Snider,REP,16,100.00%,218,100.00%,16,100.00%,218,100.00%,12,216,0,0,0,0,0,0,0,0
District Clerk - Vote for One,421,Early Voting,Carley Snider,REP,113,100.00%,218,100.00%,113,100.00%,218,100.00%,100,216,0,0,0,0,0,0,0,0
District Clerk - Vote for One,421,Election Day Voting,Carley Snider,REP,89,100.00%,218,100.00%,89,100.00%,218,100.00%,104,216,0,0,0,0,0,0,0,0
County Clerk - Vote for One,421,Absentee Voting,Julie Smith,REP,16,100.00%,225,100.00%,16,100.00%,225,100.00%,12,209,0,0,0,0,0,0,0,0
County Clerk - Vote for One,421,Early Voting,Julie Smith,REP,115,100.00%,225,100.00%,115,100.00%,225,100.00%,98,209,0,0,0,0,0,0,0,0
County Clerk - Vote for One,421,Election Day Voting,Julie Smith,REP,94,100.00%,225,100.00%,94,100.00%,225,100.00%,99,209,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,421,Absentee Voting,Leann Jennings,REP,16,100.00%,225,100.00%,16,100.00%,225,100.00%,12,209,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,421,Early Voting,Leann Jennings,REP,114,100.00%,225,100.00%,114,100.00%,225,100.00%,99,209,0,0,0,0,0,0,0,0
County Treasurer - Vote for One,421,Election Day Voting,Leann Jennings,REP,95,100.00%,225,100.00%,95,100.00%,225,100.00%,98,209,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 4 - Vote for One",421,Absentee Voting,Alphonso Vaughn,DEM,16,100.00%,301,100.00%,16,100.00%,301,100.00%,12,133,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 4 - Vote for One",421,Early Voting,Alphonso Vaughn,DEM,141,100.00%,301,100.00%,141,100.00%,301,100.00%,72,133,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 4 - Vote for One",421,Election Day Voting,Alphonso Vaughn,DEM,144,100.00%,301,100.00%,144,100.00%,301,100.00%,49,133,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 4 - Vote for One",421,Absentee Voting,Thomas L. Jones,DEM,16,100.00%,298,100.00%,16,100.00%,298,100.00%,12,136,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 4 - Vote for One",421,Early Voting,Thomas L. Jones,DEM,139,100.00%,298,100.00%,139,100.00%,298,100.00%,74,136,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 4 - Vote for One",421,Election Day Voting,Thomas L. Jones,DEM,143,100.00%,298,100.00%,143,100.00%,298,100.00%,50,136,0,0,0,0,0,0,0,0
Straight Party - Vote for One,422,Absentee Voting,Republican Party,REP,31,29.52%,343,37.45%,105,100.00%,916,100.00%,27,260,0,0,0,0,0,0,0,0
Straight Party - Vote for One,422,Early Voting,Republican Party,REP,178,42.08%,343,37.45%,423,100.00%,916,100.00%,137,260,0,0,0,0,0,0,0,0
Straight Party - Vote for One,422,Election Day Voting,Republican Party,REP,134,34.54%,343,37.45%,388,100.00%,916,100.00%,96,260,0,0,0,0,0,0,0,0
Straight Party - Vote for One,422,Absentee Voting,Democratic Party,DEM,74,70.48%,561,61.24%,105,100.00%,916,100.00%,27,260,0,0,0,0,0,0,0,0
Straight Party - Vote for One,422,Early Voting,Democratic Party,DEM,242,57.21%,561,61.24%,423,100.00%,916,100.00%,137,260,0,0,0,0,0,0,0,0
Straight Party - Vote for One,422,Election Day Voting,Democratic Party,DEM,245,63.14%,561,61.24%,388,100.00%,916,100.00%,96,260,0,0,0,0,0,0,0,0
Straight Party - Vote for One,422,Absentee Voting,Libertarian Party,LIB,0,0.00%,12,1.31%,105,100.00%,916,100.00%,27,260,0,0,0,0,0,0,0,0
Straight Party - Vote for One,422,Early Voting,Libertarian Party,LIB,3,0.71%,12,1.31%,423,100.00%,916,100.00%,137,260,0,0,0,0,0,0,0,0
