political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,Candidate name,party code,early_votes,election_votes
Brazos County,5/24/2022,Primary Runoff,,,36,4289,DISTRICT CLERK,Gabriel Garcia,REP,97,79
Brazos County,5/24/2022,Primary Runoff,,,36,4289,DISTRICT CLERK,Margaret Meece,REP,54,48
Brazos County,5/24/2022,Primary Runoff,,,36,4289,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,77,69
Brazos County,5/24/2022,Primary Runoff,,,36,4289,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,76,59
Brazos County,5/24/2022,Primary Runoff,,,37,172,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,37,172,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,37,172,ATTORNEY GENERAL,Ken Paxton,REP,6,6
Brazos County,5/24/2022,Primary Runoff,,,37,172,ATTORNEY GENERAL,George P. Bush,REP,10,14
Brazos County,5/24/2022,Primary Runoff,,,37,172,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,37,172,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,37,172,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,37,172,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,37,172,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,9,7
Brazos County,5/24/2022,Primary Runoff,,,37,172,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,7,12
Brazos County,5/24/2022,Primary Runoff,,,37,172,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,37,172,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,37,172,RAILROAD COMMISSIONER,Wayne Christian,REP,5,11
Brazos County,5/24/2022,Primary Runoff,,,37,172,RAILROAD COMMISSIONER,Sarah Stogner,REP,11,8
Brazos County,5/24/2022,Primary Runoff,,,37,172,DISTRICT CLERK,Gabriel Garcia,REP,14,12
Brazos County,5/24/2022,Primary Runoff,,,37,172,DISTRICT CLERK,Margaret Meece,REP,2,9
Brazos County,5/24/2022,Primary Runoff,,,37,172,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,10,8
Brazos County,5/24/2022,Primary Runoff,,,37,172,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,6,13
Brazos County,5/24/2022,Primary Runoff,,,38,477,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,10,7
Brazos County,5/24/2022,Primary Runoff,,,38,477,LIEUTENANT GOVERNOR,Mike Collier,DEM,8,4
Brazos County,5/24/2022,Primary Runoff,,,38,477,ATTORNEY GENERAL,Ken Paxton,REP,3,6
Brazos County,5/24/2022,Primary Runoff,,,38,477,ATTORNEY GENERAL,George P. Bush,REP,1,2
Brazos County,5/24/2022,Primary Runoff,,,38,477,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,11,8
Brazos County,5/24/2022,Primary Runoff,,,38,477,ATTORNEY GENERAL,Joe Jaworski,DEM,6,3
Brazos County,5/24/2022,Primary Runoff,,,38,477,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,12,7
Brazos County,5/24/2022,Primary Runoff,,,38,477,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,5,4
Brazos County,5/24/2022,Primary Runoff,,,38,477,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,7
Brazos County,5/24/2022,Primary Runoff,,,38,477,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,2,1
Brazos County,5/24/2022,Primary Runoff,,,38,477,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,9,7
Brazos County,5/24/2022,Primary Runoff,,,38,477,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,8,4
Brazos County,5/24/2022,Primary Runoff,,,38,477,RAILROAD COMMISSIONER,Wayne Christian,REP,3,7
Brazos County,5/24/2022,Primary Runoff,,,38,477,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,1
Brazos County,5/24/2022,Primary Runoff,,,38,477,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,3,6
Brazos County,5/24/2022,Primary Runoff,,,38,477,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,1,2
Brazos County,5/24/2022,Primary Runoff,,,38,477,DISTRICT CLERK,Gabriel Garcia,REP,3,2
Brazos County,5/24/2022,Primary Runoff,,,38,477,DISTRICT CLERK,Margaret Meece,REP,1,6
Brazos County,5/24/2022,Primary Runoff,,,38,477,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,15,5
Brazos County,5/24/2022,Primary Runoff,,,38,477,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,7,6
Brazos County,5/24/2022,Primary Runoff,,,38,477,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,21,8
Brazos County,5/24/2022,Primary Runoff,,,38,477,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,2,3
Brazos County,5/24/2022,Primary Runoff,,,39,1692,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,9,3
Brazos County,5/24/2022,Primary Runoff,,,39,1692,LIEUTENANT GOVERNOR,Mike Collier,DEM,9,9
Brazos County,5/24/2022,Primary Runoff,,,39,1692,ATTORNEY GENERAL,Ken Paxton,REP,47,21
Brazos County,5/24/2022,Primary Runoff,,,39,1692,ATTORNEY GENERAL,George P. Bush,REP,24,21
Brazos County,5/24/2022,Primary Runoff,,,39,1692,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,12,9
Brazos County,5/24/2022,Primary Runoff,,,39,1692,ATTORNEY GENERAL,Joe Jaworski,DEM,6,3
Brazos County,5/24/2022,Primary Runoff,,,39,1692,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,13,11
Brazos County,5/24/2022,Primary Runoff,,,39,1692,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,5,1
Brazos County,5/24/2022,Primary Runoff,,,39,1692,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,25,17
Brazos County,5/24/2022,Primary Runoff,,,39,1692,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,41,20
Brazos County,5/24/2022,Primary Runoff,,,39,1692,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,7,4
Brazos County,5/24/2022,Primary Runoff,,,39,1692,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,11,8
Brazos County,5/24/2022,Primary Runoff,,,39,1692,RAILROAD COMMISSIONER,Wayne Christian,REP,55,24
Brazos County,5/24/2022,Primary Runoff,,,39,1692,RAILROAD COMMISSIONER,Sarah Stogner,REP,12,15
Brazos County,5/24/2022,Primary Runoff,,,39,1692,DISTRICT CLERK,Gabriel Garcia,REP,44,21
Brazos County,5/24/2022,Primary Runoff,,,39,1692,DISTRICT CLERK,Margaret Meece,REP,27,18
Brazos County,5/24/2022,Primary Runoff,1,1,40,3948,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,13,14
Brazos County,5/24/2022,Primary Runoff,1,1,40,3948,LIEUTENANT GOVERNOR,Mike Collier,DEM,47,16
Brazos County,5/24/2022,Primary Runoff,5,4,40,3948,ATTORNEY GENERAL,Ken Paxton,REP,112,120
Brazos County,5/24/2022,Primary Runoff,5,4,40,3948,ATTORNEY GENERAL,George P. Bush,REP,132,99
Brazos County,5/24/2022,Primary Runoff,1,1,40,3948,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,24,21
Brazos County,5/24/2022,Primary Runoff,1,1,40,3948,ATTORNEY GENERAL,Joe Jaworski,DEM,35,9
Brazos County,5/24/2022,Primary Runoff,1,1,40,3948,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,59,25
Brazos County,5/24/2022,Primary Runoff,1,1,40,3948,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,5
Brazos County,5/24/2022,Primary Runoff,5,4,40,3948,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,80,61
Brazos County,5/24/2022,Primary Runoff,5,4,40,3948,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,142,129
Brazos County,5/24/2022,Primary Runoff,1,1,40,3948,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,11,15
Brazos County,5/24/2022,Primary Runoff,1,1,40,3948,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,47,15
Brazos County,5/24/2022,Primary Runoff,5,4,40,3948,RAILROAD COMMISSIONER,Wayne Christian,REP,124,108
Brazos County,5/24/2022,Primary Runoff,5,4,40,3948,RAILROAD COMMISSIONER,Sarah Stogner,REP,104,86
Brazos County,5/24/2022,Primary Runoff,5,4,40,3948,DISTRICT CLERK,Gabriel Garcia,REP,139,135
Brazos County,5/24/2022,Primary Runoff,5,4,40,3948,DISTRICT CLERK,Margaret Meece,REP,105,75
Brazos County,5/24/2022,Primary Runoff,,,41,1508,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,3
Brazos County,5/24/2022,Primary Runoff,,,41,1508,LIEUTENANT GOVERNOR,Mike Collier,DEM,8,9
Brazos County,5/24/2022,Primary Runoff,2,1,41,1508,ATTORNEY GENERAL,Ken Paxton,REP,63,35
Brazos County,5/24/2022,Primary Runoff,2,1,41,1508,ATTORNEY GENERAL,George P. Bush,REP,46,42
Brazos County,5/24/2022,Primary Runoff,,,41,1508,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,4,9
Brazos County,5/24/2022,Primary Runoff,,,41,1508,ATTORNEY GENERAL,Joe Jaworski,DEM,4,4
Brazos County,5/24/2022,Primary Runoff,,,41,1508,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,8,12
Brazos County,5/24/2022,Primary Runoff,,,41,1508,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,2,1,41,1508,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,31,17
Brazos County,5/24/2022,Primary Runoff,2,1,41,1508,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,72,54
Brazos County,5/24/2022,Primary Runoff,,,41,1508,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,2,2
Brazos County,5/24/2022,Primary Runoff,,,41,1508,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,4,10
Brazos County,5/24/2022,Primary Runoff,2,1,41,1508,RAILROAD COMMISSIONER,Wayne Christian,REP,63,39
Brazos County,5/24/2022,Primary Runoff,2,1,41,1508,RAILROAD COMMISSIONER,Sarah Stogner,REP,40,34
Brazos County,5/24/2022,Primary Runoff,2,1,41,1508,DISTRICT CLERK,Gabriel Garcia,REP,55,36
Brazos County,5/24/2022,Primary Runoff,2,1,41,1508,DISTRICT CLERK,Margaret Meece,REP,52,40
Brazos County,5/24/2022,Primary Runoff,,,42,0,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,ATTORNEY GENERAL,Ken Paxton,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,ATTORNEY GENERAL,George P. Bush,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,RAILROAD COMMISSIONER,Wayne Christian,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,RAILROAD COMMISSIONER,Sarah Stogner,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,DISTRICT CLERK,Gabriel Garcia,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,42,0,DISTRICT CLERK,Margaret Meece,REP,0,0
Brazos County,5/24/2022,Primary Runoff,,,43,232,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,2,2
Brazos County,5/24/2022,Primary Runoff,,,43,232,LIEUTENANT GOVERNOR,Mike Collier,DEM,2,1
Brazos County,5/24/2022,Primary Runoff,,,43,232,ATTORNEY GENERAL,Ken Paxton,REP,4,1
Brazos County,5/24/2022,Primary Runoff,,,43,232,ATTORNEY GENERAL,George P. Bush,REP,2,1
Brazos County,5/24/2022,Primary Runoff,,,43,232,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,4,0
Brazos County,5/24/2022,Primary Runoff,,,43,232,ATTORNEY GENERAL,Joe Jaworski,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,43,232,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,43,232,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,43,232,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,1
Brazos County,5/24/2022,Primary Runoff,,,43,232,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,4,0
Brazos County,5/24/2022,Primary Runoff,,,43,232,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,4,0
Brazos County,5/24/2022,Primary Runoff,,,43,232,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,43,232,RAILROAD COMMISSIONER,Wayne Christian,REP,5,1
Brazos County,5/24/2022,Primary Runoff,,,43,232,RAILROAD COMMISSIONER,Sarah Stogner,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,43,232,DISTRICT CLERK,Gabriel Garcia,REP,5,2
Brazos County,5/24/2022,Primary Runoff,,,43,232,DISTRICT CLERK,Margaret Meece,REP,1,0
Brazos County,5/24/2022,Primary Runoff,,,43,232,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,3,2
Brazos County,5/24/2022,Primary Runoff,,,43,232,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,43,232,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,43,232,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,44,133,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,2,0
Brazos County,5/24/2022,Primary Runoff,,,44,133,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,44,133,ATTORNEY GENERAL,Ken Paxton,REP,4,4
Brazos County,5/24/2022,Primary Runoff,,,44,133,ATTORNEY GENERAL,George P. Bush,REP,5,3
Brazos County,5/24/2022,Primary Runoff,,,44,133,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,2,1
Brazos County,5/24/2022,Primary Runoff,,,44,133,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,44,133,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,2,1
Brazos County,5/24/2022,Primary Runoff,,,44,133,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,44,133,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,2
Brazos County,5/24/2022,Primary Runoff,,,44,133,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,6,5
Brazos County,5/24/2022,Primary Runoff,,,44,133,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,2,1
Brazos County,5/24/2022,Primary Runoff,,,44,133,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,44,133,RAILROAD COMMISSIONER,Wayne Christian,REP,4,4
Brazos County,5/24/2022,Primary Runoff,,,44,133,RAILROAD COMMISSIONER,Sarah Stogner,REP,4,3
Brazos County,5/24/2022,Primary Runoff,,,44,133,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,7,5
Brazos County,5/24/2022,Primary Runoff,,,44,133,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,2,2
Brazos County,5/24/2022,Primary Runoff,,,44,133,DISTRICT CLERK,Gabriel Garcia,REP,6,4
Brazos County,5/24/2022,Primary Runoff,,,44,133,DISTRICT CLERK,Margaret Meece,REP,3,3
Brazos County,5/24/2022,Primary Runoff,,,44,133,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,1,3
Brazos County,5/24/2022,Primary Runoff,,,44,133,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,8,3
Brazos County,5/24/2022,Primary Runoff,,,45,156,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,45,156,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,45,156,ATTORNEY GENERAL,Ken Paxton,REP,5,1
Brazos County,5/24/2022,Primary Runoff,,,45,156,ATTORNEY GENERAL,George P. Bush,REP,2,3
Brazos County,5/24/2022,Primary Runoff,,,45,156,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,45,156,ATTORNEY GENERAL,Joe Jaworski,DEM,0,0
Brazos County,5/24/2022,Primary Runoff,,,45,156,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,45,156,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,45,156,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,2,1
Brazos County,5/24/2022,Primary Runoff,,,45,156,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,5,3
Brazos County,5/24/2022,Primary Runoff,,,45,156,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,1,0
Brazos County,5/24/2022,Primary Runoff,,,45,156,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,45,156,RAILROAD COMMISSIONER,Wayne Christian,REP,4,4
Brazos County,5/24/2022,Primary Runoff,,,45,156,RAILROAD COMMISSIONER,Sarah Stogner,REP,3,0
Brazos County,5/24/2022,Primary Runoff,,,45,156,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,5,3
Brazos County,5/24/2022,Primary Runoff,,,45,156,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,2,1
Brazos County,5/24/2022,Primary Runoff,,,45,156,DISTRICT CLERK,Gabriel Garcia,REP,7,2
Brazos County,5/24/2022,Primary Runoff,,,45,156,DISTRICT CLERK,Margaret Meece,REP,0,2
Brazos County,5/24/2022,Primary Runoff,,,45,156,"COUNTY COMMISSIONER, PRECINCT 2",Russ Ford,REP,4,3
Brazos County,5/24/2022,Primary Runoff,,,45,156,"COUNTY COMMISSIONER, PRECINCT 2",Chuck Konderla,REP,3,1
Brazos County,5/24/2022,Primary Runoff,,,46,394,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,6,3
Brazos County,5/24/2022,Primary Runoff,,,46,394,LIEUTENANT GOVERNOR,Mike Collier,DEM,2,3
Brazos County,5/24/2022,Primary Runoff,,,46,394,ATTORNEY GENERAL,Ken Paxton,REP,9,5
Brazos County,5/24/2022,Primary Runoff,,,46,394,ATTORNEY GENERAL,George P. Bush,REP,6,1
Brazos County,5/24/2022,Primary Runoff,,,46,394,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,8,4
Brazos County,5/24/2022,Primary Runoff,,,46,394,ATTORNEY GENERAL,Joe Jaworski,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,46,394,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,5,5
Brazos County,5/24/2022,Primary Runoff,,,46,394,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,3,1
Brazos County,5/24/2022,Primary Runoff,,,46,394,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,7,3
Brazos County,5/24/2022,Primary Runoff,,,46,394,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,8,3
Brazos County,5/24/2022,Primary Runoff,,,46,394,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,7,5
Brazos County,5/24/2022,Primary Runoff,,,46,394,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,1,1
Brazos County,5/24/2022,Primary Runoff,,,46,394,RAILROAD COMMISSIONER,Wayne Christian,REP,11,5
Brazos County,5/24/2022,Primary Runoff,,,46,394,RAILROAD COMMISSIONER,Sarah Stogner,REP,4,1
Brazos County,5/24/2022,Primary Runoff,,,46,394,"STATE REPRESENTATIVE, DISTRICT 12",Kyle Kacal,REP,7,4
Brazos County,5/24/2022,Primary Runoff,,,46,394,"STATE REPRESENTATIVE, DISTRICT 12",Ben Bius,REP,8,2
Brazos County,5/24/2022,Primary Runoff,,,46,394,DISTRICT CLERK,Gabriel Garcia,REP,11,4
Brazos County,5/24/2022,Primary Runoff,,,46,394,DISTRICT CLERK,Margaret Meece,REP,4,2
Brazos County,5/24/2022,Primary Runoff,,,46,394,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,2,5
Brazos County,5/24/2022,Primary Runoff,,,46,394,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,6,1
Brazos County,5/24/2022,Primary Runoff,,,46,394,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,5,5
Brazos County,5/24/2022,Primary Runoff,,,46,394,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,3,1
Brazos County,5/24/2022,Primary Runoff,,,47,494,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,8,4
Brazos County,5/24/2022,Primary Runoff,,,47,494,LIEUTENANT GOVERNOR,Mike Collier,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,47,494,ATTORNEY GENERAL,Ken Paxton,REP,10,2
Brazos County,5/24/2022,Primary Runoff,,,47,494,ATTORNEY GENERAL,George P. Bush,REP,4,1
Brazos County,5/24/2022,Primary Runoff,,,47,494,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,8,3
Brazos County,5/24/2022,Primary Runoff,,,47,494,ATTORNEY GENERAL,Joe Jaworski,DEM,1,3
Brazos County,5/24/2022,Primary Runoff,,,47,494,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,5,4
Brazos County,5/24/2022,Primary Runoff,,,47,494,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,4,2
Brazos County,5/24/2022,Primary Runoff,,,47,494,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,8,2
Brazos County,5/24/2022,Primary Runoff,,,47,494,COMMISSIONER OF THE GENERAL LAND OFFICE,Dawn Buckingham,REP,5,1
Brazos County,5/24/2022,Primary Runoff,,,47,494,COMMISSIONER OF THE GENERAL LAND OFFICE,Sandragrace Martinez,DEM,8,4
Brazos County,5/24/2022,Primary Runoff,,,47,494,COMMISSIONER OF THE GENERAL LAND OFFICE,Jay Kleberg,DEM,1,2
Brazos County,5/24/2022,Primary Runoff,,,47,494,RAILROAD COMMISSIONER,Wayne Christian,REP,6,2
Brazos County,5/24/2022,Primary Runoff,,,47,494,RAILROAD COMMISSIONER,Sarah Stogner,REP,8,1
Brazos County,5/24/2022,Primary Runoff,,,47,494,DISTRICT CLERK,Gabriel Garcia,REP,9,1
Brazos County,5/24/2022,Primary Runoff,,,47,494,DISTRICT CLERK,Margaret Meece,REP,6,2
Brazos County,5/24/2022,Primary Runoff,,,47,494,"COUNTY COMMISSIONER, PRECINCT 4",Prentiss E Madison Sr,DEM,6,3
Brazos County,5/24/2022,Primary Runoff,,,47,494,"COUNTY COMMISSIONER, PRECINCT 4",Wanda J Watson,DEM,3,3
Brazos County,5/24/2022,Primary Runoff,,,47,494,"JUSTICE OF THE PEACE, PRECINCT 4",Darrell Booker,DEM,8,1
Brazos County,5/24/2022,Primary Runoff,,,47,494,"JUSTICE OF THE PEACE, PRECINCT 4",Celina Vasquez,DEM,1,5
Brazos County,5/24/2022,Primary Runoff,,,48,236,LIEUTENANT GOVERNOR,Michelle Beckley,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,48,236,LIEUTENANT GOVERNOR,Mike Collier,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,48,236,ATTORNEY GENERAL,Ken Paxton,REP,8,4
Brazos County,5/24/2022,Primary Runoff,,,48,236,ATTORNEY GENERAL,George P. Bush,REP,11,8
Brazos County,5/24/2022,Primary Runoff,,,48,236,ATTORNEY GENERAL,Rochelle Mercedes Garza,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,48,236,ATTORNEY GENERAL,Joe Jaworski,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,48,236,COMPTROLLER OF PUBLIC ACCOUNTS,Janet T. Dudding,DEM,0,2
Brazos County,5/24/2022,Primary Runoff,,,48,236,COMPTROLLER OF PUBLIC ACCOUNTS,Angel Luis Vega,DEM,0,1
Brazos County,5/24/2022,Primary Runoff,,,48,236,COMMISSIONER OF THE GENERAL LAND OFFICE,Tim Westley,REP,4,9
