political_subdivision,election_date,election_name,total prov ballots,total prov counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
San Patricio County,11/8/2022,General Election,,,123,117,Lieutenant Governor,Dan Patrick,Rep,21,11
San Patricio County,11/8/2022,General Election,,,123,117,Lieutenant Governor,Mike Collier,Dem,8,9
San Patricio County,11/8/2022,General Election,,,123,117,Lieutenant Governor,Shanna Steele,Lib,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Attorney General,Ken Paxton,Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,Attorney General,Rochelle Mercedes Garza,Dem,8,10
San Patricio County,11/8/2022,General Election,,,123,117,Attorney General,Mark Ash,Lib,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Comptroller of Public Accounts,Glenn Hegar,Rep,21,11
San Patricio County,11/8/2022,General Election,,,123,117,Comptroller of Public Accounts,Janet T. Dudding,Dem,8,8
San Patricio County,11/8/2022,General Election,,,123,117,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,0,1
San Patricio County,11/8/2022,General Election,,,123,117,Commissioner of the General Land Office,Dawn Buckingham,Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,Commissioner of the General Land Office,Jay Kleberg,Dem,7,9
San Patricio County,11/8/2022,General Election,,,123,117,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Commissioner of Agriculture,Sid Miller,Rep,21,11
San Patricio County,11/8/2022,General Election,,,123,117,Commissioner of Agriculture,Susan Hays,Dem,7,8
San Patricio County,11/8/2022,General Election,,,123,117,Railroad Commissioner,Wayne Christian,Rep,21,11
San Patricio County,11/8/2022,General Election,,,123,117,Railroad Commissioner,Luke Warford,Dem,8,8
San Patricio County,11/8/2022,General Election,,,123,117,Railroad Commissioner,Jaime Andres Diez,Lib,0,0
San Patricio County,11/8/2022,General Election,,,123,117,Railroad Commissioner,Hunter Wayne Crow,Grn,0,0
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,8,9
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,0,0
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,8,9
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, Supreme Court, Place 9",Evan Young,Rep,21,9
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,8,10
San Patricio County,11/8/2022,General Election,,,123,117,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,20,10
San Patricio County,11/8/2022,General Election,,,123,117,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,8,9
San Patricio County,11/8/2022,General Election,,,123,117,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,8,9
San Patricio County,11/8/2022,General Election,,,123,117,"Member, State Board of Education, District No. 2",LJ Francis,Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,"Member, State Board of Education, District No. 2",Victor Perez,Dem,8,9
San Patricio County,11/8/2022,General Election,,,123,117,"State Senator, District No. 27",Adam Hinojosa,Rep,21,13
San Patricio County,11/8/2022,General Election,,,123,117,"State Senator, District No. 27",Morgan Lamantia,Dem,8,7
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,8,9
San Patricio County,11/8/2022,General Election,,,123,117,County Judge,David Krebs,Rep,18,6
San Patricio County,11/8/2022,General Election,,,123,117,County Judge,Rudy Davila,Dem,9,13
San Patricio County,11/8/2022,General Election,,,123,117,County Treasurer,Denise Janak,Rep,21,10
San Patricio County,11/8/2022,General Election,,,123,117,County Treasurer,Leticia Garcia,Dem,8,9
San Patricio County,11/8/2022,General Election,,,124,3464,"United States Representative, District No. 27",Michael Cloud,Rep,398,206
San Patricio County,11/8/2022,General Election,,,124,3464,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,421,208
San Patricio County,11/8/2022,General Election,,,124,3464,Governor,Greg Abbott,Rep,436,233
San Patricio County,11/8/2022,General Election,,,124,3464,Governor,Beto O'Rourke,Dem,388,175
San Patricio County,11/8/2022,General Election,,,124,3464,Governor,Mark Tippetts,Lib,4,2
San Patricio County,11/8/2022,General Election,,,124,3464,Governor,Delilah Barrios,Grn,4,4
San Patricio County,11/8/2022,General Election,,,124,3464,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,124,3464,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,124,3464,Governor,Rejected write-ins,,0,1
San Patricio County,11/8/2022,General Election,,,124,3464,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,124,3464,Lieutenant Governor,Dan Patrick,Rep,417,213
San Patricio County,11/8/2022,General Election,,,124,3464,Lieutenant Governor,Mike Collier,Dem,379,184
San Patricio County,11/8/2022,General Election,,,124,3464,Lieutenant Governor,Shanna Steele,Lib,11,11
San Patricio County,11/8/2022,General Election,,,124,3464,Attorney General,Ken Paxton,Rep,399,210
San Patricio County,11/8/2022,General Election,,,124,3464,Attorney General,Rochelle Mercedes Garza,Dem,389,193
San Patricio County,11/8/2022,General Election,,,124,3464,Attorney General,Mark Ash,Lib,13,7
San Patricio County,11/8/2022,General Election,,,124,3464,Comptroller of Public Accounts,Glenn Hegar,Rep,394,215
San Patricio County,11/8/2022,General Election,,,124,3464,Comptroller of Public Accounts,Janet T. Dudding,Dem,369,174
San Patricio County,11/8/2022,General Election,,,124,3464,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,27,18
San Patricio County,11/8/2022,General Election,,,124,3464,Commissioner of the General Land Office,Dawn Buckingham,Rep,381,206
San Patricio County,11/8/2022,General Election,,,124,3464,Commissioner of the General Land Office,Jay Kleberg,Dem,400,193
San Patricio County,11/8/2022,General Election,,,124,3464,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,5,4
San Patricio County,11/8/2022,General Election,,,124,3464,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,124,3464,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,124,3464,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,124,3464,Commissioner of Agriculture,Sid Miller,Rep,403,219
San Patricio County,11/8/2022,General Election,,,124,3464,Commissioner of Agriculture,Susan Hays,Dem,388,184
San Patricio County,11/8/2022,General Election,,,124,3464,Railroad Commissioner,Wayne Christian,Rep,385,210
San Patricio County,11/8/2022,General Election,,,124,3464,Railroad Commissioner,Luke Warford,Dem,370,179
San Patricio County,11/8/2022,General Election,,,124,3464,Railroad Commissioner,Jaime Andres Diez,Lib,28,14
San Patricio County,11/8/2022,General Election,,,124,3464,Railroad Commissioner,Hunter Wayne Crow,Grn,5,1
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,394,216
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,382,183
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,6,5
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,395,218
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,389,184
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, Supreme Court, Place 9",Evan Young,Rep,381,209
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,407,194
San Patricio County,11/8/2022,General Election,,,124,3464,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,391,217
San Patricio County,11/8/2022,General Election,,,124,3464,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,396,188
San Patricio County,11/8/2022,General Election,,,124,3464,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,399,218
San Patricio County,11/8/2022,General Election,,,124,3464,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,389,181
San Patricio County,11/8/2022,General Election,,,124,3464,"Member, State Board of Education, District No. 2",LJ Francis,Rep,372,208
San Patricio County,11/8/2022,General Election,,,124,3464,"Member, State Board of Education, District No. 2",Victor Perez,Dem,412,195
San Patricio County,11/8/2022,General Election,,,124,3464,"State Senator, District No. 27",Adam Hinojosa,Rep,443,249
San Patricio County,11/8/2022,General Election,,,124,3464,"State Senator, District No. 27",Morgan Lamantia,Dem,359,157
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,388,211
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,405,193
San Patricio County,11/8/2022,General Election,,,124,3464,County Judge,David Krebs,Rep,409,202
San Patricio County,11/8/2022,General Election,,,124,3464,County Judge,Rudy Davila,Dem,380,204
San Patricio County,11/8/2022,General Election,,,124,3464,County Treasurer,Denise Janak,Rep,432,212
San Patricio County,11/8/2022,General Election,,,124,3464,County Treasurer,Leticia Garcia,Dem,379,199
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice of the Peace, Precinct No. 1",Leslie Deases,Rep,404,222
San Patricio County,11/8/2022,General Election,,,124,3464,"Justice of the Peace, Precinct No. 1",Jimmie Alaniz,Dem,422,193
San Patricio County,11/8/2022,General Election,,,125,52,"United States Representative, District No. 27",Michael Cloud,Rep,11,4
San Patricio County,11/8/2022,General Election,,,125,52,"United States Representative, District No. 27","Maclovio Perez, Jr.",Dem,5,1
San Patricio County,11/8/2022,General Election,,,125,52,Governor,Greg Abbott,Rep,11,2
San Patricio County,11/8/2022,General Election,,,125,52,Governor,Beto O'Rourke,Dem,5,3
San Patricio County,11/8/2022,General Election,,,125,52,Governor,Mark Tippetts,Lib,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Governor,Delilah Barrios,Grn,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Governor,Jacqueline Abernathy,,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Governor,Mark V. Goloby,,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Governor,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Governor,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Lieutenant Governor,Dan Patrick,Rep,9,3
San Patricio County,11/8/2022,General Election,,,125,52,Lieutenant Governor,Mike Collier,Dem,6,1
San Patricio County,11/8/2022,General Election,,,125,52,Lieutenant Governor,Shanna Steele,Lib,1,1
San Patricio County,11/8/2022,General Election,,,125,52,Attorney General,Ken Paxton,Rep,11,3
San Patricio County,11/8/2022,General Election,,,125,52,Attorney General,Rochelle Mercedes Garza,Dem,5,1
San Patricio County,11/8/2022,General Election,,,125,52,Attorney General,Mark Ash,Lib,0,1
San Patricio County,11/8/2022,General Election,,,125,52,Comptroller of Public Accounts,Glenn Hegar,Rep,10,3
San Patricio County,11/8/2022,General Election,,,125,52,Comptroller of Public Accounts,Janet T. Dudding,Dem,6,1
San Patricio County,11/8/2022,General Election,,,125,52,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,Lib,0,1
San Patricio County,11/8/2022,General Election,,,125,52,Commissioner of the General Land Office,Dawn Buckingham,Rep,10,3
San Patricio County,11/8/2022,General Election,,,125,52,Commissioner of the General Land Office,Jay Kleberg,Dem,6,1
San Patricio County,11/8/2022,General Election,,,125,52,Commissioner of the General Land Office,"Alfred Molison, Jr.",Grn,0,1
San Patricio County,11/8/2022,General Election,,,125,52,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Commissioner of the General Land Office,Rejected write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Commissioner of the General Land Office,Unassigned write-ins,,0,0
San Patricio County,11/8/2022,General Election,,,125,52,Commissioner of Agriculture,Sid Miller,Rep,11,4
San Patricio County,11/8/2022,General Election,,,125,52,Commissioner of Agriculture,Susan Hays,Dem,5,1
San Patricio County,11/8/2022,General Election,,,125,52,Railroad Commissioner,Wayne Christian,Rep,9,3
San Patricio County,11/8/2022,General Election,,,125,52,Railroad Commissioner,Luke Warford,Dem,7,1
San Patricio County,11/8/2022,General Election,,,125,52,Railroad Commissioner,Jaime Andres Diez,Lib,0,1
San Patricio County,11/8/2022,General Election,,,125,52,Railroad Commissioner,Hunter Wayne Crow,Grn,0,0
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, Supreme Court, Place 3",Debra Lehrmann,Rep,9,3
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, Supreme Court, Place 3",Erin A. Nowell,Dem,7,1
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,Lib,0,1
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, Supreme Court, Place 5",Rebeca Huddle,Rep,10,3
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, Supreme Court, Place 5",Amanda Reichek,Dem,6,2
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, Supreme Court, Place 9",Evan Young,Rep,11,3
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, Supreme Court, Place 9",Julia Maldonado,Dem,5,2
San Patricio County,11/8/2022,General Election,,,125,52,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,Rep,10,4
San Patricio County,11/8/2022,General Election,,,125,52,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,Dem,6,1
San Patricio County,11/8/2022,General Election,,,125,52,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",Rep,10,4
San Patricio County,11/8/2022,General Election,,,125,52,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,Dem,6,1
San Patricio County,11/8/2022,General Election,,,125,52,"Member, State Board of Education, District No. 2",LJ Francis,Rep,11,3
San Patricio County,11/8/2022,General Election,,,125,52,"Member, State Board of Education, District No. 2",Victor Perez,Dem,5,2
San Patricio County,11/8/2022,General Election,,,125,52,"State Senator, District No. 27",Adam Hinojosa,Rep,10,3
San Patricio County,11/8/2022,General Election,,,125,52,"State Senator, District No. 27",Morgan Lamantia,Dem,6,2
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,Rep,10,3
San Patricio County,11/8/2022,General Election,,,125,52,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,Dem,6,2
San Patricio County,11/8/2022,General Election,,,125,52,County Judge,David Krebs,Rep,11,4
San Patricio County,11/8/2022,General Election,,,125,52,County Judge,Rudy Davila,Dem,5,1
San Patricio County,11/8/2022,General Election,,,125,52,County Treasurer,Denise Janak,Rep,11,3
